Gen: 2
     id:1 |Total fit:0.7166464495320791 |fitness:[0.11851949129112524, 0.5462724475924734, 0.0518545106484805]
     id:5 |Total fit:0.7518702499337063 |fitness:[0.1121882775781034, 0.5802508883642175, 0.0594310839913855]
     id:9 |Total fit:1.0274623210535232 |fitness:[0.10799557644456732, 0.8385442751186473, 0.08092246949030868]
     id:15 |Total fit:0.5934543984822567 |fitness:[0.13473458667403926, 0.4111635782595216, 0.04755623354869586]
     id:16 |Total fit:0.7730936365372443 |fitness:[0.11791125241913188, 0.5987813312346474, 0.05640105288346495]
     id:30 |Total fit:0.7190705343915408 |fitness:[0.11975946917334808, 0.5499332236292958, 0.04937784158889687]
     id:32 |Total fit:0.6964339429240312 |fitness:[0.12535388443461432, 0.5164138704061434, 0.05466618808327351]

Gen: 3
     id:1 |Total fit:0.7166464495320791 |fitness:[0.11851949129112524, 0.5462724475924734, 0.0518545106484805]
     id:5 |Total fit:0.7518702499337063 |fitness:[0.1121882775781034, 0.5802508883642175, 0.0594310839913855]
     id:15 |Total fit:0.5934543984822567 |fitness:[0.13473458667403926, 0.4111635782595216, 0.04755623354869586]
     id:16 |Total fit:0.7730936365372443 |fitness:[0.11791125241913188, 0.5987813312346474, 0.05640105288346495]
     id:23 |Total fit:0.6754793726531764 |fitness:[0.12688277578103402, 0.5019377071856145, 0.04665888968652788]
     id:24 |Total fit:0.8538643561345309 |fitness:[0.10594553497373514, 0.68154229567623, 0.06637652548456568]
     id:30 |Total fit:0.7190705343915408 |fitness:[0.11975946917334808, 0.5499332236292958, 0.04937784158889687]
     id:32 |Total fit:0.6964339429240312 |fitness:[0.12535388443461432, 0.5164138704061434, 0.05466618808327351]

Gen: 4
     id:1 |Total fit:0.7166464495320791 |fitness:[0.11851949129112524, 0.5462724475924734, 0.0518545106484805]
     id:5 |Total fit:0.7518702499337063 |fitness:[0.1121882775781034, 0.5802508883642175, 0.0594310839913855]
     id:15 |Total fit:0.5934543984822567 |fitness:[0.13473458667403926, 0.4111635782595216, 0.04755623354869586]
     id:16 |Total fit:0.7730936365372443 |fitness:[0.11791125241913188, 0.5987813312346474, 0.05640105288346495]
     id:23 |Total fit:0.6754793726531764 |fitness:[0.12688277578103402, 0.5019377071856145, 0.04665888968652788]
     id:24 |Total fit:0.8538643561345309 |fitness:[0.10594553497373514, 0.68154229567623, 0.06637652548456568]
     id:30 |Total fit:0.7190705343915408 |fitness:[0.11975946917334808, 0.5499332236292958, 0.04937784158889687]
     id:32 |Total fit:0.6964339429240312 |fitness:[0.12535388443461432, 0.5164138704061434, 0.05466618808327351]

Gen: 5
     id:1 |Total fit:0.7166464495320791 |fitness:[0.11851949129112524, 0.5462724475924734, 0.0518545106484805]
     id:5 |Total fit:0.7518702499337063 |fitness:[0.1121882775781034, 0.5802508883642175, 0.0594310839913855]
     id:15 |Total fit:0.5934543984822567 |fitness:[0.13473458667403926, 0.4111635782595216, 0.04755623354869586]
     id:16 |Total fit:0.7730936365372443 |fitness:[0.11791125241913188, 0.5987813312346474, 0.05640105288346495]
     id:23 |Total fit:0.6754793726531764 |fitness:[0.12688277578103402, 0.5019377071856145, 0.04665888968652788]
     id:24 |Total fit:0.8538643561345309 |fitness:[0.10594553497373514, 0.68154229567623, 0.06637652548456568]
     id:30 |Total fit:0.7190705343915408 |fitness:[0.11975946917334808, 0.5499332236292958, 0.04937784158889687]
     id:32 |Total fit:0.6964339429240312 |fitness:[0.12535388443461432, 0.5164138704061434, 0.05466618808327351]

Gen: 6
     id:1 |Total fit:0.7166464495320791 |fitness:[0.11851949129112524, 0.5462724475924734, 0.0518545106484805]
     id:5 |Total fit:0.7518702499337063 |fitness:[0.1121882775781034, 0.5802508883642175, 0.0594310839913855]
     id:15 |Total fit:0.5934543984822567 |fitness:[0.13473458667403926, 0.4111635782595216, 0.04755623354869586]
     id:16 |Total fit:0.7730936365372443 |fitness:[0.11791125241913188, 0.5987813312346474, 0.05640105288346495]
     id:23 |Total fit:0.6754793726531764 |fitness:[0.12688277578103402, 0.5019377071856145, 0.04665888968652788]
     id:24 |Total fit:0.8538643561345309 |fitness:[0.10594553497373514, 0.68154229567623, 0.06637652548456568]
