Gen: 2
     id:2 |Total fit:1.276105361381633 |fitness:[0.21589222513985615, 0.7871246537396122, 0.27308848250216494]
     id:6 |Total fit:1.311131859287341 |fitness:[0.20023773866208203, 0.77998891966759, 0.330905200957669]
     id:17 |Total fit:1.2602142094377957 |fitness:[0.20471716486571795, 0.77998891966759, 0.2755081249044878]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:23 |Total fit:1.2641505414508347 |fitness:[0.19676567967065808, 0.7952132963988919, 0.27217156538128473]
     id:33 |Total fit:1.4955424762889222 |fitness:[0.189190278234824, 1.0, 0.30635219805409813]
     id:37 |Total fit:1.305405217952527 |fitness:[0.18865301572164428, 0.77998891966759, 0.33676328256329274]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 3
     id:2 |Total fit:1.276105361381633 |fitness:[0.21589222513985615, 0.7871246537396122, 0.27308848250216494]
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:6 |Total fit:1.311131859287341 |fitness:[0.20023773866208203, 0.77998891966759, 0.330905200957669]
     id:15 |Total fit:1.274414880439058 |fitness:[0.2025882621572433, 0.8389806094182826, 0.23284600886353216]
     id:17 |Total fit:1.2602142094377957 |fitness:[0.20471716486571795, 0.77998891966759, 0.2755081249044878]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:23 |Total fit:1.2641505414508347 |fitness:[0.19676567967065808, 0.7952132963988919, 0.27217156538128473]
     id:33 |Total fit:1.4955424762889222 |fitness:[0.189190278234824, 1.0, 0.30635219805409813]
     id:37 |Total fit:1.305405217952527 |fitness:[0.18865301572164428, 0.77998891966759, 0.33676328256329274]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 4
     id:2 |Total fit:1.276105361381633 |fitness:[0.21589222513985615, 0.7871246537396122, 0.27308848250216494]
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:6 |Total fit:1.311131859287341 |fitness:[0.20023773866208203, 0.77998891966759, 0.330905200957669]
     id:15 |Total fit:1.274414880439058 |fitness:[0.2025882621572433, 0.8389806094182826, 0.23284600886353216]
     id:17 |Total fit:1.2602142094377957 |fitness:[0.20471716486571795, 0.77998891966759, 0.2755081249044878]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:23 |Total fit:1.2641505414508347 |fitness:[0.19676567967065808, 0.7952132963988919, 0.27217156538128473]
     id:25 |Total fit:1.3239184553060201 |fitness:[0.1899961720045936, 0.8389806094182826, 0.294941673883144]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:33 |Total fit:1.4955424762889222 |fitness:[0.189190278234824, 1.0, 0.30635219805409813]
     id:37 |Total fit:1.305405217952527 |fitness:[0.18865301572164428, 0.77998891966759, 0.33676328256329274]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 5
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:6 |Total fit:1.311131859287341 |fitness:[0.20023773866208203, 0.77998891966759, 0.330905200957669]
     id:13 |Total fit:1.0297856099263036 |fitness:[0.2049119225267456, 0.5786814404432133, 0.24619224695634456]
     id:15 |Total fit:1.274414880439058 |fitness:[0.2025882621572433, 0.8389806094182826, 0.23284600886353216]
     id:17 |Total fit:1.2602142094377957 |fitness:[0.20471716486571795, 0.77998891966759, 0.2755081249044878]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:23 |Total fit:1.2641505414508347 |fitness:[0.19676567967065808, 0.7952132963988919, 0.27217156538128473]
     id:25 |Total fit:1.3239184553060201 |fitness:[0.1899961720045936, 0.8389806094182826, 0.294941673883144]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:33 |Total fit:1.4955424762889222 |fitness:[0.189190278234824, 1.0, 0.30635219805409813]
     id:37 |Total fit:1.305405217952527 |fitness:[0.18865301572164428, 0.77998891966759, 0.33676328256329274]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 6
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:6 |Total fit:1.311131859287341 |fitness:[0.20023773866208203, 0.77998891966759, 0.330905200957669]
     id:13 |Total fit:1.0297856099263036 |fitness:[0.2049119225267456, 0.5786814404432133, 0.24619224695634456]
     id:15 |Total fit:1.274414880439058 |fitness:[0.2025882621572433, 0.8389806094182826, 0.23284600886353216]
     id:17 |Total fit:1.2602142094377957 |fitness:[0.20471716486571795, 0.77998891966759, 0.2755081249044878]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:25 |Total fit:1.3239184553060201 |fitness:[0.1899961720045936, 0.8389806094182826, 0.294941673883144]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:33 |Total fit:1.4955424762889222 |fitness:[0.189190278234824, 1.0, 0.30635219805409813]
     id:37 |Total fit:1.305405217952527 |fitness:[0.18865301572164428, 0.77998891966759, 0.33676328256329274]
     id:43 |Total fit:1.2599768288654734 |fitness:[0.19437486148700833, 0.7952132963988919, 0.27038867097957314]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 7
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:13 |Total fit:1.0297856099263036 |fitness:[0.2049119225267456, 0.5786814404432133, 0.24619224695634456]
     id:15 |Total fit:1.274414880439058 |fitness:[0.2025882621572433, 0.8389806094182826, 0.23284600886353216]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:20 |Total fit:1.0198272927526169 |fitness:[0.19379730428534012, 0.575202216066482, 0.2508277724007947]
     id:23 |Total fit:1.447223516206262 |fitness:[0.19884085612781474, 1.0, 0.24838266007844736]
     id:25 |Total fit:1.3239184553060201 |fitness:[0.1899961720045936, 0.8389806094182826, 0.294941673883144]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:33 |Total fit:1.4955424762889222 |fitness:[0.189190278234824, 1.0, 0.30635219805409813]
     id:37 |Total fit:1.305405217952527 |fitness:[0.18865301572164428, 0.77998891966759, 0.33676328256329274]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 8
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:13 |Total fit:1.0297856099263036 |fitness:[0.2049119225267456, 0.5786814404432133, 0.24619224695634456]
     id:15 |Total fit:1.274414880439058 |fitness:[0.2025882621572433, 0.8389806094182826, 0.23284600886353216]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:20 |Total fit:1.0198272927526169 |fitness:[0.19379730428534012, 0.575202216066482, 0.2508277724007947]
     id:23 |Total fit:1.447223516206262 |fitness:[0.19884085612781474, 1.0, 0.24838266007844736]
     id:25 |Total fit:1.3239184553060201 |fitness:[0.1899961720045936, 0.8389806094182826, 0.294941673883144]
     id:26 |Total fit:1.2199777080244214 |fitness:[0.20912943325520642, 0.77998891966759, 0.23085935510162497]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:33 |Total fit:1.4955424762889222 |fitness:[0.189190278234824, 1.0, 0.30635219805409813]
     id:37 |Total fit:1.305405217952527 |fitness:[0.18865301572164428, 0.77998891966759, 0.33676328256329274]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 9
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:10 |Total fit:1.0124711851292951 |fitness:[0.2043612284507364, 0.5671135734072023, 0.24099638327135653]
     id:15 |Total fit:1.274414880439058 |fitness:[0.2025882621572433, 0.8389806094182826, 0.23284600886353216]
     id:18 |Total fit:1.2600875658738673 |fitness:[0.19065431858323875, 0.7871246537396122, 0.28230859355101623]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:20 |Total fit:1.0198272927526169 |fitness:[0.19379730428534012, 0.575202216066482, 0.2508277724007947]
     id:23 |Total fit:1.447223516206262 |fitness:[0.19884085612781474, 1.0, 0.24838266007844736]
     id:25 |Total fit:1.3239184553060201 |fitness:[0.1899961720045936, 0.8389806094182826, 0.294941673883144]
     id:26 |Total fit:1.2199777080244214 |fitness:[0.20912943325520642, 0.77998891966759, 0.23085935510162497]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:33 |Total fit:1.4955424762889222 |fitness:[0.189190278234824, 1.0, 0.30635219805409813]
     id:37 |Total fit:1.305405217952527 |fitness:[0.18865301572164428, 0.77998891966759, 0.33676328256329274]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:46 |Total fit:1.0415360171631822 |fitness:[0.21271566053068106, 0.6261052631578947, 0.20271509347460648]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 10
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:10 |Total fit:1.0124711851292951 |fitness:[0.2043612284507364, 0.5671135734072023, 0.24099638327135653]
     id:15 |Total fit:1.274414880439058 |fitness:[0.2025882621572433, 0.8389806094182826, 0.23284600886353216]
     id:18 |Total fit:1.2600875658738673 |fitness:[0.19065431858323875, 0.7871246537396122, 0.28230859355101623]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:20 |Total fit:1.0198272927526169 |fitness:[0.19379730428534012, 0.575202216066482, 0.2508277724007947]
     id:23 |Total fit:1.447223516206262 |fitness:[0.19884085612781474, 1.0, 0.24838266007844736]
     id:25 |Total fit:1.3239184553060201 |fitness:[0.1899961720045936, 0.8389806094182826, 0.294941673883144]
     id:26 |Total fit:1.2199777080244214 |fitness:[0.20912943325520642, 0.77998891966759, 0.23085935510162497]
     id:28 |Total fit:1.2090042101389418 |fitness:[0.2098211587409253, 0.77998891966759, 0.21919413173042637]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:33 |Total fit:1.4955424762889222 |fitness:[0.189190278234824, 1.0, 0.30635219805409813]
     id:37 |Total fit:1.305405217952527 |fitness:[0.18865301572164428, 0.77998891966759, 0.33676328256329274]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:46 |Total fit:1.0415360171631822 |fitness:[0.21271566053068106, 0.6261052631578947, 0.20271509347460648]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 11
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:10 |Total fit:1.0124711851292951 |fitness:[0.2043612284507364, 0.5671135734072023, 0.24099638327135653]
     id:15 |Total fit:1.274414880439058 |fitness:[0.2025882621572433, 0.8389806094182826, 0.23284600886353216]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:20 |Total fit:1.0198272927526169 |fitness:[0.19379730428534012, 0.575202216066482, 0.2508277724007947]
     id:24 |Total fit:1.205361799986081 |fitness:[0.18784040617045997, 0.77998891966759, 0.23753247414803116]
     id:26 |Total fit:1.2199777080244214 |fitness:[0.20912943325520642, 0.77998891966759, 0.23085935510162497]
     id:28 |Total fit:1.2090042101389418 |fitness:[0.2098211587409253, 0.77998891966759, 0.21919413173042637]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:46 |Total fit:1.0415360171631822 |fitness:[0.21271566053068106, 0.6261052631578947, 0.20271509347460648]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 12
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:10 |Total fit:1.0124711851292951 |fitness:[0.2043612284507364, 0.5671135734072023, 0.24099638327135653]
     id:15 |Total fit:1.274414880439058 |fitness:[0.2025882621572433, 0.8389806094182826, 0.23284600886353216]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:20 |Total fit:1.0198272927526169 |fitness:[0.19379730428534012, 0.575202216066482, 0.2508277724007947]
     id:24 |Total fit:1.205361799986081 |fitness:[0.18784040617045997, 0.77998891966759, 0.23753247414803116]
     id:26 |Total fit:1.2199777080244214 |fitness:[0.20912943325520642, 0.77998891966759, 0.23085935510162497]
     id:28 |Total fit:1.2090042101389418 |fitness:[0.2098211587409253, 0.77998891966759, 0.21919413173042637]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:39 |Total fit:1.5066178394862648 |fitness:[0.1789218484516766, 1.0, 0.32769599103458813]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:46 |Total fit:1.0415360171631822 |fitness:[0.21271566053068106, 0.6261052631578947, 0.20271509347460648]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 13
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:10 |Total fit:1.0124711851292951 |fitness:[0.2043612284507364, 0.5671135734072023, 0.24099638327135653]
     id:15 |Total fit:1.274414880439058 |fitness:[0.2025882621572433, 0.8389806094182826, 0.23284600886353216]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:20 |Total fit:1.0198272927526169 |fitness:[0.19379730428534012, 0.575202216066482, 0.2508277724007947]
     id:24 |Total fit:1.205361799986081 |fitness:[0.18784040617045997, 0.77998891966759, 0.23753247414803116]
     id:26 |Total fit:1.2199777080244214 |fitness:[0.20912943325520642, 0.77998891966759, 0.23085935510162497]
     id:28 |Total fit:1.2090042101389418 |fitness:[0.2098211587409253, 0.77998891966759, 0.21919413173042637]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:39 |Total fit:1.5066178394862648 |fitness:[0.1789218484516766, 1.0, 0.32769599103458813]
     id:41 |Total fit:1.2294149958269136 |fitness:[0.24777203951565785, 0.7986925207756232, 0.18295043553563242]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:46 |Total fit:1.0415360171631822 |fitness:[0.21271566053068106, 0.6261052631578947, 0.20271509347460648]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 14
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:10 |Total fit:1.0124711851292951 |fitness:[0.2043612284507364, 0.5671135734072023, 0.24099638327135653]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:20 |Total fit:1.0198272927526169 |fitness:[0.19379730428534012, 0.575202216066482, 0.2508277724007947]
     id:24 |Total fit:1.205361799986081 |fitness:[0.18784040617045997, 0.77998891966759, 0.23753247414803116]
     id:28 |Total fit:1.2090042101389418 |fitness:[0.2098211587409253, 0.77998891966759, 0.21919413173042637]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:39 |Total fit:1.5066178394862648 |fitness:[0.1789218484516766, 1.0, 0.32769599103458813]
     id:41 |Total fit:1.2294149958269136 |fitness:[0.24777203951565785, 0.7986925207756232, 0.18295043553563242]
     id:42 |Total fit:1.0001269725195892 |fitness:[0.19516060791253367, 0.575202216066482, 0.2297641485405736]
     id:45 |Total fit:1.5095750764106237 |fitness:[0.18646367098043692, 1.0, 0.32311140543018696]
     id:46 |Total fit:1.0415360171631822 |fitness:[0.21271566053068106, 0.6261052631578947, 0.20271509347460648]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 15
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:10 |Total fit:1.0124711851292951 |fitness:[0.2043612284507364, 0.5671135734072023, 0.24099638327135653]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:20 |Total fit:1.0198272927526169 |fitness:[0.19379730428534012, 0.575202216066482, 0.2508277724007947]
     id:24 |Total fit:1.205361799986081 |fitness:[0.18784040617045997, 0.77998891966759, 0.23753247414803116]
     id:28 |Total fit:1.2090042101389418 |fitness:[0.2098211587409253, 0.77998891966759, 0.21919413173042637]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:35 |Total fit:1.3299642804793321 |fitness:[0.18182978180426185, 0.8389806094182826, 0.3091538892567877]
     id:39 |Total fit:1.5066178394862648 |fitness:[0.1789218484516766, 1.0, 0.32769599103458813]
     id:41 |Total fit:1.2294149958269136 |fitness:[0.24777203951565785, 0.7986925207756232, 0.18295043553563242]
     id:42 |Total fit:1.0001269725195892 |fitness:[0.19516060791253367, 0.575202216066482, 0.2297641485405736]
     id:46 |Total fit:1.0415360171631822 |fitness:[0.21271566053068106, 0.6261052631578947, 0.20271509347460648]
     id:47 |Total fit:0.9835005815149032 |fitness:[0.21982095726748285, 0.575202216066482, 0.1884774081809383]
     id:48 |Total fit:1.0281605358190868 |fitness:[0.24638858854422005, 0.5939058171745152, 0.1878661301003515]

Gen: 16
     id:3 |Total fit:0.9859006107634295 |fitness:[0.21870613755263493, 0.575202216066482, 0.19199225714431256]
     id:5 |Total fit:1.024382885478314 |fitness:[0.22409219424726165, 0.5671135734072023, 0.23317711782385003]
     id:10 |Total fit:1.0124711851292951 |fitness:[0.2043612284507364, 0.5671135734072023, 0.24099638327135653]
     id:19 |Total fit:1.0574447448281097 |fitness:[0.2172689603298792, 0.6189695290858725, 0.221206255412358]
     id:20 |Total fit:1.0198272927526169 |fitness:[0.19379730428534012, 0.575202216066482, 0.2508277724007947]
     id:24 |Total fit:1.205361799986081 |fitness:[0.18784040617045997, 0.77998891966759, 0.23753247414803116]
     id:28 |Total fit:1.2090042101389418 |fitness:[0.2098211587409253, 0.77998891966759, 0.21919413173042637]
     id:30 |Total fit:1.0189614165860599 |fitness:[0.25910827854374996, 0.5858171745152354, 0.17403596352707454]
     id:35 |Total fit:1.3299642804793321 |fitness:[0.18182978180426185, 0.8389806094182826, 0.3091538892567877]
     id:39 |Total fit:1.5066178394862648 |fitness:[0.1789218484516766, 1.0, 0.32769599103458813]
