Gen: 2
     id:2 |Total fit:0.8146825843756152 |fitness:[0.12918311263899498, 0.606169972111657, 0.07932949962496331]
     id:10 |Total fit:0.7755461585619833 |fitness:[0.1710832060096766, 0.5288294666678179, 0.0756334858844887]
     id:20 |Total fit:0.8551440244210124 |fitness:[0.10577280154486036, 0.6588254086117131, 0.09054581426443892]
     id:23 |Total fit:0.7288437660703845 |fitness:[0.12094023215346744, 0.5265673162434489, 0.08133621767346806]
     id:44 |Total fit:0.7975928896394966 |fitness:[0.11744944189797131, 0.5882627202790561, 0.09188072746246916]

Gen: 3
     id:2 |Total fit:0.8146825843756152 |fitness:[0.12918311263899498, 0.606169972111657, 0.07932949962496331]
     id:8 |Total fit:0.7745898481890097 |fitness:[0.1427364506408624, 0.5540109999222925, 0.07784239762585471]
     id:10 |Total fit:0.7755461585619833 |fitness:[0.1710832060096766, 0.5288294666678179, 0.0756334858844887]
     id:20 |Total fit:0.8551440244210124 |fitness:[0.10577280154486036, 0.6588254086117131, 0.09054581426443892]
     id:23 |Total fit:0.7288437660703845 |fitness:[0.12094023215346744, 0.5265673162434489, 0.08133621767346806]
     id:44 |Total fit:0.7975928896394966 |fitness:[0.11744944189797131, 0.5882627202790561, 0.09188072746246916]

Gen: 4
     id:2 |Total fit:0.8146825843756152 |fitness:[0.12918311263899498, 0.606169972111657, 0.07932949962496331]
     id:8 |Total fit:0.7745898481890097 |fitness:[0.1427364506408624, 0.5540109999222925, 0.07784239762585471]
     id:10 |Total fit:0.7755461585619833 |fitness:[0.1710832060096766, 0.5288294666678179, 0.0756334858844887]
     id:18 |Total fit:0.7129669983064362 |fitness:[0.18095078940667175, 0.4590438529084174, 0.07297235599134698]
     id:20 |Total fit:0.8551440244210124 |fitness:[0.10577280154486036, 0.6588254086117131, 0.09054581426443892]
     id:23 |Total fit:0.7288437660703845 |fitness:[0.12094023215346744, 0.5265673162434489, 0.08133621767346806]
     id:44 |Total fit:0.7975928896394966 |fitness:[0.11744944189797131, 0.5882627202790561, 0.09188072746246916]

Gen: 5
     id:2 |Total fit:0.8146825843756152 |fitness:[0.12918311263899498, 0.606169972111657, 0.07932949962496331]
     id:8 |Total fit:0.7745898481890097 |fitness:[0.1427364506408624, 0.5540109999222925, 0.07784239762585471]
     id:10 |Total fit:0.7755461585619833 |fitness:[0.1710832060096766, 0.5288294666678179, 0.0756334858844887]
     id:20 |Total fit:0.8551440244210124 |fitness:[0.10577280154486036, 0.6588254086117131, 0.09054581426443892]
     id:23 |Total fit:0.7288437660703845 |fitness:[0.12094023215346744, 0.5265673162434489, 0.08133621767346806]
     id:25 |Total fit:0.7039940155319165 |fitness:[0.17745469399881164, 0.45366045294813456, 0.07287886858497027]
     id:40 |Total fit:0.7718893752417899 |fitness:[0.16099678507766743, 0.5335437190789076, 0.07734887108521486]
     id:44 |Total fit:0.7975928896394966 |fitness:[0.11744944189797131, 0.5882627202790561, 0.09188072746246916]
     id:46 |Total fit:0.8299214949948241 |fitness:[0.10261623588829472, 0.6233994422331396, 0.10390581687338979]

Gen: 6
     id:2 |Total fit:0.8146825843756152 |fitness:[0.12918311263899498, 0.606169972111657, 0.07932949962496331]
