Gen: 1
     id: 0| fitness:0.2998108468684371 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.16552700860108824, 0.6691174545549747, 0.0647880774492484]
     id: 1| fitness:0.17969060254116934 | w: [0.9, 0.05, 0.05] |fit^123:[0.16015849757545148, 0.648884273359572, 0.06207482110568829]
     id: 2| fitness:0.519808768957125 | w: [0.05, 0.9, 0.05] |fit^123:[0.15482745095862635, 0.56587892380595, 0.05552729967677581]
     id: 3| fitness:0.08629541189006432 | w: [0.05, 0.05, 0.9] |fit^123:[0.1523802387731655, 0.5760544205813821, 0.055415198802596585]
     id: 4| fitness:0.3097490138343408 | w: [0.461078938632112, 0.5034849383317116, 0.03543612303617638] |fit^123:[0.1851051686083406, 0.44256429500213806, 0.04448743951223664]
     id: 5| fitness:0.1779391800269263 | w: [0.257492501108617, 0.2342513818566219, 0.5082561170347611] |fit^123:[0.16278146871583107, 0.468112122455035, 0.05187986938172216]
     id: 6| fitness:0.30337531830608483 | w: [0.22127652330503256, 0.5456669935082599, 0.23305648318670757] |fit^123:[0.18432859154173906, 0.4602099677979562, 0.04919982811199292]
     id: 7| fitness:0.17981476808342936 | w: [0.9614107102006081, 0.035221838279832766, 0.003367451519559146] |fit^123:[0.16934329054065306, 0.4784010681653562, 0.046370319010024724]
     id: 8| fitness:0.1623811103505141 | w: [0.42974489135816263, 0.12772990542390913, 0.4425252032179282] |fit^123:[0.1469705631501925, 0.5611620661669096, 0.06224297241695712]
     id: 9| fitness:0.0942635973045036 | w: [0.23247468230383717, 0.030207866614796176, 0.7373174510813667] |fit^123:[0.15426872249141094, 0.5693914773669375, 0.055878133894114494]
     id: 10| fitness:0.30592013491871056 | w: [0.5336726027463701, 0.4307520393892425, 0.035575357864387425] |fit^123:[0.17739906348228443, 0.48644285228075995, 0.048091275022887264]
     id: 11| fitness:0.2563641931091255 | w: [0.7276184022636707, 0.19690342292258825, 0.07547817481374106] |fit^123:[0.1653697505887925, 0.665583083891124, 0.06601288329676215]
     id: 12| fitness:0.4517632396163161 | w: [0.07386984535433405, 0.6992703128391787, 0.22685984180648722] |fit^123:[0.1475353044237604, 0.6111014146209497, 0.05968333578986484]
     id: 13| fitness:0.227630173551709 | w: [0.15799102795424935, 0.3036915665497881, 0.5383174054959625] |fit^123:[0.17127108876197242, 0.5578764104757001, 0.05786273455550965]
     id: 14| fitness:0.21845460046076742 | w: [0.6050251354343135, 0.22316794125619613, 0.1718069233094904] |fit^123:[0.16582163611235992, 0.4942577385263856, 0.04555032187482484]
     id: 15| fitness:0.23320647244968493 | w: [0.7735635659063408, 0.18080474543363206, 0.04563168866002715] |fit^123:[0.16008958156418068, 0.5914529317822828, 0.05324168740878829]
     id: 16| fitness:0.21100645536578758 | w: [0.47444825204057284, 0.21759966091866623, 0.30795208704076094] |fit^123:[0.1469705631501925, 0.5611620661669096, 0.06224297241695712]
     id: 17| fitness:0.3022552837583691 | w: [0.37732480177791805, 0.41379072173103326, 0.2088844764910487] |fit^123:[0.17196394906320478, 0.54431926275646, 0.05809316413021139]
     id: 18| fitness:0.2876858194271039 | w: [0.2631810979840886, 0.3562237765059637, 0.3805951255099477] |fit^123:[0.1618078566102943, 0.6209932890591593, 0.06276610982979351]
     id: 19| fitness:0.12191026923644784 | w: [0.616954875021845, 0.0005292112040956124, 0.3825159137740594] |fit^123:[0.16447152982444455, 0.5129986298859401, 0.05272270188018077]

Gen: 2
     id: 0| fitness:0.2998108468684371 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.16552700860108824, 0.6691174545549747, 0.0647880774492484]
     id: 1| fitness:0.17969060254116934 | w: [0.9, 0.05, 0.05] |fit^123:[0.16015849757545148, 0.648884273359572, 0.06207482110568829]
     id: 2| fitness:0.519808768957125 | w: [0.05, 0.9, 0.05] |fit^123:[0.15482745095862635, 0.56587892380595, 0.05552729967677581]
     id: 3| fitness:0.08629541189006432 | w: [0.05, 0.05, 0.9] |fit^123:[0.1523802387731655, 0.5760544205813821, 0.055415198802596585]
     id: 4| fitness:0.3097490138343408 | w: [0.461078938632112, 0.5034849383317116, 0.03543612303617638] |fit^123:[0.1851051686083406, 0.44256429500213806, 0.04448743951223664]
     id: 5| fitness:0.1779391800269263 | w: [0.257492501108617, 0.2342513818566219, 0.5082561170347611] |fit^123:[0.16278146871583107, 0.468112122455035, 0.05187986938172216]
     id: 6| fitness:0.30337531830608483 | w: [0.22127652330503256, 0.5456669935082599, 0.23305648318670757] |fit^123:[0.18432859154173906, 0.4602099677979562, 0.04919982811199292]
     id: 7| fitness:0.17981476808342936 | w: [0.9614107102006081, 0.035221838279832766, 0.003367451519559146] |fit^123:[0.16934329054065306, 0.4784010681653562, 0.046370319010024724]
     id: 8| fitness:0.1623811103505141 | w: [0.42974489135816263, 0.12772990542390913, 0.4425252032179282] |fit^123:[0.1469705631501925, 0.5611620661669096, 0.06224297241695712]
     id: 9| fitness:0.0942635973045036 | w: [0.23247468230383717, 0.030207866614796176, 0.7373174510813667] |fit^123:[0.15426872249141094, 0.5693914773669375, 0.055878133894114494]
     id: 10| fitness:0.30592013491871056 | w: [0.5336726027463701, 0.4307520393892425, 0.035575357864387425] |fit^123:[0.17739906348228443, 0.48644285228075995, 0.048091275022887264]
     id: 11| fitness:0.2563641931091255 | w: [0.7276184022636707, 0.19690342292258825, 0.07547817481374106] |fit^123:[0.1653697505887925, 0.665583083891124, 0.06601288329676215]
     id: 12| fitness:0.4517632396163161 | w: [0.07386984535433405, 0.6992703128391787, 0.22685984180648722] |fit^123:[0.1475353044237604, 0.6111014146209497, 0.05968333578986484]
     id: 13| fitness:0.227630173551709 | w: [0.15799102795424935, 0.3036915665497881, 0.5383174054959625] |fit^123:[0.17127108876197242, 0.5578764104757001, 0.05786273455550965]
     id: 14| fitness:0.21845460046076742 | w: [0.6050251354343135, 0.22316794125619613, 0.1718069233094904] |fit^123:[0.16582163611235992, 0.4942577385263856, 0.04555032187482484]
