Gen: 2
     id:20 |fitness:[20, 0.9903074209478486]
     id:91 |fitness:[91, 0.976552455769971]
     id:74 |fitness:[74, 0.9660961708746517]
     id:8 |fitness:[8, 0.9637253347509045]
     id:46 |fitness:[46, 0.9544186917547804]
     id:67 |fitness:[67, 0.9511718330034074]
     id:4 |fitness:[4, 0.9486218500725331]
     id:94 |fitness:[94, 0.945834977074394]
     id:98 |fitness:[98, 0.9302528359147262]
     id:53 |fitness:[53, 0.8280662871732953]

Gen: 3
     id:67 |fitness:[67, 0.9511718330034074]
     id:4 |fitness:[4, 0.9486218500725331]
     id:39 |fitness:[39, 0.9486218500725331]
     id:93 |fitness:[93, 0.9478791357852395]
     id:69 |fitness:[69, 0.945834977074394]
     id:94 |fitness:[94, 0.945834977074394]
     id:92 |fitness:[92, 0.9302528359147262]
     id:98 |fitness:[98, 0.9302528359147262]
     id:53 |fitness:[53, 0.8280662871732953]
     id:68 |fitness:[68, 0.8280662871732953]

Gen: 4
     id:98 |fitness:[98, 0.9302528359147262]
     id:51 |fitness:[51, 0.8280662871732953]
     id:53 |fitness:[53, 0.8280662871732953]
     id:60 |fitness:[60, 0.8280662871732953]
     id:64 |fitness:[64, 0.8280662871732953]
     id:68 |fitness:[68, 0.8280662871732953]
     id:72 |fitness:[72, 0.8280662871732953]
     id:86 |fitness:[86, 0.8280662871732953]
     id:87 |fitness:[87, 0.8280662871732953]
     id:95 |fitness:[95, 0.8280662871732953]

Gen: 5
     id:72 |fitness:[72, 0.8280662871732953]
     id:73 |fitness:[73, 0.8280662871732953]
     id:76 |fitness:[76, 0.8280662871732953]
     id:79 |fitness:[79, 0.8280662871732953]
     id:82 |fitness:[82, 0.8280662871732953]
     id:86 |fitness:[86, 0.8280662871732953]
     id:87 |fitness:[87, 0.8280662871732953]
     id:89 |fitness:[89, 0.8280662871732953]
     id:95 |fitness:[95, 0.8280662871732953]
     id:97 |fitness:[97, 0.8280662871732953]

Gen: 6
     id:76 |fitness:[76, 0.8280662871732953]
     id:79 |fitness:[79, 0.8280662871732953]
     id:82 |fitness:[82, 0.8280662871732953]
     id:86 |fitness:[86, 0.8280662871732953]
     id:87 |fitness:[87, 0.8280662871732953]
     id:88 |fitness:[88, 0.8280662871732953]
     id:89 |fitness:[89, 0.8280662871732953]
     id:90 |fitness:[90, 0.8280662871732953]
     id:95 |fitness:[95, 0.8280662871732953]
     id:97 |fitness:[97, 0.8280662871732953]

Gen: 7
     id:85 |fitness:[85, 0.8280662871732953]
     id:86 |fitness:[86, 0.8280662871732953]
     id:87 |fitness:[87, 0.8280662871732953]
     id:88 |fitness:[88, 0.8280662871732953]
     id:89 |fitness:[89, 0.8280662871732953]
     id:90 |fitness:[90, 0.8280662871732953]
     id:95 |fitness:[95, 0.8280662871732953]
     id:97 |fitness:[97, 0.8280662871732953]
     id:99 |fitness:[99, 0.8280662871732953]
     id:70 |fitness:[70, 0.8205734927743863]

Gen: 8
     id:92 |fitness:[92, 0.8280662871732953]
     id:93 |fitness:[93, 0.8280662871732953]
     id:95 |fitness:[95, 0.8280662871732953]
     id:97 |fitness:[97, 0.8280662871732953]
     id:99 |fitness:[99, 0.8280662871732953]
     id:35 |fitness:[35, 0.8205734927743863]
     id:41 |fitness:[41, 0.8205734927743863]
     id:44 |fitness:[44, 0.8205734927743863]
     id:70 |fitness:[70, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]

Gen: 9
     id:20 |fitness:[20, 0.8205734927743863]
     id:23 |fitness:[23, 0.8205734927743863]
     id:24 |fitness:[24, 0.8205734927743863]
     id:25 |fitness:[25, 0.8205734927743863]
     id:26 |fitness:[26, 0.8205734927743863]
     id:35 |fitness:[35, 0.8205734927743863]
     id:41 |fitness:[41, 0.8205734927743863]
     id:44 |fitness:[44, 0.8205734927743863]
     id:70 |fitness:[70, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]

Gen: 10
     id:34 |fitness:[34, 0.8205734927743863]
     id:35 |fitness:[35, 0.8205734927743863]
     id:36 |fitness:[36, 0.8205734927743863]
     id:37 |fitness:[37, 0.8205734927743863]
     id:38 |fitness:[38, 0.8205734927743863]
     id:39 |fitness:[39, 0.8205734927743863]
     id:41 |fitness:[41, 0.8205734927743863]
     id:44 |fitness:[44, 0.8205734927743863]
     id:70 |fitness:[70, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]

Gen: 11
     id:51 |fitness:[51, 0.8205734927743863]
     id:52 |fitness:[52, 0.8205734927743863]
     id:54 |fitness:[54, 0.8205734927743863]
     id:56 |fitness:[56, 0.8205734927743863]
     id:57 |fitness:[57, 0.8205734927743863]
     id:58 |fitness:[58, 0.8205734927743863]
     id:59 |fitness:[59, 0.8205734927743863]
     id:60 |fitness:[60, 0.8205734927743863]
     id:70 |fitness:[70, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]

Gen: 12
     id:79 |fitness:[79, 0.8205734927743863]
     id:80 |fitness:[80, 0.8205734927743863]
     id:81 |fitness:[81, 0.8205734927743863]
     id:82 |fitness:[82, 0.8205734927743863]
     id:83 |fitness:[83, 0.8205734927743863]
     id:84 |fitness:[84, 0.8205734927743863]
     id:85 |fitness:[85, 0.8205734927743863]
     id:86 |fitness:[86, 0.8205734927743863]
     id:87 |fitness:[87, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]

Gen: 13
     id:90 |fitness:[90, 0.8205734927743863]
     id:91 |fitness:[91, 0.8205734927743863]
     id:92 |fitness:[92, 0.8205734927743863]
     id:93 |fitness:[93, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]
     id:95 |fitness:[95, 0.8205734927743863]
     id:96 |fitness:[96, 0.8205734927743863]
     id:97 |fitness:[97, 0.8205734927743863]
     id:98 |fitness:[98, 0.8205734927743863]
     id:99 |fitness:[99, 0.8205734927743863]

Gen: 14
     id:90 |fitness:[90, 0.8205734927743863]
     id:91 |fitness:[91, 0.8205734927743863]
     id:92 |fitness:[92, 0.8205734927743863]
     id:93 |fitness:[93, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]
     id:95 |fitness:[95, 0.8205734927743863]
     id:96 |fitness:[96, 0.8205734927743863]
     id:97 |fitness:[97, 0.8205734927743863]
     id:98 |fitness:[98, 0.8205734927743863]
     id:99 |fitness:[99, 0.8205734927743863]

Gen: 15
     id:90 |fitness:[90, 0.8205734927743863]
     id:91 |fitness:[91, 0.8205734927743863]
     id:92 |fitness:[92, 0.8205734927743863]
     id:93 |fitness:[93, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]
     id:95 |fitness:[95, 0.8205734927743863]
     id:96 |fitness:[96, 0.8205734927743863]
     id:97 |fitness:[97, 0.8205734927743863]
     id:98 |fitness:[98, 0.8205734927743863]
     id:99 |fitness:[99, 0.8205734927743863]

Gen: 16
     id:90 |fitness:[90, 0.8205734927743863]
     id:91 |fitness:[91, 0.8205734927743863]
     id:92 |fitness:[92, 0.8205734927743863]
     id:93 |fitness:[93, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]
     id:95 |fitness:[95, 0.8205734927743863]
     id:96 |fitness:[96, 0.8205734927743863]
     id:97 |fitness:[97, 0.8205734927743863]
     id:98 |fitness:[98, 0.8205734927743863]
     id:99 |fitness:[99, 0.8205734927743863]

Gen: 17
     id:90 |fitness:[90, 0.8205734927743863]
     id:91 |fitness:[91, 0.8205734927743863]
     id:92 |fitness:[92, 0.8205734927743863]
     id:93 |fitness:[93, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]
     id:95 |fitness:[95, 0.8205734927743863]
     id:96 |fitness:[96, 0.8205734927743863]
     id:97 |fitness:[97, 0.8205734927743863]
     id:98 |fitness:[98, 0.8205734927743863]
     id:99 |fitness:[99, 0.8205734927743863]

Gen: 18
     id:90 |fitness:[90, 0.8205734927743863]
     id:91 |fitness:[91, 0.8205734927743863]
     id:92 |fitness:[92, 0.8205734927743863]
     id:93 |fitness:[93, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]
     id:95 |fitness:[95, 0.8205734927743863]
     id:96 |fitness:[96, 0.8205734927743863]
     id:97 |fitness:[97, 0.8205734927743863]
     id:98 |fitness:[98, 0.8205734927743863]
     id:99 |fitness:[99, 0.8205734927743863]

Gen: 19
     id:90 |fitness:[90, 0.8205734927743863]
     id:91 |fitness:[91, 0.8205734927743863]
     id:92 |fitness:[92, 0.8205734927743863]
     id:93 |fitness:[93, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]
     id:95 |fitness:[95, 0.8205734927743863]
     id:96 |fitness:[96, 0.8205734927743863]
     id:97 |fitness:[97, 0.8205734927743863]
     id:98 |fitness:[98, 0.8205734927743863]
     id:99 |fitness:[99, 0.8205734927743863]

Gen: 20
     id:90 |fitness:[90, 0.8205734927743863]
     id:91 |fitness:[91, 0.8205734927743863]
     id:92 |fitness:[92, 0.8205734927743863]
     id:93 |fitness:[93, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]
     id:95 |fitness:[95, 0.8205734927743863]
     id:96 |fitness:[96, 0.8205734927743863]
     id:97 |fitness:[97, 0.8205734927743863]
     id:98 |fitness:[98, 0.8205734927743863]
     id:99 |fitness:[99, 0.8205734927743863]

Gen: 21
     id:90 |fitness:[90, 0.8205734927743863]
     id:91 |fitness:[91, 0.8205734927743863]
     id:92 |fitness:[92, 0.8205734927743863]
     id:93 |fitness:[93, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]
     id:95 |fitness:[95, 0.8205734927743863]
     id:96 |fitness:[96, 0.8205734927743863]
     id:97 |fitness:[97, 0.8205734927743863]
     id:98 |fitness:[98, 0.8205734927743863]
     id:99 |fitness:[99, 0.8205734927743863]

Gen: 22
     id:90 |fitness:[90, 0.8205734927743863]
     id:91 |fitness:[91, 0.8205734927743863]
     id:92 |fitness:[92, 0.8205734927743863]
     id:93 |fitness:[93, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]
     id:95 |fitness:[95, 0.8205734927743863]
     id:96 |fitness:[96, 0.8205734927743863]
     id:97 |fitness:[97, 0.8205734927743863]
     id:98 |fitness:[98, 0.8205734927743863]
     id:99 |fitness:[99, 0.8205734927743863]

Gen: 23
     id:90 |fitness:[90, 0.8205734927743863]
     id:91 |fitness:[91, 0.8205734927743863]
     id:92 |fitness:[92, 0.8205734927743863]
     id:93 |fitness:[93, 0.8205734927743863]
     id:94 |fitness:[94, 0.8205734927743863]
     id:95 |fitness:[95, 0.8205734927743863]
     id:96 |fitness:[96, 0.8205734927743863]
     id:97 |fitness:[97, 0.8205734927743863]
     id:98 |fitness:[98, 0.8205734927743863]
     id:99 |fitness:[99, 0.8205734927743863]

Gen: 24
     id:90 |fitness:[90, 0.8205734927743863]
