Gen: 2
     id:2 |Total fit:1.2344241626476435 |fitness:[0.10559116022099448, 1.0, 0.12883300242664902]
     id:6 |Total fit:1.0911457414660954 |fitness:[0.11341781767955801, 0.8257026789635485, 0.1520252448229889]
     id:7 |Total fit:1.2636944462417463 |fitness:[0.09575690607734806, 1.0, 0.16793754016439827]
     id:9 |Total fit:1.1270213219507168 |fitness:[0.10369198895027625, 0.8758600497730933, 0.1474692832273473]
     id:14 |Total fit:1.1159470446503872 |fitness:[0.09920165745856353, 0.8545051968965013, 0.16224019029532222]
     id:19 |Total fit:1.1532960749087404 |fitness:[0.10023204419889503, 0.8927133655394525, 0.16035066517039295]
     id:21 |Total fit:1.0858504743444632 |fitness:[0.11633287292817679, 0.8257026789635485, 0.1438149224527379]
     id:37 |Total fit:1.1421236191701922 |fitness:[0.11187776243093922, 0.8927133655394525, 0.1375324911998005]
     id:43 |Total fit:1.0858820938997455 |fitness:[0.1041029005524862, 0.8293990630947152, 0.15238013025254415]
     id:46 |Total fit:1.126954989131988 |fitness:[0.10680801104972376, 0.8793917435221783, 0.14075523456008593]

Gen: 3
     id:2 |Total fit:1.2344241626476435 |fitness:[0.10559116022099448, 1.0, 0.12883300242664902]
     id:6 |Total fit:1.0911457414660954 |fitness:[0.11341781767955801, 0.8257026789635485, 0.1520252448229889]
     id:7 |Total fit:1.2636944462417463 |fitness:[0.09575690607734806, 1.0, 0.16793754016439827]
     id:9 |Total fit:1.1270213219507168 |fitness:[0.10369198895027625, 0.8758600497730933, 0.1474692832273473]
     id:14 |Total fit:1.1159470446503872 |fitness:[0.09920165745856353, 0.8545051968965013, 0.16224019029532222]
     id:18 |Total fit:1.1236335758183846 |fitness:[0.10439779005524862, 0.8793917435221783, 0.13984404224095762]
     id:19 |Total fit:1.1532960749087404 |fitness:[0.10023204419889503, 0.8927133655394525, 0.16035066517039295]
     id:21 |Total fit:1.0858504743444632 |fitness:[0.11633287292817679, 0.8257026789635485, 0.1438149224527379]
     id:37 |Total fit:1.1421236191701922 |fitness:[0.11187776243093922, 0.8927133655394525, 0.1375324911998005]
     id:38 |Total fit:1.0925929379534327 |fitness:[0.10206629834254144, 0.8293990630947152, 0.16112757651617607]
     id:42 |Total fit:1.1139822811418574 |fitness:[0.10901450276243094, 0.8257026789635485, 0.17926509941587776]
     id:43 |Total fit:1.0858820938997455 |fitness:[0.1041029005524862, 0.8293990630947152, 0.15238013025254415]
