Gen: 2
     id:42 |fitness:[42, 1.6736136891013036]
     id:25 |fitness:[25, 1.6581877867405035]
     id:1 |fitness:[1, 1.6563698813087167]
     id:45 |fitness:[45, 1.6563698813087167]
     id:77 |fitness:[77, 1.6563698813087167]
     id:73 |fitness:[73, 1.638279330313436]
     id:10 |fitness:[10, 1.6143338356697463]
     id:20 |fitness:[20, 1.6143338356697463]
     id:75 |fitness:[75, 1.5915210562992814]
     id:98 |fitness:[98, 1.5915210562992814]

Gen: 3
     id:78 |fitness:[78, 1.6143338356697463]
     id:87 |fitness:[87, 1.6143338356697463]
     id:8 |fitness:[8, 1.5915210562992814]
     id:21 |fitness:[21, 1.5915210562992814]
     id:47 |fitness:[47, 1.5915210562992814]
     id:66 |fitness:[66, 1.5915210562992814]
     id:68 |fitness:[68, 1.5915210562992814]
     id:75 |fitness:[75, 1.5915210562992814]
     id:93 |fitness:[93, 1.5915210562992814]
     id:98 |fitness:[98, 1.5915210562992814]

Gen: 4
     id:52 |fitness:[52, 1.5915210562992814]
     id:64 |fitness:[64, 1.5915210562992814]
     id:66 |fitness:[66, 1.5915210562992814]
     id:68 |fitness:[68, 1.5915210562992814]
     id:75 |fitness:[75, 1.5915210562992814]
     id:76 |fitness:[76, 1.5915210562992814]
     id:91 |fitness:[91, 1.5915210562992814]
     id:93 |fitness:[93, 1.5915210562992814]
     id:95 |fitness:[95, 1.5915210562992814]
     id:98 |fitness:[98, 1.5915210562992814]

Gen: 5
     id:75 |fitness:[75, 1.5915210562992814]
     id:76 |fitness:[76, 1.5915210562992814]
     id:80 |fitness:[80, 1.5915210562992814]
     id:83 |fitness:[83, 1.5915210562992814]
     id:84 |fitness:[84, 1.5915210562992814]
     id:91 |fitness:[91, 1.5915210562992814]
     id:93 |fitness:[93, 1.5915210562992814]
     id:95 |fitness:[95, 1.5915210562992814]
     id:96 |fitness:[96, 1.5915210562992814]
     id:98 |fitness:[98, 1.5915210562992814]

Gen: 6
     id:81 |fitness:[81, 1.5915210562992814]
     id:82 |fitness:[82, 1.5915210562992814]
     id:83 |fitness:[83, 1.5915210562992814]
     id:84 |fitness:[84, 1.5915210562992814]
     id:85 |fitness:[85, 1.5915210562992814]
     id:91 |fitness:[91, 1.5915210562992814]
     id:93 |fitness:[93, 1.5915210562992814]
     id:95 |fitness:[95, 1.5915210562992814]
     id:96 |fitness:[96, 1.5915210562992814]
     id:98 |fitness:[98, 1.5915210562992814]

Gen: 7
     id:89 |fitness:[89, 1.5915210562992814]
     id:91 |fitness:[91, 1.5915210562992814]
     id:92 |fitness:[92, 1.5915210562992814]
     id:93 |fitness:[93, 1.5915210562992814]
     id:94 |fitness:[94, 1.5915210562992814]
     id:95 |fitness:[95, 1.5915210562992814]
     id:96 |fitness:[96, 1.5915210562992814]
     id:97 |fitness:[97, 1.5915210562992814]
     id:98 |fitness:[98, 1.5915210562992814]
     id:99 |fitness:[99, 1.5915210562992814]

Gen: 8
     id:90 |fitness:[90, 1.5915210562992814]
     id:91 |fitness:[91, 1.5915210562992814]
     id:92 |fitness:[92, 1.5915210562992814]
     id:93 |fitness:[93, 1.5915210562992814]
     id:94 |fitness:[94, 1.5915210562992814]
     id:95 |fitness:[95, 1.5915210562992814]
     id:96 |fitness:[96, 1.5915210562992814]
     id:97 |fitness:[97, 1.5915210562992814]
     id:98 |fitness:[98, 1.5915210562992814]
     id:99 |fitness:[99, 1.5915210562992814]

Gen: 9
     id:90 |fitness:[90, 1.5915210562992814]
     id:91 |fitness:[91, 1.5915210562992814]
     id:92 |fitness:[92, 1.5915210562992814]
     id:93 |fitness:[93, 1.5915210562992814]
     id:94 |fitness:[94, 1.5915210562992814]
     id:95 |fitness:[95, 1.5915210562992814]
     id:96 |fitness:[96, 1.5915210562992814]
     id:97 |fitness:[97, 1.5915210562992814]
     id:98 |fitness:[98, 1.5915210562992814]
     id:99 |fitness:[99, 1.5915210562992814]

Gen: 10
     id:90 |fitness:[90, 1.5915210562992814]
     id:91 |fitness:[91, 1.5915210562992814]
     id:92 |fitness:[92, 1.5915210562992814]
     id:93 |fitness:[93, 1.5915210562992814]
     id:94 |fitness:[94, 1.5915210562992814]
