Gen: 2
     id:75 |fitness:[75, 1.663608354194806]
     id:16 |fitness:[16, 1.6442321508001752]
     id:11 |fitness:[11, 1.643867330899187]
     id:0 |fitness:[0, 1.6377471022043883]
     id:43 |fitness:[43, 1.6377471022043883]
     id:4 |fitness:[4, 1.623906457529692]
     id:35 |fitness:[35, 1.623906457529692]
     id:51 |fitness:[51, 1.623906457529692]
     id:92 |fitness:[92, 1.623906457529692]
     id:58 |fitness:[58, 1.59927438092718]

Gen: 3
     id:52 |fitness:[52, 1.623906457529692]
     id:81 |fitness:[81, 1.623906457529692]
     id:82 |fitness:[82, 1.623906457529692]
     id:84 |fitness:[84, 1.623906457529692]
     id:86 |fitness:[86, 1.623906457529692]
     id:92 |fitness:[92, 1.623906457529692]
     id:85 |fitness:[85, 1.6122506701149595]
     id:58 |fitness:[58, 1.59927438092718]
     id:73 |fitness:[73, 1.59927438092718]
     id:74 |fitness:[74, 1.59927438092718]

Gen: 4
     id:91 |fitness:[91, 1.623906457529692]
     id:92 |fitness:[92, 1.623906457529692]
     id:98 |fitness:[98, 1.623906457529692]
     id:85 |fitness:[85, 1.6122506701149595]
     id:20 |fitness:[20, 1.59927438092718]
     id:27 |fitness:[27, 1.59927438092718]
     id:50 |fitness:[50, 1.59927438092718]
     id:58 |fitness:[58, 1.59927438092718]
     id:73 |fitness:[73, 1.59927438092718]
     id:74 |fitness:[74, 1.59927438092718]

Gen: 5
     id:50 |fitness:[50, 1.59927438092718]
     id:58 |fitness:[58, 1.59927438092718]
     id:61 |fitness:[61, 1.59927438092718]
     id:65 |fitness:[65, 1.59927438092718]
     id:73 |fitness:[73, 1.59927438092718]
     id:74 |fitness:[74, 1.59927438092718]
     id:79 |fitness:[79, 1.59927438092718]
     id:89 |fitness:[89, 1.59927438092718]
     id:96 |fitness:[96, 1.59927438092718]
     id:99 |fitness:[99, 1.59927438092718]

Gen: 6
     id:74 |fitness:[74, 1.59927438092718]
     id:79 |fitness:[79, 1.59927438092718]
     id:88 |fitness:[88, 1.59927438092718]
     id:89 |fitness:[89, 1.59927438092718]
     id:90 |fitness:[90, 1.59927438092718]
     id:93 |fitness:[93, 1.59927438092718]
     id:94 |fitness:[94, 1.59927438092718]
     id:96 |fitness:[96, 1.59927438092718]
     id:97 |fitness:[97, 1.59927438092718]
     id:99 |fitness:[99, 1.59927438092718]

Gen: 7
     id:80 |fitness:[80, 1.59927438092718]
     id:83 |fitness:[83, 1.59927438092718]
     id:88 |fitness:[88, 1.59927438092718]
     id:89 |fitness:[89, 1.59927438092718]
     id:90 |fitness:[90, 1.59927438092718]
     id:93 |fitness:[93, 1.59927438092718]
     id:94 |fitness:[94, 1.59927438092718]
     id:96 |fitness:[96, 1.59927438092718]
     id:97 |fitness:[97, 1.59927438092718]
     id:99 |fitness:[99, 1.59927438092718]

Gen: 8
     id:82 |fitness:[82, 1.59927438092718]
     id:83 |fitness:[83, 1.59927438092718]
     id:88 |fitness:[88, 1.59927438092718]
     id:89 |fitness:[89, 1.59927438092718]
     id:90 |fitness:[90, 1.59927438092718]
     id:93 |fitness:[93, 1.59927438092718]
     id:94 |fitness:[94, 1.59927438092718]
     id:96 |fitness:[96, 1.59927438092718]
     id:97 |fitness:[97, 1.59927438092718]
     id:99 |fitness:[99, 1.59927438092718]

Gen: 9
     id:90 |fitness:[90, 1.59927438092718]
     id:91 |fitness:[91, 1.59927438092718]
     id:92 |fitness:[92, 1.59927438092718]
     id:93 |fitness:[93, 1.59927438092718]
     id:94 |fitness:[94, 1.59927438092718]
     id:95 |fitness:[95, 1.59927438092718]
     id:96 |fitness:[96, 1.59927438092718]
     id:97 |fitness:[97, 1.59927438092718]
     id:98 |fitness:[98, 1.59927438092718]
     id:99 |fitness:[99, 1.59927438092718]

Gen: 10
     id:90 |fitness:[90, 1.59927438092718]
     id:91 |fitness:[91, 1.59927438092718]
