Gen: 2
     id:4 |Total fit:0.7118276020811324 |fitness:[0.13061392277107622, 0.49743397071049433, 0.08377970859956181]
     id:5 |Total fit:0.8690025113152056 |fitness:[0.11394658220455108, 0.6563958879580483, 0.0986600411526062]
     id:11 |Total fit:0.7454507339285807 |fitness:[0.12674438978367814, 0.52954930613289, 0.08915703801201257]
     id:13 |Total fit:0.8461622457337009 |fitness:[0.11432800952445134, 0.6353880219991047, 0.09644621421014486]
     id:16 |Total fit:0.8605658425241424 |fitness:[0.12619313969944065, 0.6224859308051417, 0.11188677201955999]
     id:17 |Total fit:0.8713652790581436 |fitness:[0.11407731877709638, 0.650820170109356, 0.10646779017169133]
     id:26 |Total fit:0.8571169959733738 |fitness:[0.12271806276254016, 0.6352161539937328, 0.09918277921710082]
     id:27 |Total fit:0.7475075636564766 |fitness:[0.12815957948648832, 0.5453211933235276, 0.0740267908464608]
     id:34 |Total fit:0.7666548731634475 |fitness:[0.13673877395152415, 0.5559330434226514, 0.073983055789272]
     id:35 |Total fit:0.7512191259245751 |fitness:[0.1479960464541636, 0.5218592121250879, 0.08136386734532368]
     id:41 |Total fit:0.8477561579538568 |fitness:[0.11732776242783656, 0.636922843256379, 0.0935055522696412]
     id:45 |Total fit:0.9309152570021393 |fitness:[0.10367095716243233, 0.7120211677431733, 0.11522313209653369]
     id:47 |Total fit:0.7693416143870861 |fitness:[0.12684592402902262, 0.5542383449510776, 0.08825734540698595]

Gen: 3
     id:4 |Total fit:0.7118276020811324 |fitness:[0.13061392277107622, 0.49743397071049433, 0.08377970859956181]
     id:5 |Total fit:0.8690025113152056 |fitness:[0.11394658220455108, 0.6563958879580483, 0.0986600411526062]
     id:11 |Total fit:0.7454507339285807 |fitness:[0.12674438978367814, 0.52954930613289, 0.08915703801201257]
     id:13 |Total fit:0.8461622457337009 |fitness:[0.11432800952445134, 0.6353880219991047, 0.09644621421014486]
     id:16 |Total fit:0.8605658425241424 |fitness:[0.12619313969944065, 0.6224859308051417, 0.11188677201955999]
     id:17 |Total fit:0.8713652790581436 |fitness:[0.11407731877709638, 0.650820170109356, 0.10646779017169133]
     id:26 |Total fit:0.8571169959733738 |fitness:[0.12271806276254016, 0.6352161539937328, 0.09918277921710082]
     id:27 |Total fit:0.7475075636564766 |fitness:[0.12815957948648832, 0.5453211933235276, 0.0740267908464608]
     id:32 |Total fit:0.8521994004539729 |fitness:[0.1156587371116652, 0.6319826373345271, 0.10455802600778068]
     id:34 |Total fit:0.7666548731634475 |fitness:[0.13673877395152415, 0.5559330434226514, 0.073983055789272]
     id:35 |Total fit:0.7512191259245751 |fitness:[0.1479960464541636, 0.5218592121250879, 0.08136386734532368]
     id:38 |Total fit:0.9072081874360804 |fitness:[0.11378709257137723, 0.6868325126303, 0.10658858223440325]
     id:41 |Total fit:0.8477561579538568 |fitness:[0.11732776242783656, 0.636922843256379, 0.0935055522696412]
     id:45 |Total fit:0.9309152570021393 |fitness:[0.10367095716243233, 0.7120211677431733, 0.11522313209653369]
     id:47 |Total fit:0.7693416143870861 |fitness:[0.12684592402902262, 0.5542383449510776, 0.08825734540698595]

Gen: 4
     id:4 |Total fit:0.7118276020811324 |fitness:[0.13061392277107622, 0.49743397071049433, 0.08377970859956181]
     id:5 |Total fit:0.8690025113152056 |fitness:[0.11394658220455108, 0.6563958879580483, 0.0986600411526062]
     id:11 |Total fit:0.7454507339285807 |fitness:[0.12674438978367814, 0.52954930613289, 0.08915703801201257]
     id:13 |Total fit:0.8461622457337009 |fitness:[0.11432800952445134, 0.6353880219991047, 0.09644621421014486]
     id:16 |Total fit:0.8605658425241424 |fitness:[0.12619313969944065, 0.6224859308051417, 0.11188677201955999]
     id:17 |Total fit:0.8713652790581436 |fitness:[0.11407731877709638, 0.650820170109356, 0.10646779017169133]
     id:26 |Total fit:0.8571169959733738 |fitness:[0.12271806276254016, 0.6352161539937328, 0.09918277921710082]
     id:27 |Total fit:0.7475075636564766 |fitness:[0.12815957948648832, 0.5453211933235276, 0.0740267908464608]
     id:32 |Total fit:0.8521994004539729 |fitness:[0.1156587371116652, 0.6319826373345271, 0.10455802600778068]
     id:34 |Total fit:0.7666548731634475 |fitness:[0.13673877395152415, 0.5559330434226514, 0.073983055789272]
     id:35 |Total fit:0.7512191259245751 |fitness:[0.1479960464541636, 0.5218592121250879, 0.08136386734532368]
     id:38 |Total fit:0.9072081874360804 |fitness:[0.11378709257137723, 0.6868325126303, 0.10658858223440325]
     id:41 |Total fit:0.8477561579538568 |fitness:[0.11732776242783656, 0.636922843256379, 0.0935055522696412]
     id:45 |Total fit:0.9309152570021393 |fitness:[0.10367095716243233, 0.7120211677431733, 0.11522313209653369]
     id:47 |Total fit:0.7693416143870861 |fitness:[0.12684592402902262, 0.5542383449510776, 0.08825734540698595]

Gen: 5
     id:4 |Total fit:0.7118276020811324 |fitness:[0.13061392277107622, 0.49743397071049433, 0.08377970859956181]
