Gen: 2
     id:4 |Total fit:0.8694611006581222 |fitness:[0.18134291512542844, 0.627272398131796, 0.06084578740089772]
     id:14 |Total fit:0.8681177255688323 |fitness:[0.17660112442312378, 0.6293401346040124, 0.06217646654169605]
     id:20 |Total fit:0.8788525252276695 |fitness:[0.18084293342832986, 0.6383633503767384, 0.05964624142260134]
     id:23 |Total fit:0.9691659616974144 |fitness:[0.17315973254550504, 0.7221911570071727, 0.07381507214473662]
     id:29 |Total fit:0.7559195620982749 |fitness:[0.20641967570829997, 0.4985256314843049, 0.05097425490567011]
     id:32 |Total fit:0.7376790498468332 |fitness:[0.21763444373911311, 0.4780132029398868, 0.04203140316783325]
     id:36 |Total fit:0.7146650650665182 |fitness:[0.21319799900182226, 0.4527779677449202, 0.04868909831977574]
     id:43 |Total fit:0.8508304770320823 |fitness:[0.1879332988703092, 0.6035497483717581, 0.05934742979001496]
     id:45 |Total fit:0.8439152913839858 |fitness:[0.1871703803700043, 0.5946673317751557, 0.06207757923882574]
     id:47 |Total fit:0.7719385404179311 |fitness:[0.18878683905321322, 0.5302577429489784, 0.05289395841573942]

Gen: 3
     id:4 |Total fit:0.8694611006581222 |fitness:[0.18134291512542844, 0.627272398131796, 0.06084578740089772]
     id:14 |Total fit:0.8681177255688323 |fitness:[0.17660112442312378, 0.6293401346040124, 0.06217646654169605]
     id:20 |Total fit:0.8788525252276695 |fitness:[0.18084293342832986, 0.6383633503767384, 0.05964624142260134]
     id:23 |Total fit:0.9691659616974144 |fitness:[0.17315973254550504, 0.7221911570071727, 0.07381507214473662]
     id:28 |Total fit:0.7168337799209481 |fitness:[0.2297737314973291, 0.44379900314183307, 0.04326104528178582]
     id:32 |Total fit:0.7376790498468332 |fitness:[0.21763444373911311, 0.4780132029398868, 0.04203140316783325]
     id:43 |Total fit:0.8508304770320823 |fitness:[0.1879332988703092, 0.6035497483717581, 0.05934742979001496]
     id:45 |Total fit:0.8439152913839858 |fitness:[0.1871703803700043, 0.5946673317751557, 0.06207757923882574]
     id:47 |Total fit:0.7719385404179311 |fitness:[0.18878683905321322, 0.5302577429489784, 0.05289395841573942]
     id:48 |Total fit:0.6850044573682093 |fitness:[0.2034179998767902, 0.43811473926003996, 0.04347171823137909]

Gen: 4
     id:4 |Total fit:0.8694611006581222 |fitness:[0.18134291512542844, 0.627272398131796, 0.06084578740089772]
     id:14 |Total fit:0.8681177255688323 |fitness:[0.17660112442312378, 0.6293401346040124, 0.06217646654169605]
     id:20 |Total fit:0.8788525252276695 |fitness:[0.18084293342832986, 0.6383633503767384, 0.05964624142260134]
     id:23 |Total fit:0.9691659616974144 |fitness:[0.17315973254550504, 0.7221911570071727, 0.07381507214473662]
     id:28 |Total fit:0.7168337799209481 |fitness:[0.2297737314973291, 0.44379900314183307, 0.04326104528178582]
     id:32 |Total fit:0.7376790498468332 |fitness:[0.21763444373911311, 0.4780132029398868, 0.04203140316783325]
     id:43 |Total fit:0.8508304770320823 |fitness:[0.1879332988703092, 0.6035497483717581, 0.05934742979001496]
     id:45 |Total fit:0.8439152913839858 |fitness:[0.1871703803700043, 0.5946673317751557, 0.06207757923882574]
     id:47 |Total fit:0.7719385404179311 |fitness:[0.18878683905321322, 0.5302577429489784, 0.05289395841573942]
