Gen: 2
     id:3 |Total fit:0.6789871232581209 |fitness:[0.16384127486547687, 0.46864339285942447, 0.046502455533219675]
     id:11 |Total fit:0.7826056432222217 |fitness:[0.15431630590927906, 0.572217087807018, 0.05607224950592466]
     id:18 |Total fit:0.6701061223386668 |fitness:[0.1774853302817073, 0.44676084651127135, 0.04585994554568819]
     id:20 |Total fit:0.8270086894358943 |fitness:[0.1465316159820798, 0.6195086009735987, 0.06096847248021578]
     id:30 |Total fit:0.745460962638917 |fitness:[0.1571638138832753, 0.540138586620897, 0.04815856213474474]
     id:33 |Total fit:0.6178979568147638 |fitness:[0.19128521341092256, 0.3881660484073612, 0.03844669499647998]
     id:34 |Total fit:0.7070866322513255 |fitness:[0.17066969394463247, 0.4928598503400781, 0.04355708796661493]

Gen: 3
     id:3 |Total fit:0.6789871232581209 |fitness:[0.16384127486547687, 0.46864339285942447, 0.046502455533219675]
     id:11 |Total fit:0.7826056432222217 |fitness:[0.15431630590927906, 0.572217087807018, 0.05607224950592466]
     id:14 |Total fit:0.6228824270102962 |fitness:[0.22073786856906333, 0.3650995106452753, 0.037045047795957485]
     id:18 |Total fit:0.6701061223386668 |fitness:[0.1774853302817073, 0.44676084651127135, 0.04585994554568819]
     id:20 |Total fit:0.8270086894358943 |fitness:[0.1465316159820798, 0.6195086009735987, 0.06096847248021578]
     id:30 |Total fit:0.745460962638917 |fitness:[0.1571638138832753, 0.540138586620897, 0.04815856213474474]
     id:33 |Total fit:0.6178979568147638 |fitness:[0.19128521341092256, 0.3881660484073612, 0.03844669499647998]
     id:34 |Total fit:0.7070866322513255 |fitness:[0.17066969394463247, 0.4928598503400781, 0.04355708796661493]

Gen: 4
     id:3 |Total fit:0.6789871232581209 |fitness:[0.16384127486547687, 0.46864339285942447, 0.046502455533219675]
     id:11 |Total fit:0.7826056432222217 |fitness:[0.15431630590927906, 0.572217087807018, 0.05607224950592466]
     id:14 |Total fit:0.6228824270102962 |fitness:[0.22073786856906333, 0.3650995106452753, 0.037045047795957485]
     id:18 |Total fit:0.6701061223386668 |fitness:[0.1774853302817073, 0.44676084651127135, 0.04585994554568819]
     id:20 |Total fit:0.8270086894358943 |fitness:[0.1465316159820798, 0.6195086009735987, 0.06096847248021578]
     id:30 |Total fit:0.745460962638917 |fitness:[0.1571638138832753, 0.540138586620897, 0.04815856213474474]
     id:33 |Total fit:0.6178979568147638 |fitness:[0.19128521341092256, 0.3881660484073612, 0.03844669499647998]
     id:34 |Total fit:0.7070866322513255 |fitness:[0.17066969394463247, 0.4928598503400781, 0.04355708796661493]
