Gen: 2
     [0.22138713226098486, 0.44228041857077754, 0.04705378423539191]
     [0.15681713042381154, 0.45632221602306655, 0.04614621237181608]
     [0.19809598013196658, 0.49662051371598687, 0.04611864593670747]
     [0.17172368913256644, 0.47745092611126966, 0.046059272076473534]
     [0.18038385855093508, 0.49018522225392785, 0.04585358406066312]
     [0.1872123883031823, 0.460142504865864, 0.04533618327862456]
     [0.17440861833498975, 0.4404575828687516, 0.04465762487595104]
     [0.17887538431231062, 0.46684185196700156, 0.04400027142336107]
     [0.16764427897587547, 0.41870280537821714, 0.042479876502370714]
     [0.18631704299206917, 0.39078105102662275, 0.03721468739662587]

Gen: 3
     [0.19809598013196658, 0.49662051371598687, 0.04611864593670747]
     [0.17172368913256644, 0.47745092611126966, 0.046059272076473534]
     [0.18038385855093508, 0.49018522225392785, 0.04585358406066312]
     [0.1872123883031823, 0.460142504865864, 0.04533618327862456]
     [0.17440861833498975, 0.4404575828687516, 0.04465762487595104]
     [0.17606650124728573, 0.4673103377782699, 0.04460461250074217]
     [0.17887538431231062, 0.46684185196700156, 0.04400027142336107]
     [0.16764427897587547, 0.41870280537821714, 0.042479876502370714]
     [0.16764427897587547, 0.41870280537821714, 0.042479876502370714]
     [0.18631704299206917, 0.39078105102662275, 0.03721468739662587]

Gen: 4
     [0.1872123883031823, 0.460142504865864, 0.04533618327862456]
     [0.20336955294711376, 0.5094144353255338, 0.04511777229276402]
     [0.19544314612610977, 0.48279592332164956, 0.04469367329109307]
     [0.17440861833498975, 0.4404575828687516, 0.04465762487595104]
     [0.17606650124728573, 0.4673103377782699, 0.04460461250074217]
     [0.17887538431231062, 0.46684185196700156, 0.04400027142336107]
     [0.16764427897587547, 0.41870280537821714, 0.042479876502370714]
     [0.16764427897587547, 0.41870280537821714, 0.042479876502370714]
     [0.19326509968325362, 0.42327267151904396, 0.04123090494244976]
     [0.18631704299206917, 0.39078105102662275, 0.03721468739662587]

Gen: 5
     [0.17887538431231062, 0.46684185196700156, 0.04400027142336107]
     [0.17172368913256644, 0.4406151644598146, 0.04279795075362393]
     [0.16764427897587547, 0.41870280537821714, 0.042479876502370714]
     [0.16764427897587547, 0.41870280537821714, 0.042479876502370714]
     [0.19326509968325362, 0.42327267151904396, 0.04123090494244976]
     [0.19326509968325362, 0.42327267151904396, 0.04123090494244976]
     [0.17536483384648757, 0.4225827196879033, 0.04058203346989321]
     [0.18319827527054036, 0.3926933249289818, 0.03802895747983409]
     [0.15247321157817614, 0.40194379022057164, 0.0380098730247589]
     [0.18631704299206917, 0.39078105102662275, 0.03721468739662587]

Gen: 6
     [0.16764427897587547, 0.41870280537821714, 0.042479876502370714]
     [0.16764427897587547, 0.41870280537821714, 0.042479876502370714]
     [0.19326509968325362, 0.42327267151904396, 0.04123090494244976]
     [0.19326509968325362, 0.42327267151904396, 0.04123090494244976]
     [0.19326509968325362, 0.42327267151904396, 0.04123090494244976]
     [0.17536483384648757, 0.4225827196879033, 0.04058203346989321]
     [0.18319827527054036, 0.3926933249289818, 0.03802895747983409]
     [0.18319827527054036, 0.3926933249289818, 0.03802895747983409]
     [0.15247321157817614, 0.40194379022057164, 0.0380098730247589]
     [0.18631704299206917, 0.39078105102662275, 0.03721468739662587]

Gen: 7
     [0.19326509968325362, 0.42327267151904396, 0.04123090494244976]
     [0.19326509968325362, 0.42327267151904396, 0.04123090494244976]
     [0.17536483384648757, 0.4225827196879033, 0.04058203346989321]
     [0.18631704299206917, 0.41448217411488125, 0.03956419586588293]
     [0.18319827527054036, 0.3926933249289818, 0.03802895747983409]
     [0.18319827527054036, 0.3926933249289818, 0.03802895747983409]
     [0.18319827527054036, 0.3926933249289818, 0.03802895747983409]
     [0.15247321157817614, 0.40194379022057164, 0.0380098730247589]
     [0.18631704299206917, 0.39078105102662275, 0.03721468739662587]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]

Gen: 8
     [0.18631704299206917, 0.41448217411488125, 0.03956419586588293]
     [0.18319827527054036, 0.3926933249289818, 0.03802895747983409]
     [0.18319827527054036, 0.3926933249289818, 0.03802895747983409]
     [0.18319827527054036, 0.3926933249289818, 0.03802895747983409]
     [0.18319827527054036, 0.3926933249289818, 0.03802895747983409]
     [0.18319827527054036, 0.3926933249289818, 0.03802895747983409]
     [0.15247321157817614, 0.40194379022057164, 0.0380098730247589]
     [0.18631704299206917, 0.39078105102662275, 0.03721468739662587]
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]

Gen: 9
     [0.18319827527054036, 0.3926933249289818, 0.03802895747983409]
     [0.15247321157817614, 0.40194379022057164, 0.0380098730247589]
     [0.18631704299206917, 0.39078105102662275, 0.03721468739662587]
     [0.18631704299206917, 0.39078105102662275, 0.03721468739662587]
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.2007941901053829, 0.3743840476322301, 0.03696870997565672]
     [0.19816238398693173, 0.3712835233540177, 0.03677362443488808]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]

Gen: 10
     [0.18631704299206917, 0.39078105102662275, 0.03721468739662587]
     [0.18631704299206917, 0.39078105102662275, 0.03721468739662587]
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.2007941901053829, 0.3743840476322301, 0.03696870997565672]
     [0.2007941901053829, 0.3743840476322301, 0.03696870997565672]
     [0.19816238398693173, 0.3712835233540177, 0.03677362443488808]
     [0.16665928846055944, 0.38327676012248774, 0.03672485304969592]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]

Gen: 11
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.2007941901053829, 0.3743840476322301, 0.03696870997565672]
     [0.2007941901053829, 0.3743840476322301, 0.03696870997565672]
     [0.19816238398693173, 0.3712835233540177, 0.03677362443488808]
     [0.16665928846055944, 0.38327676012248774, 0.03672485304969592]
     [0.2034326366093306, 0.3644989970144677, 0.0359805593017634]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]

Gen: 12
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.18275890309685444, 0.3828082743112194, 0.03704080680594078]
     [0.2007941901053829, 0.3743840476322301, 0.03696870997565672]
     [0.2007941901053829, 0.3743840476322301, 0.03696870997565672]
     [0.19816238398693173, 0.3712835233540177, 0.03677362443488808]
     [0.16665928846055944, 0.38327676012248774, 0.03672485304969592]
     [0.2034326366093306, 0.3644989970144677, 0.0359805593017634]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.3572587617494112, 0.033762521523024336]

Gen: 13
     [0.19816238398693173, 0.3712835233540177, 0.03677362443488808]
     [0.16665928846055944, 0.38327676012248774, 0.03672485304969592]
     [0.2034326366093306, 0.3644989970144677, 0.0359805593017634]
     [0.17592041276636247, 0.3332978419839948, 0.03589785999643757]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.3572587617494112, 0.033762521523024336]

Gen: 14
     [0.17592041276636247, 0.3332978419839948, 0.03589785999643757]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.3572587617494112, 0.033762521523024336]

Gen: 15
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
     [0.19597105677308255, 0.35679027593814283, 0.03419086151471199]
     [0.19597105677308255, 0.3572587617494112, 0.033762521523024336]

Gen: 16
     [0.19597105677308255, 0.35679027593814283, 0.03544619455965801]
