Gen: 2
     id:2 |Total fit:0.7544208937032407 |fitness:[0.1497644306800211, 0.5147275142945266, 0.08992894872869303]
     id:14 |Total fit:0.8494635998078455 |fitness:[0.10805054032683184, 0.6510711997912169, 0.09034185968979681]
     id:18 |Total fit:0.79424391019613 |fitness:[0.1186602200843437, 0.5923806021495172, 0.08320308796226912]
     id:21 |Total fit:0.754765390655633 |fitness:[0.11880765682656827, 0.5670597167192579, 0.0688980171098068]
     id:29 |Total fit:0.7858524036368715 |fitness:[0.1379283078545071, 0.563607677524971, 0.0843164182573934]
     id:31 |Total fit:0.7830928280735924 |fitness:[0.1394644504480759, 0.5519407340624926, 0.09168764356302397]
     id:42 |Total fit:0.7719913300099092 |fitness:[0.11554098576700053, 0.5649125720657667, 0.09153777217714186]
     id:43 |Total fit:0.8595101512782236 |fitness:[0.10423365840801266, 0.6465218629148971, 0.10875462995531386]
     id:46 |Total fit:0.7896015219650367 |fitness:[0.14548629414865577, 0.5544615530617572, 0.08965367475462384]

Gen: 3
     id:7 |Total fit:0.6733018879241196 |fitness:[0.1263730561412757, 0.47430544022396737, 0.07262339155887651]
     id:14 |Total fit:0.8494635998078455 |fitness:[0.10805054032683184, 0.6510711997912169, 0.09034185968979681]
     id:18 |Total fit:0.79424391019613 |fitness:[0.1186602200843437, 0.5923806021495172, 0.08320308796226912]
     id:21 |Total fit:0.754765390655633 |fitness:[0.11880765682656827, 0.5670597167192579, 0.0688980171098068]
     id:42 |Total fit:0.7719913300099092 |fitness:[0.11554098576700053, 0.5649125720657667, 0.09153777217714186]
     id:43 |Total fit:0.8595101512782236 |fitness:[0.10423365840801266, 0.6465218629148971, 0.10875462995531386]

Gen: 4
     id:6 |Total fit:0.8285278927895411 |fitness:[0.11791809435951503, 0.6220847469690859, 0.08852505146094015]
     id:7 |Total fit:0.6733018879241196 |fitness:[0.1263730561412757, 0.47430544022396737, 0.07262339155887651]
     id:14 |Total fit:0.8494635998078455 |fitness:[0.10805054032683184, 0.6510711997912169, 0.09034185968979681]
     id:18 |Total fit:0.79424391019613 |fitness:[0.1186602200843437, 0.5923806021495172, 0.08320308796226912]
     id:21 |Total fit:0.754765390655633 |fitness:[0.11880765682656827, 0.5670597167192579, 0.0688980171098068]
     id:42 |Total fit:0.7719913300099092 |fitness:[0.11554098576700053, 0.5649125720657667, 0.09153777217714186]
     id:43 |Total fit:0.8595101512782236 |fitness:[0.10423365840801266, 0.6465218629148971, 0.10875462995531386]
     id:48 |Total fit:0.7576441499291113 |fitness:[0.12277115181866105, 0.5440876414624309, 0.0907853566480194]

Gen: 5
     id:6 |Total fit:0.8285278927895411 |fitness:[0.11791809435951503, 0.6220847469690859, 0.08852505146094015]
     id:7 |Total fit:0.6733018879241196 |fitness:[0.1263730561412757, 0.47430544022396737, 0.07262339155887651]
     id:14 |Total fit:0.8494635998078455 |fitness:[0.10805054032683184, 0.6510711997912169, 0.09034185968979681]
     id:18 |Total fit:0.79424391019613 |fitness:[0.1186602200843437, 0.5923806021495172, 0.08320308796226912]
     id:21 |Total fit:0.754765390655633 |fitness:[0.11880765682656827, 0.5670597167192579, 0.0688980171098068]
     id:42 |Total fit:0.7719913300099092 |fitness:[0.11554098576700053, 0.5649125720657667, 0.09153777217714186]
     id:43 |Total fit:0.8595101512782236 |fitness:[0.10423365840801266, 0.6465218629148971, 0.10875462995531386]
     id:48 |Total fit:0.7576441499291113 |fitness:[0.12277115181866105, 0.5440876414624309, 0.0907853566480194]

Gen: 6
     id:6 |Total fit:0.8285278927895411 |fitness:[0.11791809435951503, 0.6220847469690859, 0.08852505146094015]
     id:7 |Total fit:0.6733018879241196 |fitness:[0.1263730561412757, 0.47430544022396737, 0.07262339155887651]
     id:14 |Total fit:0.8494635998078455 |fitness:[0.10805054032683184, 0.6510711997912169, 0.09034185968979681]
     id:18 |Total fit:0.79424391019613 |fitness:[0.1186602200843437, 0.5923806021495172, 0.08320308796226912]
     id:21 |Total fit:0.754765390655633 |fitness:[0.11880765682656827, 0.5670597167192579, 0.0688980171098068]
     id:42 |Total fit:0.7719913300099092 |fitness:[0.11554098576700053, 0.5649125720657667, 0.09153777217714186]
     id:43 |Total fit:0.8595101512782236 |fitness:[0.10423365840801266, 0.6465218629148971, 0.10875462995531386]
