Gen: 2
     id:13 |Total fit:0.5622419655043349 |fitness:[0.15808021055072569, 0.3660899954931092, 0.0380717594605]
     id:17 |Total fit:0.6375279149160703 |fitness:[0.14191855118046418, 0.4485107493298965, 0.04709861440570962]
     id:20 |Total fit:0.7340551861020821 |fitness:[0.12595951761549953, 0.5543712887335637, 0.053724379753018955]
     id:35 |Total fit:0.8887362843190055 |fitness:[0.12352800795193716, 0.6989713219422328, 0.06623695442483554]
     id:44 |Total fit:0.7364076866036054 |fitness:[0.13323659827295273, 0.5499869537371613, 0.05318413459349139]
     id:46 |Total fit:0.7173818359323818 |fitness:[0.13832306883536316, 0.5227677053600374, 0.056291061736981333]

Gen: 3
     id:1 |Total fit:0.7370646687306682 |fitness:[0.12259930634432653, 0.5607244233947166, 0.053740938991625166]
     id:13 |Total fit:0.5622419655043349 |fitness:[0.15808021055072569, 0.3660899954931092, 0.0380717594605]
     id:17 |Total fit:0.6375279149160703 |fitness:[0.14191855118046418, 0.4485107493298965, 0.04709861440570962]
     id:20 |Total fit:0.7340551861020821 |fitness:[0.12595951761549953, 0.5543712887335637, 0.053724379753018955]
     id:32 |Total fit:0.7375745362852226 |fitness:[0.1305191610841381, 0.5567235694575127, 0.05033180574357191]
     id:37 |Total fit:0.6347564593436277 |fitness:[0.14809132119904947, 0.44311434061024885, 0.043550797534329375]
     id:44 |Total fit:0.7364076866036054 |fitness:[0.13323659827295273, 0.5499869537371613, 0.05318413459349139]
     id:46 |Total fit:0.7173818359323818 |fitness:[0.13832306883536316, 0.5227677053600374, 0.056291061736981333]

Gen: 4
     id:1 |Total fit:0.7370646687306682 |fitness:[0.12259930634432653, 0.5607244233947166, 0.053740938991625166]
     id:7 |Total fit:0.7099646724761808 |fitness:[0.13414897724624777, 0.523811406387134, 0.05200428884279901]
     id:13 |Total fit:0.5622419655043349 |fitness:[0.15808021055072569, 0.3660899954931092, 0.0380717594605]
     id:17 |Total fit:0.6375279149160703 |fitness:[0.14191855118046418, 0.4485107493298965, 0.04709861440570962]
     id:20 |Total fit:0.7340551861020821 |fitness:[0.12595951761549953, 0.5543712887335637, 0.053724379753018955]
     id:21 |Total fit:0.5755278365566573 |fitness:[0.14340334805372285, 0.38956931518980337, 0.042555173313131064]
     id:32 |Total fit:0.7375745362852226 |fitness:[0.1305191610841381, 0.5567235694575127, 0.05033180574357191]
     id:44 |Total fit:0.7364076866036054 |fitness:[0.13323659827295273, 0.5499869537371613, 0.05318413459349139]
     id:46 |Total fit:0.7173818359323818 |fitness:[0.13832306883536316, 0.5227677053600374, 0.056291061736981333]

Gen: 5
     id:1 |Total fit:0.7370646687306682 |fitness:[0.12259930634432653, 0.5607244233947166, 0.053740938991625166]
     id:7 |Total fit:0.7099646724761808 |fitness:[0.13414897724624777, 0.523811406387134, 0.05200428884279901]
     id:13 |Total fit:0.5622419655043349 |fitness:[0.15808021055072569, 0.3660899954931092, 0.0380717594605]
     id:17 |Total fit:0.6375279149160703 |fitness:[0.14191855118046418, 0.4485107493298965, 0.04709861440570962]
     id:20 |Total fit:0.7340551861020821 |fitness:[0.12595951761549953, 0.5543712887335637, 0.053724379753018955]
     id:21 |Total fit:0.5755278365566573 |fitness:[0.14340334805372285, 0.38956931518980337, 0.042555173313131064]
     id:32 |Total fit:0.7375745362852226 |fitness:[0.1305191610841381, 0.5567235694575127, 0.05033180574357191]
     id:44 |Total fit:0.7364076866036054 |fitness:[0.13323659827295273, 0.5499869537371613, 0.05318413459349139]
     id:46 |Total fit:0.7173818359323818 |fitness:[0.13832306883536316, 0.5227677053600374, 0.056291061736981333]

Gen: 6
     id:1 |Total fit:0.7370646687306682 |fitness:[0.12259930634432653, 0.5607244233947166, 0.053740938991625166]
     id:7 |Total fit:0.7099646724761808 |fitness:[0.13414897724624777, 0.523811406387134, 0.05200428884279901]
     id:13 |Total fit:0.5622419655043349 |fitness:[0.15808021055072569, 0.3660899954931092, 0.0380717594605]
     id:17 |Total fit:0.6375279149160703 |fitness:[0.14191855118046418, 0.4485107493298965, 0.04709861440570962]
     id:20 |Total fit:0.7340551861020821 |fitness:[0.12595951761549953, 0.5543712887335637, 0.053724379753018955]
     id:21 |Total fit:0.5755278365566573 |fitness:[0.14340334805372285, 0.38956931518980337, 0.042555173313131064]
     id:32 |Total fit:0.7375745362852226 |fitness:[0.1305191610841381, 0.5567235694575127, 0.05033180574357191]
     id:44 |Total fit:0.7364076866036054 |fitness:[0.13323659827295273, 0.5499869537371613, 0.05318413459349139]
     id:46 |Total fit:0.7173818359323818 |fitness:[0.13832306883536316, 0.5227677053600374, 0.056291061736981333]

Gen: 7
     id:1 |Total fit:0.7370646687306682 |fitness:[0.12259930634432653, 0.5607244233947166, 0.053740938991625166]
     id:7 |Total fit:0.7099646724761808 |fitness:[0.13414897724624777, 0.523811406387134, 0.05200428884279901]
     id:13 |Total fit:0.5622419655043349 |fitness:[0.15808021055072569, 0.3660899954931092, 0.0380717594605]
     id:17 |Total fit:0.6375279149160703 |fitness:[0.14191855118046418, 0.4485107493298965, 0.04709861440570962]
     id:20 |Total fit:0.7340551861020821 |fitness:[0.12595951761549953, 0.5543712887335637, 0.053724379753018955]
     id:21 |Total fit:0.5755278365566573 |fitness:[0.14340334805372285, 0.38956931518980337, 0.042555173313131064]
     id:32 |Total fit:0.7375745362852226 |fitness:[0.1305191610841381, 0.5567235694575127, 0.05033180574357191]
     id:44 |Total fit:0.7364076866036054 |fitness:[0.13323659827295273, 0.5499869537371613, 0.05318413459349139]
     id:46 |Total fit:0.7173818359323818 |fitness:[0.13832306883536316, 0.5227677053600374, 0.056291061736981333]

Gen: 8
     id:1 |Total fit:0.7370646687306682 |fitness:[0.12259930634432653, 0.5607244233947166, 0.053740938991625166]
     id:7 |Total fit:0.7099646724761808 |fitness:[0.13414897724624777, 0.523811406387134, 0.05200428884279901]
     id:13 |Total fit:0.5622419655043349 |fitness:[0.15808021055072569, 0.3660899954931092, 0.0380717594605]
     id:17 |Total fit:0.6375279149160703 |fitness:[0.14191855118046418, 0.4485107493298965, 0.04709861440570962]
     id:20 |Total fit:0.7340551861020821 |fitness:[0.12595951761549953, 0.5543712887335637, 0.053724379753018955]
     id:21 |Total fit:0.5755278365566573 |fitness:[0.14340334805372285, 0.38956931518980337, 0.042555173313131064]
     id:32 |Total fit:0.7375745362852226 |fitness:[0.1305191610841381, 0.5567235694575127, 0.05033180574357191]
     id:44 |Total fit:0.7364076866036054 |fitness:[0.13323659827295273, 0.5499869537371613, 0.05318413459349139]
     id:45 |Total fit:0.7050242780712059 |fitness:[0.1396491421611393, 0.5121765119827948, 0.05319862392727182]
     id:46 |Total fit:0.7173818359323818 |fitness:[0.13832306883536316, 0.5227677053600374, 0.056291061736981333]

Gen: 9
     id:1 |Total fit:0.7370646687306682 |fitness:[0.12259930634432653, 0.5607244233947166, 0.053740938991625166]
     id:7 |Total fit:0.7099646724761808 |fitness:[0.13414897724624777, 0.523811406387134, 0.05200428884279901]
     id:13 |Total fit:0.5622419655043349 |fitness:[0.15808021055072569, 0.3660899954931092, 0.0380717594605]
     id:17 |Total fit:0.6375279149160703 |fitness:[0.14191855118046418, 0.4485107493298965, 0.04709861440570962]
     id:20 |Total fit:0.7340551861020821 |fitness:[0.12595951761549953, 0.5543712887335637, 0.053724379753018955]
     id:21 |Total fit:0.5755278365566573 |fitness:[0.14340334805372285, 0.38956931518980337, 0.042555173313131064]
     id:32 |Total fit:0.7375745362852226 |fitness:[0.1305191610841381, 0.5567235694575127, 0.05033180574357191]
     id:44 |Total fit:0.7364076866036054 |fitness:[0.13323659827295273, 0.5499869537371613, 0.05318413459349139]
     id:45 |Total fit:0.7050242780712059 |fitness:[0.1396491421611393, 0.5121765119827948, 0.05319862392727182]
     id:46 |Total fit:0.7173818359323818 |fitness:[0.13832306883536316, 0.5227677053600374, 0.056291061736981333]

Gen: 10
     id:1 |Total fit:0.7370646687306682 |fitness:[0.12259930634432653, 0.5607244233947166, 0.053740938991625166]
     id:7 |Total fit:0.7099646724761808 |fitness:[0.13414897724624777, 0.523811406387134, 0.05200428884279901]
     id:13 |Total fit:0.5622419655043349 |fitness:[0.15808021055072569, 0.3660899954931092, 0.0380717594605]
     id:17 |Total fit:0.6375279149160703 |fitness:[0.14191855118046418, 0.4485107493298965, 0.04709861440570962]
     id:20 |Total fit:0.7340551861020821 |fitness:[0.12595951761549953, 0.5543712887335637, 0.053724379753018955]
     id:21 |Total fit:0.5755278365566573 |fitness:[0.14340334805372285, 0.38956931518980337, 0.042555173313131064]
     id:32 |Total fit:0.7375745362852226 |fitness:[0.1305191610841381, 0.5567235694575127, 0.05033180574357191]
     id:44 |Total fit:0.7364076866036054 |fitness:[0.13323659827295273, 0.5499869537371613, 0.05318413459349139]
     id:45 |Total fit:0.7050242780712059 |fitness:[0.1396491421611393, 0.5121765119827948, 0.05319862392727182]
     id:46 |Total fit:0.7173818359323818 |fitness:[0.13832306883536316, 0.5227677053600374, 0.056291061736981333]

Gen: 11
     id:1 |Total fit:0.7370646687306682 |fitness:[0.12259930634432653, 0.5607244233947166, 0.053740938991625166]
     id:7 |Total fit:0.7099646724761808 |fitness:[0.13414897724624777, 0.523811406387134, 0.05200428884279901]
     id:11 |Total fit:0.6693167148147313 |fitness:[0.14019285473868587, 0.4864279332347616, 0.042695926841283836]
     id:13 |Total fit:0.5622419655043349 |fitness:[0.15808021055072569, 0.3660899954931092, 0.0380717594605]
     id:16 |Total fit:0.6949321766940786 |fitness:[0.12979421098074267, 0.5090849430313189, 0.05605302268201708]
     id:17 |Total fit:0.6375279149160703 |fitness:[0.14191855118046418, 0.4485107493298965, 0.04709861440570962]
     id:20 |Total fit:0.7340551861020821 |fitness:[0.12595951761549953, 0.5543712887335637, 0.053724379753018955]
     id:21 |Total fit:0.5755278365566573 |fitness:[0.14340334805372285, 0.38956931518980337, 0.042555173313131064]
     id:32 |Total fit:0.7375745362852226 |fitness:[0.1305191610841381, 0.5567235694575127, 0.05033180574357191]
     id:44 |Total fit:0.7364076866036054 |fitness:[0.13323659827295273, 0.5499869537371613, 0.05318413459349139]
     id:45 |Total fit:0.7050242780712059 |fitness:[0.1396491421611393, 0.5121765119827948, 0.05319862392727182]

Gen: 12
     id:1 |Total fit:0.7370646687306682 |fitness:[0.12259930634432653, 0.5607244233947166, 0.053740938991625166]
     id:7 |Total fit:0.7099646724761808 |fitness:[0.13414897724624777, 0.523811406387134, 0.05200428884279901]
     id:11 |Total fit:0.6693167148147313 |fitness:[0.14019285473868587, 0.4864279332347616, 0.042695926841283836]
     id:13 |Total fit:0.5622419655043349 |fitness:[0.15808021055072569, 0.3660899954931092, 0.0380717594605]
     id:16 |Total fit:0.6949321766940786 |fitness:[0.12979421098074267, 0.5090849430313189, 0.05605302268201708]
     id:17 |Total fit:0.6375279149160703 |fitness:[0.14191855118046418, 0.4485107493298965, 0.04709861440570962]
     id:20 |Total fit:0.7340551861020821 |fitness:[0.12595951761549953, 0.5543712887335637, 0.053724379753018955]
     id:21 |Total fit:0.5755278365566573 |fitness:[0.14340334805372285, 0.38956931518980337, 0.042555173313131064]
     id:32 |Total fit:0.7375745362852226 |fitness:[0.1305191610841381, 0.5567235694575127, 0.05033180574357191]
     id:44 |Total fit:0.7364076866036054 |fitness:[0.13323659827295273, 0.5499869537371613, 0.05318413459349139]
     id:46 |Total fit:0.6871553393747085 |fitness:[0.13519475154136323, 0.5040878290227954, 0.04787275881054989]

Gen: 13
