Gen: 2
     id:98 |fitness:[98, 0.6869881669584218]
     id:89 |fitness:[89, 0.6758636012360844]
     id:16 |fitness:[16, 0.6721132157737207]
     id:33 |fitness:[33, 0.6699127544458373]
     id:92 |fitness:[92, 0.669203554425446]
     id:55 |fitness:[55, 0.6534722807687392]
     id:56 |fitness:[56, 0.6363884256244435]
     id:77 |fitness:[77, 0.6347365210858086]
     id:6 |fitness:[6, 0.6273379437153705]
     id:74 |fitness:[74, 0.6191352102504626]

Gen: 3
     id:55 |fitness:[55, 0.6534722807687392]
     id:84 |fitness:[84, 0.6458316777186993]
     id:56 |fitness:[56, 0.6363884256244435]
     id:68 |fitness:[68, 0.6363884256244435]
     id:77 |fitness:[77, 0.6347365210858086]
     id:18 |fitness:[18, 0.6301014586743677]
     id:6 |fitness:[6, 0.6273379437153705]
     id:38 |fitness:[38, 0.6264189080780294]
     id:35 |fitness:[35, 0.6191352102504626]
     id:74 |fitness:[74, 0.6191352102504626]

Gen: 4
     id:18 |fitness:[18, 0.6301014586743677]
     id:24 |fitness:[24, 0.6279275116454497]
     id:6 |fitness:[6, 0.6273379437153705]
     id:27 |fitness:[27, 0.6273379437153705]
     id:38 |fitness:[38, 0.6264189080780294]
     id:47 |fitness:[47, 0.6264189080780294]
     id:35 |fitness:[35, 0.6191352102504626]
     id:40 |fitness:[40, 0.6191352102504626]
     id:74 |fitness:[74, 0.6191352102504626]
     id:12 |fitness:[12, 0.6170545188221827]

Gen: 5
     id:62 |fitness:[62, 0.6191352102504626]
     id:74 |fitness:[74, 0.6191352102504626]
     id:95 |fitness:[95, 0.6191352102504626]
     id:12 |fitness:[12, 0.6170545188221827]
     id:76 |fitness:[76, 0.6170545188221827]
     id:2 |fitness:[2, 0.6155511133064917]
     id:90 |fitness:[90, 0.6080399028035692]
     id:79 |fitness:[79, 0.6047033441444536]
     id:86 |fitness:[86, 0.5952593772810006]
     id:36 |fitness:[36, 0.575267984937505]

Gen: 6
     id:90 |fitness:[90, 0.6080399028035692]
     id:91 |fitness:[91, 0.6080399028035692]
     id:34 |fitness:[34, 0.6047033441444536]
     id:46 |fitness:[46, 0.6047033441444536]
     id:79 |fitness:[79, 0.6047033441444536]
     id:86 |fitness:[86, 0.5952593772810006]
     id:8 |fitness:[8, 0.575267984937505]
     id:36 |fitness:[36, 0.575267984937505]
     id:66 |fitness:[66, 0.575267984937505]
     id:80 |fitness:[80, 0.549666079473271]

Gen: 7
     id:8 |fitness:[8, 0.575267984937505]
     id:16 |fitness:[16, 0.575267984937505]
     id:17 |fitness:[17, 0.575267984937505]
     id:36 |fitness:[36, 0.575267984937505]
     id:60 |fitness:[60, 0.575267984937505]
     id:66 |fitness:[66, 0.575267984937505]
     id:89 |fitness:[89, 0.575267984937505]
     id:98 |fitness:[98, 0.575267984937505]
     id:73 |fitness:[73, 0.557517799723779]
     id:80 |fitness:[80, 0.549666079473271]

Gen: 8
     id:9 |fitness:[9, 0.557517799723779]
     id:14 |fitness:[14, 0.557517799723779]
     id:73 |fitness:[73, 0.557517799723779]
     id:75 |fitness:[75, 0.557517799723779]
