Gen: 2
     [0.14079895219384414, 0.5917681900206356, 0.09207508359117139]
     [0.1413736981865106, 0.5845888843799376, 0.09792108649158064]
     [0.1615077687421076, 0.5757734050544384, 0.07864025027863723]
     [0.18878471617771808, 0.5485412583427589, 0.08359117139525177]
     [0.14669700662339494, 0.5628653329764547, 0.09507661986134838]
     [0.167534312059442, 0.5452041547587183, 0.09650961137098128]
     [0.16898775625243506, 0.5408180005007814, 0.08199680696786743]
     [0.18598282946346908, 0.5178036418895, 0.0802238565115048]
     [0.18142492794951076, 0.5156278330843816, 0.07803994302460183]
     [0.16534861936617676, 0.45311218366589245, 0.06445449498883299]

Gen: 3
     [0.18878471617771808, 0.5485412583427589, 0.08359117139525177]
     [0.14450440592541014, 0.5712318358818501, 0.09028061674577526]
     [0.14669700662339494, 0.5628653329764547, 0.09507661986134838]
     [0.167534312059442, 0.5452041547587183, 0.09650961137098128]
     [0.16898775625243506, 0.5408180005007814, 0.08199680696786743]
     [0.18598282946346908, 0.5178036418895, 0.0802238565115048]
     [0.18142492794951076, 0.5156278330843816, 0.07803994302460183]
     [0.16245831019151752, 0.5163703710099379, 0.0789694510308502]
     [0.1546453568537078, 0.4659425482865506, 0.07814752496976947]
     [0.16534861936617676, 0.45311218366589245, 0.06445449498883299]

Gen: 4
     [0.18598282946346908, 0.5178036418895, 0.0802238565115048]
     [0.1649728239094333, 0.5282552948998005, 0.07891996333607308]
     [0.18142492794951076, 0.5156278330843816, 0.07803994302460183]
     [0.19701353139964464, 0.500241756533902, 0.0725532638210525]
     [0.19701353139964464, 0.500241756533902, 0.0725532638210525]
     [0.16245831019151752, 0.5163703710099379, 0.0789694510308502]
     [0.15708802732254026, 0.508426942038871, 0.07992262706503543]
     [0.16305792500117436, 0.481656722990183, 0.08002160245458965]
     [0.1546453568537078, 0.4659425482865506, 0.07814752496976947]
     [0.16534861936617676, 0.45311218366589245, 0.06445449498883299]

Gen: 5
     [0.1649728239094333, 0.5282552948998005, 0.07891996333607308]
     [0.18142492794951076, 0.5156278330843816, 0.07803994302460183]
     [0.19701353139964464, 0.500241756533902, 0.0725532638210525]
     [0.19701353139964464, 0.500241756533902, 0.0725532638210525]
     [0.16245831019151752, 0.5163703710099379, 0.0789694510308502]
     [0.15708802732254026, 0.508426942038871, 0.07992262706503543]
     [0.16305792500117436, 0.481656722990183, 0.08002160245458965]
     [0.1546453568537078, 0.4659425482865506, 0.07814752496976947]
     [0.1987460589833075, 0.4314188518291472, 0.06487836785279347]
     [0.16534861936617676, 0.45311218366589245, 0.06445449498883299]

Gen: 6
     [0.19701353139964464, 0.500241756533902, 0.0725532638210525]
     [0.1484778902400946, 0.5248534351013219, 0.08367508531248252]
     [0.16245831019151752, 0.5163703710099379, 0.0789694510308502]
     [0.15708802732254026, 0.508426942038871, 0.07992262706503543]
     [0.14840328378912349, 0.49677082344002277, 0.0844991630124666]
     [0.17443126397143954, 0.48252445626365276, 0.0742358454434743]
     [0.16305792500117436, 0.481656722990183, 0.08002160245458965]
     [0.1546453568537078, 0.4659425482865506, 0.07814752496976947]
     [0.1987460589833075, 0.4314188518291472, 0.06487836785279347]
