Gen: 2
     id:74 |fitness:[74, 0.7754254553377511]
     id:29 |fitness:[29, 0.7743818115923993]
     id:46 |fitness:[46, 0.7727998887377795]
     id:11 |fitness:[11, 0.7705534297437608]
     id:49 |fitness:[49, 0.7614911504882317]
     id:28 |fitness:[28, 0.7533951620841386]
     id:54 |fitness:[54, 0.7370883121607877]
     id:18 |fitness:[18, 0.7307075769952058]
     id:83 |fitness:[83, 0.6748836435738828]
     id:38 |fitness:[38, 0.6305700855783679]

Gen: 3
     id:54 |fitness:[54, 0.7370883121607877]
     id:18 |fitness:[18, 0.7307075769952058]
     id:22 |fitness:[22, 0.7249806639088962]
     id:72 |fitness:[72, 0.7226749265559773]
     id:33 |fitness:[33, 0.7157540533860176]
     id:69 |fitness:[69, 0.7085646795911382]
     id:51 |fitness:[51, 0.6824692608388258]
     id:83 |fitness:[83, 0.6748836435738828]
     id:36 |fitness:[36, 0.6533696584300364]
     id:38 |fitness:[38, 0.6305700855783679]

Gen: 4
     id:69 |fitness:[69, 0.7085646795911382]
     id:13 |fitness:[13, 0.7068631155437431]
     id:64 |fitness:[64, 0.6985723445209604]
     id:65 |fitness:[65, 0.6934314659645492]
     id:3 |fitness:[3, 0.6904143645379058]
     id:51 |fitness:[51, 0.6824692608388258]
     id:83 |fitness:[83, 0.6748836435738828]
     id:36 |fitness:[36, 0.6533696584300364]
     id:38 |fitness:[38, 0.6305700855783679]
     id:21 |fitness:[21, 0.6021484706293159]

Gen: 5
     id:8 |fitness:[8, 0.6699783582346487]
     id:62 |fitness:[62, 0.664205164847713]
     id:6 |fitness:[6, 0.6538419559456441]
     id:36 |fitness:[36, 0.6533696584300364]
     id:87 |fitness:[87, 0.6373014020047902]
     id:38 |fitness:[38, 0.6305700855783679]
     id:92 |fitness:[92, 0.6305700855783679]
     id:37 |fitness:[37, 0.6220670403203709]
     id:21 |fitness:[21, 0.6021484706293159]
     id:60 |fitness:[60, 0.5864757347047878]

Gen: 6
     id:37 |fitness:[37, 0.6220670403203709]
     id:98 |fitness:[98, 0.616334343748247]
     id:9 |fitness:[9, 0.6021484706293159]
     id:19 |fitness:[19, 0.6021484706293159]
     id:21 |fitness:[21, 0.6021484706293159]
     id:79 |fitness:[79, 0.6021484706293159]
     id:24 |fitness:[24, 0.5864757347047878]
     id:59 |fitness:[59, 0.5864757347047878]
     id:60 |fitness:[60, 0.5864757347047878]
     id:17 |fitness:[17, 0.5834828983376099]

Gen: 7
     id:50 |fitness:[50, 0.6021484706293159]
     id:54 |fitness:[54, 0.6021484706293159]
     id:79 |fitness:[79, 0.6021484706293159]
     id:24 |fitness:[24, 0.5864757347047878]
     id:59 |fitness:[59, 0.5864757347047878]
     id:60 |fitness:[60, 0.5864757347047878]
     id:99 |fitness:[99, 0.5864757347047878]
     id:17 |fitness:[17, 0.5834828983376099]
     id:46 |fitness:[46, 0.5834828983376099]
     id:11 |fitness:[11, 0.5799972433141786]

Gen: 8
     id:60 |fitness:[60, 0.5864757347047878]
     id:68 |fitness:[68, 0.5864757347047878]
     id:99 |fitness:[99, 0.5864757347047878]
     id:17 |fitness:[17, 0.5834828983376099]
     id:43 |fitness:[43, 0.5834828983376099]
     id:46 |fitness:[46, 0.5834828983376099]
     id:89 |fitness:[89, 0.5834828983376099]
     id:11 |fitness:[11, 0.5799972433141786]
     id:42 |fitness:[42, 0.5429863367568408]
     id:72 |fitness:[72, 0.5429863367568408]

Gen: 9
     id:94 |fitness:[94, 0.5834828983376099]
     id:11 |fitness:[11, 0.5799972433141786]
     id:70 |fitness:[70, 0.5799972433141786]
     id:82 |fitness:[82, 0.5799972433141786]
     id:8 |fitness:[8, 0.5429863367568408]
     id:30 |fitness:[30, 0.5429863367568408]
     id:42 |fitness:[42, 0.5429863367568408]
     id:51 |fitness:[51, 0.5429863367568408]
     id:67 |fitness:[67, 0.5429863367568408]
     id:72 |fitness:[72, 0.5429863367568408]

Gen: 10
     id:42 |fitness:[42, 0.5429863367568408]
     id:47 |fitness:[47, 0.5429863367568408]
     id:49 |fitness:[49, 0.5429863367568408]
