Gen: 2
     id:84 |fitness:[84, 1.2561218313985703]
     id:93 |fitness:[93, 1.2553995349979514]
     id:35 |fitness:[35, 1.2455669878790303]
     id:30 |fitness:[30, 1.231632956285013]
     id:6 |fitness:[6, 1.2272493609477908]
     id:78 |fitness:[78, 1.1821277013236908]
     id:66 |fitness:[66, 1.179016696305114]
     id:68 |fitness:[68, 1.0409568606520427]
     id:12 |fitness:[12, 0.9365789988845208]
     id:67 |fitness:[67, 0.9236144548409467]

Gen: 3
     id:45 |fitness:[45, 1.0409568606520427]
     id:62 |fitness:[62, 1.0409568606520427]
     id:68 |fitness:[68, 1.0409568606520427]
     id:76 |fitness:[76, 1.0409568606520427]
     id:12 |fitness:[12, 0.9365789988845208]
     id:23 |fitness:[23, 0.9365789988845208]
     id:18 |fitness:[18, 0.9236144548409467]
     id:39 |fitness:[39, 0.9236144548409467]
     id:67 |fitness:[67, 0.9236144548409467]
     id:72 |fitness:[72, 0.9236144548409467]

Gen: 4
     id:20 |fitness:[20, 0.9236144548409467]
     id:39 |fitness:[39, 0.9236144548409467]
     id:43 |fitness:[43, 0.9236144548409467]
     id:44 |fitness:[44, 0.9236144548409467]
     id:58 |fitness:[58, 0.9236144548409467]
     id:67 |fitness:[67, 0.9236144548409467]
     id:69 |fitness:[69, 0.9236144548409467]
     id:70 |fitness:[70, 0.9236144548409467]
     id:72 |fitness:[72, 0.9236144548409467]
     id:96 |fitness:[96, 0.9236144548409467]

Gen: 5
     id:58 |fitness:[58, 0.9236144548409467]
     id:65 |fitness:[65, 0.9236144548409467]
     id:67 |fitness:[67, 0.9236144548409467]
     id:69 |fitness:[69, 0.9236144548409467]
     id:70 |fitness:[70, 0.9236144548409467]
     id:72 |fitness:[72, 0.9236144548409467]
     id:80 |fitness:[80, 0.9236144548409467]
     id:86 |fitness:[86, 0.9236144548409467]
     id:96 |fitness:[96, 0.9236144548409467]
     id:97 |fitness:[97, 0.9236144548409467]

Gen: 6
     id:80 |fitness:[80, 0.9236144548409467]
     id:85 |fitness:[85, 0.9236144548409467]
     id:86 |fitness:[86, 0.9236144548409467]
     id:91 |fitness:[91, 0.9236144548409467]
     id:92 |fitness:[92, 0.9236144548409467]
     id:93 |fitness:[93, 0.9236144548409467]
     id:95 |fitness:[95, 0.9236144548409467]
     id:96 |fitness:[96, 0.9236144548409467]
     id:97 |fitness:[97, 0.9236144548409467]
     id:98 |fitness:[98, 0.9236144548409467]

Gen: 7
     id:85 |fitness:[85, 0.9236144548409467]
     id:86 |fitness:[86, 0.9236144548409467]
     id:91 |fitness:[91, 0.9236144548409467]
     id:92 |fitness:[92, 0.9236144548409467]
     id:93 |fitness:[93, 0.9236144548409467]
     id:94 |fitness:[94, 0.9236144548409467]
     id:95 |fitness:[95, 0.9236144548409467]
     id:96 |fitness:[96, 0.9236144548409467]
     id:97 |fitness:[97, 0.9236144548409467]
     id:98 |fitness:[98, 0.9236144548409467]

Gen: 8
     id:90 |fitness:[90, 0.9236144548409467]
     id:91 |fitness:[91, 0.9236144548409467]
     id:92 |fitness:[92, 0.9236144548409467]
     id:93 |fitness:[93, 0.9236144548409467]
     id:94 |fitness:[94, 0.9236144548409467]
     id:95 |fitness:[95, 0.9236144548409467]
     id:96 |fitness:[96, 0.9236144548409467]
     id:97 |fitness:[97, 0.9236144548409467]
     id:98 |fitness:[98, 0.9236144548409467]
     id:99 |fitness:[99, 0.9236144548409467]

Gen: 9
     id:90 |fitness:[90, 0.9236144548409467]
     id:91 |fitness:[91, 0.9236144548409467]
     id:92 |fitness:[92, 0.9236144548409467]
     id:93 |fitness:[93, 0.9236144548409467]
     id:94 |fitness:[94, 0.9236144548409467]
     id:95 |fitness:[95, 0.9236144548409467]
     id:96 |fitness:[96, 0.9236144548409467]
     id:97 |fitness:[97, 0.9236144548409467]
     id:98 |fitness:[98, 0.9236144548409467]
     id:99 |fitness:[99, 0.9236144548409467]

Gen: 10
     id:90 |fitness:[90, 0.9236144548409467]
     id:91 |fitness:[91, 0.9236144548409467]
     id:92 |fitness:[92, 0.9236144548409467]
     id:93 |fitness:[93, 0.9236144548409467]
     id:94 |fitness:[94, 0.9236144548409467]
     id:95 |fitness:[95, 0.9236144548409467]
     id:96 |fitness:[96, 0.9236144548409467]
     id:97 |fitness:[97, 0.9236144548409467]
     id:98 |fitness:[98, 0.9236144548409467]
     id:99 |fitness:[99, 0.9236144548409467]

Gen: 11
     id:91 |fitness:[91, 0.9236144548409467]
     id:92 |fitness:[92, 0.9236144548409467]
     id:93 |fitness:[93, 0.9236144548409467]
     id:94 |fitness:[94, 0.9236144548409467]
     id:95 |fitness:[95, 0.9236144548409467]
     id:96 |fitness:[96, 0.9236144548409467]
     id:97 |fitness:[97, 0.9236144548409467]
     id:98 |fitness:[98, 0.9236144548409467]
     id:99 |fitness:[99, 0.9236144548409467]
     id:35 |fitness:[35, 0.9041544751051508]

Gen: 12
     id:91 |fitness:[91, 0.9236144548409467]
     id:92 |fitness:[92, 0.9236144548409467]
     id:93 |fitness:[93, 0.9236144548409467]
     id:94 |fitness:[94, 0.9236144548409467]
     id:95 |fitness:[95, 0.9236144548409467]
     id:96 |fitness:[96, 0.9236144548409467]
     id:97 |fitness:[97, 0.9236144548409467]
     id:98 |fitness:[98, 0.9236144548409467]
     id:99 |fitness:[99, 0.9236144548409467]
     id:35 |fitness:[35, 0.9041544751051508]

Gen: 13
     id:92 |fitness:[92, 0.9236144548409467]
     id:93 |fitness:[93, 0.9236144548409467]
