Gen: 2
     id:6 |Total fit:0.9939870024063884 |fitness:[0.1874591977080996, 0.5592723565580299, 0.24725544814025888]
     id:12 |Total fit:1.1917808279702036 |fitness:[0.18643240605173256, 0.7272611424384339, 0.27808727948003714]
     id:17 |Total fit:0.9834984076710092 |fitness:[0.20332376262098079, 0.5592723565580299, 0.22090228849199847]
     id:30 |Total fit:1.2587955850126535 |fitness:[0.19626932364853303, 0.832011214119596, 0.23051504724452454]
     id:31 |Total fit:0.964678025809169 |fitness:[0.2106380686175708, 0.5592723565580299, 0.19476760063356818]
     id:33 |Total fit:1.275217026323718 |fitness:[0.1714805448333999, 0.8176749816814808, 0.28606149980883716]
     id:35 |Total fit:0.977457088005876 |fitness:[0.22683855919580664, 0.5402848131511039, 0.21033371565896553]
     id:38 |Total fit:1.1170331088884808 |fitness:[0.21425719229525964, 0.7272611424384339, 0.17551477415478725]
     id:48 |Total fit:1.0589450564438847 |fitness:[0.22353000830306832, 0.6420402051674153, 0.19337484297340107]
     id:54 |Total fit:1.2073080130591214 |fitness:[0.22083626476013005, 0.8176749816814808, 0.1687967666175105]
     id:63 |Total fit:1.2285527570400183 |fitness:[0.18005615663009514, 0.7272611424384339, 0.32123545797148945]
     id:66 |Total fit:1.145416347573328 |fitness:[0.19635172050984642, 0.7272611424384339, 0.2218034846250478]
     id:67 |Total fit:1.0795651474648542 |fitness:[0.1967510283762114, 0.6450348848322661, 0.23777923425637665]
     id:80 |Total fit:1.0720917725981165 |fitness:[0.18763032965082746, 0.6496861958010768, 0.23477524714621226]
     id:89 |Total fit:1.4435420879141163 |fitness:[0.18604577462556965, 1.0, 0.2574963132885466]
     id:92 |Total fit:1.0306805817204956 |fitness:[0.20827391251988617, 0.6450348848322661, 0.17737178436834344]

Gen: 3
     id:7 |Total fit:0.9606630230632516 |fitness:[0.18612183326678203, 0.5402848131511039, 0.23425637664536567]
     id:17 |Total fit:0.9834984076710092 |fitness:[0.20332376262098079, 0.5592723565580299, 0.22090228849199847]
     id:30 |Total fit:1.234658696809079 |fitness:[0.167443098629043, 0.81302367071267, 0.2541919274673658]
     id:38 |Total fit:1.1170331088884808 |fitness:[0.21425719229525964, 0.7272611424384339, 0.17551477415478725]
     id:51 |Total fit:0.977457088005876 |fitness:[0.22683855919580664, 0.5402848131511039, 0.21033371565896553]
     id:54 |Total fit:1.2073080130591214 |fitness:[0.22083626476013005, 0.8176749816814808, 0.1687967666175105]
     id:56 |Total fit:1.2587955850126535 |fitness:[0.19626932364853303, 0.832011214119596, 0.23051504724452454]
     id:58 |Total fit:1.243664107428952 |fitness:[0.18206537240212203, 0.8176749816814808, 0.24392375334534927]
     id:63 |Total fit:1.2285527570400183 |fitness:[0.18005615663009514, 0.7272611424384339, 0.32123545797148945]
     id:66 |Total fit:1.145416347573328 |fitness:[0.19635172050984642, 0.7272611424384339, 0.2218034846250478]
     id:71 |Total fit:0.964678025809169 |fitness:[0.2106380686175708, 0.5592723565580299, 0.19476760063356818]
     id:76 |Total fit:0.9908243832416063 |fitness:[0.18358654522636952, 0.5592723565580299, 0.24796548145720684]
     id:77 |Total fit:1.0452849526792796 |fitness:[0.20881266122847383, 0.6230526617604893, 0.21341962969031625]
     id:92 |Total fit:1.0306805817204956 |fitness:[0.20827391251988617, 0.6450348848322661, 0.17737178436834344]
     id:96 |Total fit:1.0589450564438847 |fitness:[0.22353000830306832, 0.6420402051674153, 0.19337484297340107]

Gen: 4
     id:7 |Total fit:0.9606630230632516 |fitness:[0.18612183326678203, 0.5402848131511039, 0.23425637664536567]
     id:13 |Total fit:0.9649035644087713 |fitness:[0.2117726100156554, 0.5402848131511039, 0.21284614124201212]
     id:17 |Total fit:0.9834984076710092 |fitness:[0.20332376262098079, 0.5592723565580299, 0.22090228849199847]
     id:38 |Total fit:1.1170331088884808 |fitness:[0.21425719229525964, 0.7272611424384339, 0.17551477415478725]
     id:50 |Total fit:1.0201089384388753 |fitness:[0.16132671623154785, 0.6450348848322661, 0.21374733737506144]
     id:51 |Total fit:0.977457088005876 |fitness:[0.22683855919580664, 0.5402848131511039, 0.21033371565896553]
     id:56 |Total fit:0.9767796540286077 |fitness:[0.23644730086896998, 0.5372901334862531, 0.20304221967338468]
     id:64 |Total fit:1.2401319196152334 |fitness:[0.2004905782358198, 0.832011214119596, 0.20763012725981758]
     id:71 |Total fit:0.964678025809169 |fitness:[0.2106380686175708, 0.5592723565580299, 0.19476760063356818]
     id:76 |Total fit:0.9908243832416063 |fitness:[0.18358654522636952, 0.5592723565580299, 0.24796548145720684]
     id:85 |Total fit:1.2073080130591214 |fitness:[0.22083626476013005, 0.8176749816814808, 0.1687967666175105]
     id:90 |Total fit:1.0452849526792796 |fitness:[0.20881266122847383, 0.6230526617604893, 0.21341962969031625]
     id:95 |Total fit:1.0306805817204956 |fitness:[0.20827391251988617, 0.6450348848322661, 0.17737178436834344]
     id:96 |Total fit:1.0589450564438847 |fitness:[0.22353000830306832, 0.6420402051674153, 0.19337484297340107]

Gen: 5
     id:11 |Total fit:1.032288655042214 |fitness:[0.1889360029916399, 0.6450348848322661, 0.19831776721830793]
     id:17 |Total fit:0.9834984076710092 |fitness:[0.20332376262098079, 0.5592723565580299, 0.22090228849199847]
     id:29 |Total fit:1.1477647926119126 |fitness:[0.1583921203247704, 0.7272611424384339, 0.2621115298487083]
     id:38 |Total fit:1.1170331088884808 |fitness:[0.21425719229525964, 0.7272611424384339, 0.17551477415478725]
     id:50 |Total fit:1.0201089384388753 |fitness:[0.16132671623154785, 0.6450348848322661, 0.21374733737506144]
     id:51 |Total fit:0.977457088005876 |fitness:[0.22683855919580664, 0.5402848131511039, 0.21033371565896553]
     id:56 |Total fit:0.9767796540286077 |fitness:[0.23644730086896998, 0.5372901334862531, 0.20304221967338468]
     id:59 |Total fit:0.9649035644087713 |fitness:[0.2117726100156554, 0.5402848131511039, 0.21284614124201212]
     id:71 |Total fit:0.964678025809169 |fitness:[0.2106380686175708, 0.5592723565580299, 0.19476760063356818]
     id:76 |Total fit:0.9908243832416063 |fitness:[0.18358654522636952, 0.5592723565580299, 0.24796548145720684]
     id:78 |Total fit:0.9606630230632516 |fitness:[0.18612183326678203, 0.5402848131511039, 0.23425637664536567]
     id:85 |Total fit:1.2073080130591214 |fitness:[0.22083626476013005, 0.8176749816814808, 0.1687967666175105]
     id:90 |Total fit:1.0452849526792796 |fitness:[0.20881266122847383, 0.6230526617604893, 0.21341962969031625]
     id:95 |Total fit:1.0306805817204956 |fitness:[0.20827391251988617, 0.6450348848322661, 0.17737178436834344]
     id:96 |Total fit:1.0589450564438847 |fitness:[0.22353000830306832, 0.6420402051674153, 0.19337484297340107]

Gen: 6
     id:12 |Total fit:0.9356447721717615 |fitness:[0.18529152643354693, 0.5592723565580299, 0.19108088918018462]
     id:38 |Total fit:1.1170331088884808 |fitness:[0.21425719229525964, 0.7272611424384339, 0.17551477415478725]
     id:39 |Total fit:1.1477647926119126 |fitness:[0.1583921203247704, 0.7272611424384339, 0.2621115298487083]
     id:56 |Total fit:0.9767796540286077 |fitness:[0.23644730086896998, 0.5372901334862531, 0.20304221967338468]
     id:62 |Total fit:1.0201089384388753 |fitness:[0.16132671623154785, 0.6450348848322661, 0.21374733737506144]
