Gen: 2
     id:0 |Total fit:1.310347335908805 |fitness:[0.15840853763493742, 0.7919012559549589, 0.3600375423189086]
     id:1 |Total fit:1.3671170587100216 |fitness:[0.16155605281923918, 0.7347065829363361, 0.4708544229544464]
     id:8 |Total fit:1.2338349565324778 |fitness:[0.17137052155310203, 0.7347065829363361, 0.3277578520430396]
     id:16 |Total fit:1.6797011477554724 |fitness:[0.1502538913615462, 1.0, 0.5294472563939262]
     id:23 |Total fit:0.9401097352564912 |fitness:[0.1759381070646962, 0.46483867475097446, 0.29933295344082056]
     id:24 |Total fit:1.2627830529949153 |fitness:[0.1772137113630216, 0.7919012559549589, 0.2936680856769349]
     id:37 |Total fit:1.2501537834164331 |fitness:[0.16444229965328153, 0.7301320918146383, 0.3555793919485134]
     id:38 |Total fit:0.9926105785245068 |fitness:[0.1923795706592569, 0.5266078388912949, 0.273623168973955]
     id:41 |Total fit:0.9866276005992536 |fitness:[0.17393095138564438, 0.47796665223040274, 0.3347299969832065]
     id:43 |Total fit:1.267456947866239 |fitness:[0.16376300194260704, 0.7347065829363361, 0.36898736298729595]
     id:44 |Total fit:1.172334358702463 |fitness:[0.21197162318341653, 0.7347065829363361, 0.22565615258271043]
     id:48 |Total fit:1.1915710815828486 |fitness:[0.17760407701576217, 0.7432600692940667, 0.2707069352730198]

Gen: 3
     id:0 |Total fit:1.310347335908805 |fitness:[0.15840853763493742, 0.7919012559549589, 0.3600375423189086]
     id:1 |Total fit:1.3671170587100216 |fitness:[0.16155605281923918, 0.7347065829363361, 0.4708544229544464]
     id:11 |Total fit:1.4610427537984743 |fitness:[0.203810829419431, 1.0, 0.25723192437904335]
     id:16 |Total fit:1.6797011477554724 |fitness:[0.1502538913615462, 1.0, 0.5294472563939262]
     id:22 |Total fit:0.9072868826692093 |fitness:[0.16842279981311628, 0.46483867475097446, 0.2740254081051185]
     id:37 |Total fit:1.2501537834164331 |fitness:[0.16444229965328153, 0.7301320918146383, 0.3555793919485134]
     id:38 |Total fit:0.9926105785245068 |fitness:[0.1923795706592569, 0.5266078388912949, 0.273623168973955]
     id:43 |Total fit:1.267456947866239 |fitness:[0.16376300194260704, 0.7347065829363361, 0.36898736298729595]
     id:44 |Total fit:1.172334358702463 |fitness:[0.21197162318341653, 0.7347065829363361, 0.22565615258271043]
     id:48 |Total fit:1.1915710815828486 |fitness:[0.17760407701576217, 0.7432600692940667, 0.2707069352730198]

Gen: 4
     id:0 |Total fit:1.310347335908805 |fitness:[0.15840853763493742, 0.7919012559549589, 0.3600375423189086]
     id:1 |Total fit:1.3671170587100216 |fitness:[0.16155605281923918, 0.7347065829363361, 0.4708544229544464]
     id:11 |Total fit:1.4610427537984743 |fitness:[0.203810829419431, 1.0, 0.25723192437904335]
     id:14 |Total fit:0.9273179410049527 |fitness:[0.21055155285612412, 0.5266078388912949, 0.19015854925753362]
     id:16 |Total fit:1.6797011477554724 |fitness:[0.1502538913615462, 1.0, 0.5294472563939262]
     id:22 |Total fit:0.9072868826692093 |fitness:[0.16842279981311628, 0.46483867475097446, 0.2740254081051185]
     id:37 |Total fit:1.2501537834164331 |fitness:[0.16444229965328153, 0.7301320918146383, 0.3555793919485134]
     id:38 |Total fit:0.9926105785245068 |fitness:[0.1923795706592569, 0.5266078388912949, 0.273623168973955]
     id:43 |Total fit:1.267456947866239 |fitness:[0.16376300194260704, 0.7347065829363361, 0.36898736298729595]
     id:48 |Total fit:1.1915710815828486 |fitness:[0.17760407701576217, 0.7432600692940667, 0.2707069352730198]

Gen: 5
     id:0 |Total fit:1.310347335908805 |fitness:[0.15840853763493742, 0.7919012559549589, 0.3600375423189086]
     id:1 |Total fit:1.3671170587100216 |fitness:[0.16155605281923918, 0.7347065829363361, 0.4708544229544464]
     id:11 |Total fit:1.4610427537984743 |fitness:[0.203810829419431, 1.0, 0.25723192437904335]
     id:14 |Total fit:0.9273179410049527 |fitness:[0.21055155285612412, 0.5266078388912949, 0.19015854925753362]
     id:16 |Total fit:1.6797011477554724 |fitness:[0.1502538913615462, 1.0, 0.5294472563939262]
     id:22 |Total fit:0.9072868826692093 |fitness:[0.16842279981311628, 0.46483867475097446, 0.2740254081051185]
     id:26 |Total fit:1.285056078719115 |fitness:[0.15826099786067327, 0.7432600692940667, 0.38353501156437503]
     id:37 |Total fit:1.2501537834164331 |fitness:[0.16444229965328153, 0.7301320918146383, 0.3555793919485134]
     id:38 |Total fit:0.9926105785245068 |fitness:[0.1923795706592569, 0.5266078388912949, 0.273623168973955]
     id:43 |Total fit:1.267456947866239 |fitness:[0.16376300194260704, 0.7347065829363361, 0.36898736298729595]
     id:48 |Total fit:1.1915710815828486 |fitness:[0.17760407701576217, 0.7432600692940667, 0.2707069352730198]

Gen: 6
     id:0 |Total fit:1.310347335908805 |fitness:[0.15840853763493742, 0.7919012559549589, 0.3600375423189086]
     id:1 |Total fit:1.3671170587100216 |fitness:[0.16155605281923918, 0.7347065829363361, 0.4708544229544464]
     id:11 |Total fit:1.4610427537984743 |fitness:[0.203810829419431, 1.0, 0.25723192437904335]
     id:14 |Total fit:0.9273179410049527 |fitness:[0.21055155285612412, 0.5266078388912949, 0.19015854925753362]
     id:16 |Total fit:1.6797011477554724 |fitness:[0.1502538913615462, 1.0, 0.5294472563939262]
     id:22 |Total fit:0.9072868826692093 |fitness:[0.16842279981311628, 0.46483867475097446, 0.2740254081051185]
     id:26 |Total fit:1.285056078719115 |fitness:[0.15826099786067327, 0.7432600692940667, 0.38353501156437503]
     id:37 |Total fit:1.2501537834164331 |fitness:[0.16444229965328153, 0.7301320918146383, 0.3555793919485134]
     id:38 |Total fit:0.9926105785245068 |fitness:[0.1923795706592569, 0.5266078388912949, 0.273623168973955]
     id:43 |Total fit:1.267456947866239 |fitness:[0.16376300194260704, 0.7347065829363361, 0.36898736298729595]
     id:48 |Total fit:1.1915710815828486 |fitness:[0.17760407701576217, 0.7432600692940667, 0.2707069352730198]

Gen: 7
     id:0 |Total fit:1.310347335908805 |fitness:[0.15840853763493742, 0.7919012559549589, 0.3600375423189086]
     id:1 |Total fit:1.3671170587100216 |fitness:[0.16155605281923918, 0.7347065829363361, 0.4708544229544464]
     id:11 |Total fit:1.4610427537984743 |fitness:[0.203810829419431, 1.0, 0.25723192437904335]
     id:14 |Total fit:0.9273179410049527 |fitness:[0.21055155285612412, 0.5266078388912949, 0.19015854925753362]
     id:16 |Total fit:1.6797011477554724 |fitness:[0.1502538913615462, 1.0, 0.5294472563939262]
     id:22 |Total fit:0.9072868826692093 |fitness:[0.16842279981311628, 0.46483867475097446, 0.2740254081051185]
     id:26 |Total fit:1.285056078719115 |fitness:[0.15826099786067327, 0.7432600692940667, 0.38353501156437503]
     id:37 |Total fit:1.2501537834164331 |fitness:[0.16444229965328153, 0.7301320918146383, 0.3555793919485134]
     id:38 |Total fit:0.9926105785245068 |fitness:[0.1923795706592569, 0.5266078388912949, 0.273623168973955]
     id:43 |Total fit:1.267456947866239 |fitness:[0.16376300194260704, 0.7347065829363361, 0.36898736298729595]
     id:48 |Total fit:1.1915710815828486 |fitness:[0.17760407701576217, 0.7432600692940667, 0.2707069352730198]

Gen: 8
     id:0 |Total fit:1.310347335908805 |fitness:[0.15840853763493742, 0.7919012559549589, 0.3600375423189086]
     id:3 |Total fit:1.3375297895120075 |fitness:[0.15226412078589519, 0.7301320918146383, 0.4551335769114739]
     id:11 |Total fit:1.4610427537984743 |fitness:[0.203810829419431, 1.0, 0.25723192437904335]
     id:14 |Total fit:0.9273179410049527 |fitness:[0.21055155285612412, 0.5266078388912949, 0.19015854925753362]
     id:16 |Total fit:1.6797011477554724 |fitness:[0.1502538913615462, 1.0, 0.5294472563939262]
     id:22 |Total fit:0.9072868826692093 |fitness:[0.16842279981311628, 0.46483867475097446, 0.2740254081051185]
     id:26 |Total fit:1.285056078719115 |fitness:[0.15826099786067327, 0.7432600692940667, 0.38353501156437503]
     id:37 |Total fit:1.2501537834164331 |fitness:[0.16444229965328153, 0.7301320918146383, 0.3555793919485134]
     id:38 |Total fit:0.9926105785245068 |fitness:[0.1923795706592569, 0.5266078388912949, 0.273623168973955]
     id:43 |Total fit:1.267456947866239 |fitness:[0.16376300194260704, 0.7347065829363361, 0.36898736298729595]
     id:48 |Total fit:1.1915710815828486 |fitness:[0.17760407701576217, 0.7432600692940667, 0.2707069352730198]

Gen: 9
     id:0 |Total fit:1.310347335908805 |fitness:[0.15840853763493742, 0.7919012559549589, 0.3600375423189086]
     id:3 |Total fit:1.3375297895120075 |fitness:[0.15226412078589519, 0.7301320918146383, 0.4551335769114739]
     id:11 |Total fit:1.4610427537984743 |fitness:[0.203810829419431, 1.0, 0.25723192437904335]
     id:14 |Total fit:0.9273179410049527 |fitness:[0.21055155285612412, 0.5266078388912949, 0.19015854925753362]
     id:16 |Total fit:1.6797011477554724 |fitness:[0.1502538913615462, 1.0, 0.5294472563939262]
     id:19 |Total fit:1.6310297297689575 |fitness:[0.1512590060737207, 1.0, 0.4797707236952368]
     id:22 |Total fit:0.9072868826692093 |fitness:[0.16842279981311628, 0.46483867475097446, 0.2740254081051185]
     id:26 |Total fit:1.285056078719115 |fitness:[0.15826099786067327, 0.7432600692940667, 0.38353501156437503]
     id:37 |Total fit:1.2501537834164331 |fitness:[0.16444229965328153, 0.7301320918146383, 0.3555793919485134]
     id:38 |Total fit:0.9926105785245068 |fitness:[0.1923795706592569, 0.5266078388912949, 0.273623168973955]
     id:43 |Total fit:1.267456947866239 |fitness:[0.16376300194260704, 0.7347065829363361, 0.36898736298729595]
     id:48 |Total fit:1.1915710815828486 |fitness:[0.17760407701576217, 0.7432600692940667, 0.2707069352730198]

Gen: 10
     id:0 |Total fit:1.310347335908805 |fitness:[0.15840853763493742, 0.7919012559549589, 0.3600375423189086]
     id:3 |Total fit:1.3375297895120075 |fitness:[0.15226412078589519, 0.7301320918146383, 0.4551335769114739]
     id:11 |Total fit:1.4610427537984743 |fitness:[0.203810829419431, 1.0, 0.25723192437904335]
     id:14 |Total fit:0.9273179410049527 |fitness:[0.21055155285612412, 0.5266078388912949, 0.19015854925753362]
     id:16 |Total fit:1.6797011477554724 |fitness:[0.1502538913615462, 1.0, 0.5294472563939262]
     id:19 |Total fit:1.6310297297689575 |fitness:[0.1512590060737207, 1.0, 0.4797707236952368]
     id:22 |Total fit:0.9072868826692093 |fitness:[0.16842279981311628, 0.46483867475097446, 0.2740254081051185]
     id:26 |Total fit:1.285056078719115 |fitness:[0.15826099786067327, 0.7432600692940667, 0.38353501156437503]
     id:37 |Total fit:1.2501537834164331 |fitness:[0.16444229965328153, 0.7301320918146383, 0.3555793919485134]
     id:38 |Total fit:0.9926105785245068 |fitness:[0.1923795706592569, 0.5266078388912949, 0.273623168973955]
     id:43 |Total fit:1.267456947866239 |fitness:[0.16376300194260704, 0.7347065829363361, 0.36898736298729595]
     id:46 |Total fit:1.1976940204699662 |fitness:[0.20847062728994026, 0.7347065829363361, 0.2545168102436899]
     id:48 |Total fit:1.1915710815828486 |fitness:[0.17760407701576217, 0.7432600692940667, 0.2707069352730198]

Gen: 11
     id:0 |Total fit:1.310347335908805 |fitness:[0.15840853763493742, 0.7919012559549589, 0.3600375423189086]
     id:3 |Total fit:1.3375297895120075 |fitness:[0.15226412078589519, 0.7301320918146383, 0.4551335769114739]
     id:11 |Total fit:1.4610427537984743 |fitness:[0.203810829419431, 1.0, 0.25723192437904335]
     id:14 |Total fit:0.9273179410049527 |fitness:[0.21055155285612412, 0.5266078388912949, 0.19015854925753362]
     id:16 |Total fit:1.6797011477554724 |fitness:[0.1502538913615462, 1.0, 0.5294472563939262]
     id:19 |Total fit:1.6310297297689575 |fitness:[0.1512590060737207, 1.0, 0.4797707236952368]
     id:22 |Total fit:0.9072868826692093 |fitness:[0.16842279981311628, 0.46483867475097446, 0.2740254081051185]
     id:26 |Total fit:1.285056078719115 |fitness:[0.15826099786067327, 0.7432600692940667, 0.38353501156437503]
     id:29 |Total fit:1.331229650727704 |fitness:[0.1623552265965033, 0.7301320918146383, 0.4387423323165622]
     id:37 |Total fit:1.2501537834164331 |fitness:[0.16444229965328153, 0.7301320918146383, 0.3555793919485134]
     id:38 |Total fit:0.9926105785245068 |fitness:[0.1923795706592569, 0.5266078388912949, 0.273623168973955]
     id:43 |Total fit:1.267456947866239 |fitness:[0.16376300194260704, 0.7347065829363361, 0.36898736298729595]
     id:46 |Total fit:1.1976940204699662 |fitness:[0.20847062728994026, 0.7347065829363361, 0.2545168102436899]
     id:48 |Total fit:1.1915710815828486 |fitness:[0.17760407701576217, 0.7432600692940667, 0.2707069352730198]

Gen: 12
     id:1 |Total fit:0.8942119783610133 |fitness:[0.15396390193523005, 0.5220333477695972, 0.2182147286561861]
     id:3 |Total fit:1.3375297895120075 |fitness:[0.15226412078589519, 0.7301320918146383, 0.4551335769114739]
     id:14 |Total fit:0.9273179410049527 |fitness:[0.21055155285612412, 0.5266078388912949, 0.19015854925753362]
     id:22 |Total fit:0.9072868826692093 |fitness:[0.16842279981311628, 0.46483867475097446, 0.2740254081051185]
     id:33 |Total fit:1.3399436325279308 |fitness:[0.14935635773477265, 0.7919012559549589, 0.3986860188381993]

Gen: 13
     id:1 |Total fit:0.8942119783610133 |fitness:[0.15396390193523005, 0.5220333477695972, 0.2182147286561861]
     id:3 |Total fit:1.3375297895120075 |fitness:[0.15226412078589519, 0.7301320918146383, 0.4551335769114739]
     id:14 |Total fit:0.9273179410049527 |fitness:[0.21055155285612412, 0.5266078388912949, 0.19015854925753362]
     id:22 |Total fit:0.9072868826692093 |fitness:[0.16842279981311628, 0.46483867475097446, 0.2740254081051185]
