Gen: 2
     id:5 |Total fit:1.1795613760600974 |fitness:[0.1837503381119827, 0.7301320918146383, 0.26567894613347637]
     id:7 |Total fit:1.005839795783962 |fitness:[0.17412767108466323, 0.5351613252490256, 0.2965507994502732]
     id:9 |Total fit:0.9820486526442331 |fitness:[0.19970922369488775, 0.46483867475097446, 0.3175007541983709]
     id:21 |Total fit:1.2345638634889684 |fitness:[0.1428523126859616, 0.7301320918146383, 0.3615794589883686]
     id:36 |Total fit:1.228335342385142 |fitness:[0.14183121449824182, 0.7432600692940667, 0.3432440585928334]
     id:47 |Total fit:1.2148036030036062 |fitness:[0.18772653502840142, 0.7919012559549589, 0.23517581202024604]
     id:80 |Total fit:1.2227711553730674 |fitness:[0.23358128212063836, 0.7347065829363361, 0.2544832903160929]
     id:96 |Total fit:1.2473013407745028 |fitness:[0.15840546388964025, 0.7301320918146383, 0.3587637850702243]

Gen: 3
     id:1 |Total fit:1.1693792383662007 |fitness:[0.16599269678117393, 0.7301320918146383, 0.2732544497703885]
     id:5 |Total fit:1.1886582371819367 |fitness:[0.22544630781714903, 0.7347065829363361, 0.22850534642845172]
     id:7 |Total fit:1.005839795783962 |fitness:[0.17412767108466323, 0.5351613252490256, 0.2965507994502732]
     id:26 |Total fit:1.0161441177120292 |fitness:[0.18963348661076548, 0.5266078388912949, 0.29990279220996885]
     id:36 |Total fit:1.228335342385142 |fitness:[0.14183121449824182, 0.7432600692940667, 0.3432440585928334]
     id:38 |Total fit:1.1962170663180505 |fitness:[0.1428523126859616, 0.7301320918146383, 0.3232326618174505]
     id:47 |Total fit:1.2148036030036062 |fitness:[0.18772653502840142, 0.7919012559549589, 0.23517581202024604]
     id:68 |Total fit:1.1795613760600974 |fitness:[0.1837503381119827, 0.7301320918146383, 0.26567894613347637]
     id:87 |Total fit:0.9820486526442331 |fitness:[0.19970922369488775, 0.46483867475097446, 0.3175007541983709]

Gen: 4
     id:1 |Total fit:1.1693792383662007 |fitness:[0.16599269678117393, 0.7301320918146383, 0.2732544497703885]
     id:7 |Total fit:1.005839795783962 |fitness:[0.17412767108466323, 0.5351613252490256, 0.2965507994502732]
     id:35 |Total fit:1.4491090825757205 |fitness:[0.1621449824181769, 1.0, 0.28696410015754364]
     id:36 |Total fit:1.228335342385142 |fitness:[0.14183121449824182, 0.7432600692940667, 0.3432440585928334]
     id:41 |Total fit:1.1886582371819367 |fitness:[0.22544630781714903, 0.7347065829363361, 0.22850534642845172]
     id:47 |Total fit:1.2148036030036062 |fitness:[0.18772653502840142, 0.7919012559549589, 0.23517581202024604]
     id:61 |Total fit:1.1962170663180505 |fitness:[0.1428523126859616, 0.7301320918146383, 0.3232326618174505]
     id:70 |Total fit:0.9013259845388722 |fitness:[0.17714362997024616, 0.46483867475097446, 0.2593436798176516]

Gen: 5
     id:23 |Total fit:1.1693792383662007 |fitness:[0.16599269678117393, 0.7301320918146383, 0.2732544497703885]
     id:49 |Total fit:1.228335342385142 |fitness:[0.14183121449824182, 0.7432600692940667, 0.3432440585928334]
     id:56 |Total fit:1.1886582371819367 |fitness:[0.22544630781714903, 0.7347065829363361, 0.22850534642845172]
     id:61 |Total fit:1.1962170663180505 |fitness:[0.1428523126859616, 0.7301320918146383, 0.3232326618174505]
     id:66 |Total fit:1.005839795783962 |fitness:[0.17412767108466323, 0.5351613252490256, 0.2965507994502732]
     id:69 |Total fit:1.4491090825757205 |fitness:[0.1621449824181769, 1.0, 0.28696410015754364]
     id:70 |Total fit:0.9013259845388722 |fitness:[0.17714362997024616, 0.46483867475097446, 0.2593436798176516]
     id:81 |Total fit:0.9533027689981658 |fitness:[0.2365363808493373, 0.5266078388912949, 0.19015854925753362]
     id:88 |Total fit:1.2148036030036062 |fitness:[0.18772653502840142, 0.7919012559549589, 0.23517581202024604]

Gen: 6
     id:23 |Total fit:1.1693792383662007 |fitness:[0.16599269678117393, 0.7301320918146383, 0.2732544497703885]
     id:39 |Total fit:0.9995530244975038 |fitness:[0.17527048958615093, 0.5220333477695972, 0.30224918714175575]
     id:40 |Total fit:1.3133230034606518 |fitness:[0.13982282932107115, 0.7301320918146383, 0.4433680823249422]
     id:50 |Total fit:1.1606802008311574 |fitness:[0.1543616445766838, 0.7347065829363361, 0.27161197331813763]
     id:56 |Total fit:1.1886582371819367 |fitness:[0.22544630781714903, 0.7347065829363361, 0.22850534642845172]
     id:63 |Total fit:1.1962170663180505 |fitness:[0.1428523126859616, 0.7301320918146383, 0.3232326618174505]
     id:66 |Total fit:1.005839795783962 |fitness:[0.17412767108466323, 0.5351613252490256, 0.2965507994502732]
     id:70 |Total fit:0.9013259845388722 |fitness:[0.17714362997024616, 0.46483867475097446, 0.2593436798176516]
     id:88 |Total fit:1.2148036030036062 |fitness:[0.18772653502840142, 0.7919012559549589, 0.23517581202024604]
     id:91 |Total fit:0.9533027689981658 |fitness:[0.2365363808493373, 0.5266078388912949, 0.19015854925753362]
     id:92 |Total fit:1.228335342385142 |fitness:[0.14183121449824182, 0.7432600692940667, 0.3432440585928334]
     id:95 |Total fit:1.290238784348579 |fitness:[0.1409183121449824, 0.7432600692940667, 0.4060604029095297]

Gen: 7
     id:13 |Total fit:1.2308890546502504 |fitness:[0.138842304571274, 0.7301320918146383, 0.36191465826433816]
     id:23 |Total fit:1.1693792383662007 |fitness:[0.16599269678117393, 0.7301320918146383, 0.2732544497703885]
     id:39 |Total fit:0.9995530244975038 |fitness:[0.17527048958615093, 0.5220333477695972, 0.30224918714175575]
