Gen: 2
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:23 |Total fit:1.0088002215304155 |fitness:[0.18518808517100163, 0.5220333477695972, 0.3015787885898166]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 3
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:10 |Total fit:1.2807038880597563 |fitness:[0.17878649829876286, 0.7347065829363361, 0.36721080682465723]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:23 |Total fit:1.0088002215304155 |fitness:[0.18518808517100163, 0.5220333477695972, 0.3015787885898166]
     id:30 |Total fit:1.2195161993035062 |fitness:[0.19110801076263828, 0.7347065829363361, 0.2937016056045319]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 4
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:10 |Total fit:1.2807038880597563 |fitness:[0.17878649829876286, 0.7347065829363361, 0.36721080682465723]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:23 |Total fit:1.0088002215304155 |fitness:[0.18518808517100163, 0.5220333477695972, 0.3015787885898166]
     id:30 |Total fit:1.2195161993035062 |fitness:[0.19110801076263828, 0.7347065829363361, 0.2937016056045319]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 5
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:10 |Total fit:1.2807038880597563 |fitness:[0.17878649829876286, 0.7347065829363361, 0.36721080682465723]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:23 |Total fit:1.0088002215304155 |fitness:[0.18518808517100163, 0.5220333477695972, 0.3015787885898166]
     id:30 |Total fit:1.2195161993035062 |fitness:[0.19110801076263828, 0.7347065829363361, 0.2937016056045319]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 6
     id:5 |Total fit:1.018130091220976 |fitness:[0.20591850196223585, 0.4733921611087051, 0.3388194281500352]
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:10 |Total fit:1.2807038880597563 |fitness:[0.17878649829876286, 0.7347065829363361, 0.36721080682465723]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:23 |Total fit:1.0088002215304155 |fitness:[0.18518808517100163, 0.5220333477695972, 0.3015787885898166]
     id:30 |Total fit:1.2195161993035062 |fitness:[0.19110801076263828, 0.7347065829363361, 0.2937016056045319]
     id:32 |Total fit:1.2422055430505279 |fitness:[0.18044502655068834, 0.7347065829363361, 0.3270539335635035]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 7
     id:5 |Total fit:1.018130091220976 |fitness:[0.20591850196223585, 0.4733921611087051, 0.3388194281500352]
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:10 |Total fit:1.2807038880597563 |fitness:[0.17878649829876286, 0.7347065829363361, 0.36721080682465723]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:23 |Total fit:1.0088002215304155 |fitness:[0.18518808517100163, 0.5220333477695972, 0.3015787885898166]
     id:29 |Total fit:0.9785998080620325 |fitness:[0.20009348499731883, 0.47796665223040274, 0.300539670834311]
     id:30 |Total fit:1.2195161993035062 |fitness:[0.19110801076263828, 0.7347065829363361, 0.2937016056045319]
     id:32 |Total fit:1.2422055430505279 |fitness:[0.18044502655068834, 0.7347065829363361, 0.3270539335635035]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 8
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:10 |Total fit:1.2807038880597563 |fitness:[0.17878649829876286, 0.7347065829363361, 0.36721080682465723]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:21 |Total fit:0.9180919062691022 |fitness:[0.17922782341300914, 0.46483867475097446, 0.2740254081051185]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:38 |Total fit:1.7191462549345475 |fitness:[0.1667378481367064, 1.0, 0.5524084067978413]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 9
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:10 |Total fit:1.2807038880597563 |fitness:[0.17878649829876286, 0.7347065829363361, 0.36721080682465723]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:21 |Total fit:0.9180919062691022 |fitness:[0.17922782341300914, 0.46483867475097446, 0.2740254081051185]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:38 |Total fit:1.7191462549345475 |fitness:[0.1667378481367064, 1.0, 0.5524084067978413]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 10
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:10 |Total fit:1.2807038880597563 |fitness:[0.17878649829876286, 0.7347065829363361, 0.36721080682465723]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:21 |Total fit:0.9180919062691022 |fitness:[0.17922782341300914, 0.46483867475097446, 0.2740254081051185]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:38 |Total fit:1.7191462549345475 |fitness:[0.1667378481367064, 1.0, 0.5524084067978413]
     id:41 |Total fit:1.7278981878712676 |fitness:[0.165065083590773, 1.0, 0.5628331042804947]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 11
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:10 |Total fit:1.2807038880597563 |fitness:[0.17878649829876286, 0.7347065829363361, 0.36721080682465723]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:21 |Total fit:0.9180919062691022 |fitness:[0.17922782341300914, 0.46483867475097446, 0.2740254081051185]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:38 |Total fit:1.7191462549345475 |fitness:[0.1667378481367064, 1.0, 0.5524084067978413]
     id:41 |Total fit:1.7278981878712676 |fitness:[0.165065083590773, 1.0, 0.5628331042804947]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 12
     id:4 |Total fit:0.9750555269626331 |fitness:[0.20559581263138912, 0.5266078388912949, 0.24285187543994904]
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:10 |Total fit:1.2807038880597563 |fitness:[0.17878649829876286, 0.7347065829363361, 0.36721080682465723]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:21 |Total fit:0.9180919062691022 |fitness:[0.17922782341300914, 0.46483867475097446, 0.2740254081051185]
     id:25 |Total fit:1.1605518606104532 |fitness:[0.1993176069738859, 0.7347065829363361, 0.22652767070023128]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:38 |Total fit:1.7191462549345475 |fitness:[0.1667378481367064, 1.0, 0.5524084067978413]
     id:41 |Total fit:1.7278981878712676 |fitness:[0.165065083590773, 1.0, 0.5628331042804947]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 13
     id:4 |Total fit:0.9750555269626331 |fitness:[0.20559581263138912, 0.5266078388912949, 0.24285187543994904]
     id:6 |Total fit:1.5835611790558985 |fitness:[0.1719364681652739, 1.0, 0.41162471089062447]
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:10 |Total fit:1.2807038880597563 |fitness:[0.17878649829876286, 0.7347065829363361, 0.36721080682465723]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:21 |Total fit:0.9180919062691022 |fitness:[0.17922782341300914, 0.46483867475097446, 0.2740254081051185]
     id:25 |Total fit:1.1605518606104532 |fitness:[0.1993176069738859, 0.7347065829363361, 0.22652767070023128]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:38 |Total fit:1.7191462549345475 |fitness:[0.1667378481367064, 1.0, 0.5524084067978413]
     id:41 |Total fit:1.7278981878712676 |fitness:[0.165065083590773, 1.0, 0.5628331042804947]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 14
     id:4 |Total fit:0.9750555269626331 |fitness:[0.20559581263138912, 0.5266078388912949, 0.24285187543994904]
     id:6 |Total fit:1.5835611790558985 |fitness:[0.1719364681652739, 1.0, 0.41162471089062447]
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:10 |Total fit:1.2807038880597563 |fitness:[0.17878649829876286, 0.7347065829363361, 0.36721080682465723]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:21 |Total fit:0.9180919062691022 |fitness:[0.17922782341300914, 0.46483867475097446, 0.2740254081051185]
     id:25 |Total fit:1.1605518606104532 |fitness:[0.1993176069738859, 0.7347065829363361, 0.22652767070023128]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:38 |Total fit:1.7191462549345475 |fitness:[0.1667378481367064, 1.0, 0.5524084067978413]
     id:41 |Total fit:1.7278981878712676 |fitness:[0.165065083590773, 1.0, 0.5628331042804947]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 15
     id:4 |Total fit:0.9750555269626331 |fitness:[0.20559581263138912, 0.5266078388912949, 0.24285187543994904]
     id:6 |Total fit:1.5835611790558985 |fitness:[0.1719364681652739, 1.0, 0.41162471089062447]
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:21 |Total fit:0.9180919062691022 |fitness:[0.17922782341300914, 0.46483867475097446, 0.2740254081051185]
     id:24 |Total fit:1.2650125054301202 |fitness:[0.17817908308775726, 0.7347065829363361, 0.3521268394060269]
     id:25 |Total fit:1.1605518606104532 |fitness:[0.1993176069738859, 0.7347065829363361, 0.22652767070023128]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:38 |Total fit:1.7191462549345475 |fitness:[0.1667378481367064, 1.0, 0.5524084067978413]
     id:41 |Total fit:1.7278981878712676 |fitness:[0.165065083590773, 1.0, 0.5628331042804947]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 16
     id:4 |Total fit:0.9750555269626331 |fitness:[0.20559581263138912, 0.5266078388912949, 0.24285187543994904]
     id:6 |Total fit:1.5835611790558985 |fitness:[0.1719364681652739, 1.0, 0.41162471089062447]
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
     id:21 |Total fit:0.9180919062691022 |fitness:[0.17922782341300914, 0.46483867475097446, 0.2740254081051185]
     id:24 |Total fit:1.2650125054301202 |fitness:[0.17817908308775726, 0.7347065829363361, 0.3521268394060269]
     id:25 |Total fit:1.1605518606104532 |fitness:[0.1993176069738859, 0.7347065829363361, 0.22652767070023128]
     id:34 |Total fit:1.241486939833866 |fitness:[0.22553848782085048, 0.7919012559549589, 0.2240471960580565]
     id:38 |Total fit:1.7191462549345475 |fitness:[0.1667378481367064, 1.0, 0.5524084067978413]
     id:41 |Total fit:1.7278981878712676 |fitness:[0.165065083590773, 1.0, 0.5628331042804947]
     id:45 |Total fit:1.1803542145785073 |fitness:[0.20214113861879476, 0.7301320918146383, 0.24808098414507423]
     id:48 |Total fit:1.193633497705021 |fitness:[0.20181133114094404, 0.7301320918146383, 0.26169007474943856]

Gen: 17
     id:4 |Total fit:0.9750555269626331 |fitness:[0.20559581263138912, 0.5266078388912949, 0.24285187543994904]
     id:6 |Total fit:1.5835611790558985 |fitness:[0.1719364681652739, 1.0, 0.41162471089062447]
     id:8 |Total fit:1.5758022063510861 |fitness:[0.17473627265350283, 1.0, 0.4010659336975832]
     id:9 |Total fit:1.3178898105885706 |fitness:[0.16805470533244118, 0.7301320918146383, 0.41970301344149097]
     id:14 |Total fit:0.9569490500846006 |fitness:[0.2154449553692183, 0.5266078388912949, 0.21489625582408742]
     id:17 |Total fit:0.948270919624375 |fitness:[0.20120628864560644, 0.47796665223040274, 0.2690979787483659]
     id:20 |Total fit:1.2445948690456472 |fitness:[0.19707064523629875, 0.7919012559549589, 0.2556229678543894]
