Gen: 2
     id:21 |fitness:[21, 1.2104172683320815]
     id:78 |fitness:[78, 1.2102422977437453]
     id:34 |fitness:[34, 1.210106287045401]
     id:33 |fitness:[33, 1.1494634240749906]
     id:84 |fitness:[84, 1.0279075961185558]
     id:97 |fitness:[97, 1.018130091220976]
     id:40 |fitness:[40, 1.0074419704555346]
     id:41 |fitness:[41, 0.9351910682086547]
     id:68 |fitness:[68, 0.9180919062691022]
     id:96 |fitness:[96, 0.9180919062691022]

Gen: 3
     id:40 |fitness:[40, 1.0074419704555346]
     id:80 |fitness:[80, 1.0074419704555346]
     id:41 |fitness:[41, 0.9351910682086547]
     id:75 |fitness:[75, 0.9351910682086547]
     id:6 |fitness:[6, 0.9180919062691022]
     id:52 |fitness:[52, 0.9180919062691022]
     id:68 |fitness:[68, 0.9180919062691022]
     id:79 |fitness:[79, 0.9180919062691022]
     id:96 |fitness:[96, 0.9180919062691022]
     id:61 |fitness:[61, 0.8733844764452443]

Gen: 4
     id:50 |fitness:[50, 0.9180919062691022]
     id:52 |fitness:[52, 0.9180919062691022]
     id:57 |fitness:[57, 0.9180919062691022]
     id:58 |fitness:[58, 0.9180919062691022]
     id:66 |fitness:[66, 0.9180919062691022]
     id:68 |fitness:[68, 0.9180919062691022]
     id:79 |fitness:[79, 0.9180919062691022]
     id:96 |fitness:[96, 0.9180919062691022]
     id:61 |fitness:[61, 0.8733844764452443]
     id:64 |fitness:[64, 0.8733844764452443]

Gen: 5
     id:74 |fitness:[74, 0.9180919062691022]
     id:79 |fitness:[79, 0.9180919062691022]
     id:81 |fitness:[81, 0.9180919062691022]
     id:83 |fitness:[83, 0.9180919062691022]
     id:93 |fitness:[93, 0.9180919062691022]
     id:96 |fitness:[96, 0.9180919062691022]
     id:99 |fitness:[99, 0.9180919062691022]
     id:23 |fitness:[23, 0.8733844764452443]
     id:61 |fitness:[61, 0.8733844764452443]
     id:64 |fitness:[64, 0.8733844764452443]

Gen: 6
     id:96 |fitness:[96, 0.9180919062691022]
     id:98 |fitness:[98, 0.9180919062691022]
     id:99 |fitness:[99, 0.9180919062691022]
     id:23 |fitness:[23, 0.8733844764452443]
     id:29 |fitness:[29, 0.8733844764452443]
