Gen: 2
     id:71 |fitness:[71, 1.2328843131329774]
     id:52 |fitness:[52, 1.2233481409894984]
     id:24 |fitness:[24, 1.1595308596181582]
     id:14 |fitness:[14, 1.1488229112466013]
     id:96 |fitness:[96, 1.0101126796856488]
     id:5 |fitness:[5, 0.9982943791435057]
     id:79 |fitness:[79, 0.9858791249242895]
     id:99 |fitness:[99, 0.9750183939063741]
     id:4 |fitness:[4, 0.9373487207990563]
     id:10 |fitness:[10, 0.8786259793852514]

Gen: 3
     id:99 |fitness:[99, 0.9750183939063741]
     id:4 |fitness:[4, 0.9373487207990563]
     id:28 |fitness:[28, 0.9373487207990563]
     id:78 |fitness:[78, 0.9373487207990563]
     id:32 |fitness:[32, 0.9099680877078874]
     id:19 |fitness:[19, 0.899882651938884]
     id:3 |fitness:[3, 0.8786259793852514]
     id:10 |fitness:[10, 0.8786259793852514]
     id:35 |fitness:[35, 0.8786259793852514]
     id:92 |fitness:[92, 0.8786259793852514]

Gen: 4
     id:22 |fitness:[22, 0.899882651938884]
     id:91 |fitness:[91, 0.899882651938884]
     id:3 |fitness:[3, 0.8786259793852514]
     id:9 |fitness:[9, 0.8786259793852514]
     id:10 |fitness:[10, 0.8786259793852514]
     id:35 |fitness:[35, 0.8786259793852514]
     id:51 |fitness:[51, 0.8786259793852514]
     id:66 |fitness:[66, 0.8786259793852514]
     id:92 |fitness:[92, 0.8786259793852514]
     id:93 |fitness:[93, 0.8786259793852514]

Gen: 5
     id:43 |fitness:[43, 0.8786259793852514]
     id:44 |fitness:[44, 0.8786259793852514]
     id:51 |fitness:[51, 0.8786259793852514]
     id:56 |fitness:[56, 0.8786259793852514]
     id:66 |fitness:[66, 0.8786259793852514]
     id:74 |fitness:[74, 0.8786259793852514]
     id:76 |fitness:[76, 0.8786259793852514]
     id:85 |fitness:[85, 0.8786259793852514]
     id:92 |fitness:[92, 0.8786259793852514]
     id:93 |fitness:[93, 0.8786259793852514]

Gen: 6
     id:75 |fitness:[75, 0.8786259793852514]
     id:76 |fitness:[76, 0.8786259793852514]
     id:80 |fitness:[80, 0.8786259793852514]
     id:82 |fitness:[82, 0.8786259793852514]
     id:85 |fitness:[85, 0.8786259793852514]
     id:86 |fitness:[86, 0.8786259793852514]
     id:87 |fitness:[87, 0.8786259793852514]
     id:89 |fitness:[89, 0.8786259793852514]
     id:92 |fitness:[92, 0.8786259793852514]
     id:93 |fitness:[93, 0.8786259793852514]

Gen: 7
     id:82 |fitness:[82, 0.8786259793852514]
     id:85 |fitness:[85, 0.8786259793852514]
     id:86 |fitness:[86, 0.8786259793852514]
     id:87 |fitness:[87, 0.8786259793852514]
     id:89 |fitness:[89, 0.8786259793852514]
     id:90 |fitness:[90, 0.8786259793852514]
     id:92 |fitness:[92, 0.8786259793852514]
     id:93 |fitness:[93, 0.8786259793852514]
     id:94 |fitness:[94, 0.8786259793852514]
     id:96 |fitness:[96, 0.8786259793852514]

Gen: 8
     id:88 |fitness:[88, 0.8786259793852514]
     id:89 |fitness:[89, 0.8786259793852514]
     id:90 |fitness:[90, 0.8786259793852514]
     id:92 |fitness:[92, 0.8786259793852514]
     id:93 |fitness:[93, 0.8786259793852514]
     id:94 |fitness:[94, 0.8786259793852514]
     id:95 |fitness:[95, 0.8786259793852514]
     id:96 |fitness:[96, 0.8786259793852514]
     id:97 |fitness:[97, 0.8786259793852514]
     id:99 |fitness:[99, 0.8786259793852514]

Gen: 9
     id:90 |fitness:[90, 0.8786259793852514]
     id:91 |fitness:[91, 0.8786259793852514]
     id:92 |fitness:[92, 0.8786259793852514]
     id:93 |fitness:[93, 0.8786259793852514]
     id:94 |fitness:[94, 0.8786259793852514]
