Gen: 2
     [0.13812825767571563, 0.513949748623557, 0.05685136954453869]
     [0.12262990932315207, 0.5267009008901297, 0.05518901325326469]
     [0.14320391529341306, 0.5069913139126848, 0.05282159908342476]
     [0.1435763547719978, 0.49869977701923135, 0.05061525417032618]
     [0.12985972694010087, 0.509430352883506, 0.05058486374452593]
     [0.16462386419995695, 0.4698019476443546, 0.05056662948904577]
     [0.14076340735334025, 0.4883398394299344, 0.052657490784103374]
     [0.12324377941850781, 0.48859689500774156, 0.0488951560700317]
     [0.1424646510017499, 0.46740475493038575, 0.04564945859456437]
     [0.1364045553652808, 0.46152236682428754, 0.04703526201105604]

Gen: 3
     [0.12985972694010087, 0.509430352883506, 0.05058486374452593]
     [0.16462386419995695, 0.4698019476443546, 0.05056662948904577]
     [0.14076340735334025, 0.4883398394299344, 0.052657490784103374]
     [0.13934289698024574, 0.4901750966947435, 0.05143579566693309]
     [0.12959022299579837, 0.4990943274409818, 0.05070946449030697]
     [0.1445720221217821, 0.48198518642507426, 0.04202388079659384]
     [0.12324377941850781, 0.48859689500774156, 0.0488951560700317]
     [0.1424646510017499, 0.46740475493038575, 0.04564945859456437]
     [0.1364045553652808, 0.46152236682428754, 0.04703526201105604]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]

Gen: 4
     [0.14076340735334025, 0.4883398394299344, 0.052657490784103374]
     [0.13934289698024574, 0.4901750966947435, 0.05143579566693309]
     [0.12959022299579837, 0.4990943274409818, 0.05070946449030697]
     [0.13508136586096217, 0.48604427333974976, 0.053903498241913865]
     [0.1445720221217821, 0.48198518642507426, 0.04202388079659384]
     [0.12324377941850781, 0.48859689500774156, 0.0488951560700317]
     [0.130462367704444, 0.47395070510942794, 0.05087965087478841]
     [0.1424646510017499, 0.46740475493038575, 0.04564945859456437]
     [0.1364045553652808, 0.46152236682428754, 0.04703526201105604]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]

Gen: 5
     [0.12324377941850781, 0.48859689500774156, 0.0488951560700317]
     [0.130462367704444, 0.47395070510942794, 0.05087965087478841]
     [0.130462367704444, 0.47395070510942794, 0.05087965087478841]
     [0.12214330497927253, 0.48432259877211126, 0.04906534245451313]
     [0.1424646510017499, 0.46740475493038575, 0.04564945859456437]
     [0.1364045553652808, 0.46152236682428754, 0.04703526201105604]
     [0.14646977906291234, 0.43836345267487253, 0.036745063835089395]
     [0.12977925006784388, 0.4431458820294239, 0.04460098890445554]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]

Gen: 6
     [0.1424646510017499, 0.46740475493038575, 0.04564945859456437]
     [0.1245052076022571, 0.47922333347282087, 0.049724814694378686]
     [0.1364045553652808, 0.46152236682428754, 0.04703526201105604]
     [0.1364045553652808, 0.46152236682428754, 0.04703526201105604]
     [0.13074871564526544, 0.4649956061430305, 0.04562818529650419]
     [0.1259332041960267, 0.46152236682428754, 0.04683164615819432]
     [0.14646977906291234, 0.43836345267487253, 0.036745063835089395]
     [0.12977925006784388, 0.4431458820294239, 0.04460098890445554]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]

Gen: 7
     [0.13074871564526544, 0.4649956061430305, 0.04562818529650419]
     [0.1259332041960267, 0.46152236682428754, 0.04683164615819432]
     [0.1261222312680722, 0.46742268904046536, 0.03954402205129296]
     [0.12710854084201267, 0.45432481064568775, 0.0442636551780727]
     [0.14157004763107905, 0.43035886154269215, 0.04968530714083835]
     [0.14646977906291234, 0.43836345267487253, 0.036745063835089395]
     [0.12977925006784388, 0.4431458820294239, 0.04460098890445554]
     [0.13714194810177516, 0.4337842765678896, 0.04488665890697795]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]

Gen: 8
     [0.12376407175542517, 0.46742268904046536, 0.04063503833752215]
     [0.12710854084201267, 0.45432481064568775, 0.0442636551780727]
     [0.14157004763107905, 0.43035886154269215, 0.04968530714083835]
     [0.14157004763107905, 0.43035886154269215, 0.04968530714083835]
     [0.14646977906291234, 0.43836345267487253, 0.036745063835089395]
     [0.12977925006784388, 0.4431458820294239, 0.04460098890445554]
     [0.12977925006784388, 0.4431458820294239, 0.04460098890445554]
     [0.13714194810177516, 0.4337842765678896, 0.04488665890697795]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]

Gen: 9
     [0.14157004763107905, 0.43035886154269215, 0.04968530714083835]
     [0.14157004763107905, 0.43035886154269215, 0.04968530714083835]
     [0.14646977906291234, 0.43836345267487253, 0.036745063835089395]
     [0.12977925006784388, 0.4431458820294239, 0.04460098890445554]
     [0.12977925006784388, 0.4431458820294239, 0.04460098890445554]
     [0.13714194810177516, 0.4337842765678896, 0.04488665890697795]
     [0.13297025163059245, 0.41332743500379604, 0.04172909366633136]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]

Gen: 10
     [0.12977925006784388, 0.4431458820294239, 0.04460098890445554]
     [0.12977925006784388, 0.4431458820294239, 0.04460098890445554]
     [0.13714194810177516, 0.4337842765678896, 0.04488665890697795]
     [0.13297025163059245, 0.41332743500379604, 0.04172909366633136]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]
     [0.14157004763107905, 0.39031797177171074, 0.04380779879106886]
