Gen: 2
     id:0 |Total fit:0.7038646322355969 |fitness:[0.10923524553507026, 0.5427495857382756, 0.05187980096225105]
     id:8 |Total fit:0.71373791424458 |fitness:[0.13019300542427653, 0.5339472191639142, 0.049597689656389325]
     id:12 |Total fit:0.7603655257261736 |fitness:[0.10177866859978649, 0.5962199312714777, 0.06236692585490948]
     id:32 |Total fit:0.6801557845168684 |fitness:[0.11443140670532906, 0.5093862253806203, 0.05633815243091908]
     id:42 |Total fit:0.6334550012449912 |fitness:[0.14254639848235667, 0.44294309322834996, 0.047965509534284606]
     id:44 |Total fit:0.7219800270649323 |fitness:[0.13008976744857037, 0.5402751365117494, 0.05161512310461245]

Gen: 3
     id:0 |Total fit:0.7038646322355969 |fitness:[0.10923524553507026, 0.5427495857382756, 0.05187980096225105]
     id:3 |Total fit:0.7396743396493972 |fitness:[0.12330806933264088, 0.5651364005382622, 0.051229869778494044]
     id:8 |Total fit:0.71373791424458 |fitness:[0.13019300542427653, 0.5339472191639142, 0.049597689656389325]
     id:12 |Total fit:0.7603655257261736 |fitness:[0.10177866859978649, 0.5962199312714777, 0.06236692585490948]
     id:32 |Total fit:0.6801557845168684 |fitness:[0.11443140670532906, 0.5093862253806203, 0.05633815243091908]
     id:42 |Total fit:0.6334550012449912 |fitness:[0.14254639848235667, 0.44294309322834996, 0.047965509534284606]
     id:44 |Total fit:0.7219800270649323 |fitness:[0.13008976744857037, 0.5402751365117494, 0.05161512310461245]

Gen: 4
     id:0 |Total fit:0.7038646322355969 |fitness:[0.10923524553507026, 0.5427495857382756, 0.05187980096225105]
     id:3 |Total fit:0.7396743396493972 |fitness:[0.12330806933264088, 0.5651364005382622, 0.051229869778494044]
     id:8 |Total fit:0.71373791424458 |fitness:[0.13019300542427653, 0.5339472191639142, 0.049597689656389325]
     id:10 |Total fit:0.6720466804786384 |fitness:[0.13047792420439136, 0.4931327083263826, 0.048436047947864345]
     id:12 |Total fit:0.7603655257261736 |fitness:[0.10177866859978649, 0.5962199312714777, 0.06236692585490948]
     id:15 |Total fit:0.7070621429118208 |fitness:[0.12521368908508612, 0.53144496713709, 0.050403486689644623]
     id:32 |Total fit:0.6801557845168684 |fitness:[0.11443140670532906, 0.5093862253806203, 0.05633815243091908]
     id:42 |Total fit:0.6334550012449912 |fitness:[0.14254639848235667, 0.44294309322834996, 0.047965509534284606]

Gen: 5
     id:0 |Total fit:0.7038646322355969 |fitness:[0.10923524553507026, 0.5427495857382756, 0.05187980096225105]
     id:3 |Total fit:0.7396743396493972 |fitness:[0.12330806933264088, 0.5651364005382622, 0.051229869778494044]
     id:8 |Total fit:0.71373791424458 |fitness:[0.13019300542427653, 0.5339472191639142, 0.049597689656389325]
     id:10 |Total fit:0.6720466804786384 |fitness:[0.13047792420439136, 0.4931327083263826, 0.048436047947864345]
     id:12 |Total fit:0.7603655257261736 |fitness:[0.10177866859978649, 0.5962199312714777, 0.06236692585490948]
     id:15 |Total fit:0.7070621429118208 |fitness:[0.12521368908508612, 0.53144496713709, 0.050403486689644623]
     id:32 |Total fit:0.6801557845168684 |fitness:[0.11443140670532906, 0.5093862253806203, 0.05633815243091908]
     id:42 |Total fit:0.6334550012449912 |fitness:[0.14254639848235667, 0.44294309322834996, 0.047965509534284606]

Gen: 6
     id:0 |Total fit:0.7038646322355969 |fitness:[0.10923524553507026, 0.5427495857382756, 0.05187980096225105]
     id:3 |Total fit:0.7396743396493972 |fitness:[0.12330806933264088, 0.5651364005382622, 0.051229869778494044]
     id:8 |Total fit:0.71373791424458 |fitness:[0.13019300542427653, 0.5339472191639142, 0.049597689656389325]
     id:10 |Total fit:0.6720466804786384 |fitness:[0.13047792420439136, 0.4931327083263826, 0.048436047947864345]
     id:12 |Total fit:0.7603655257261736 |fitness:[0.10177866859978649, 0.5962199312714777, 0.06236692585490948]
     id:15 |Total fit:0.7070621429118208 |fitness:[0.12521368908508612, 0.53144496713709, 0.050403486689644623]
     id:30 |Total fit:0.6807520709899628 |fitness:[0.13575297902420727, 0.4905136845383067, 0.05448540742744886]
     id:31 |Total fit:0.7040637403554537 |fitness:[0.11130586572030353, 0.5367608625540764, 0.05599701208107377]
     id:32 |Total fit:0.6801557845168684 |fitness:[0.11443140670532906, 0.5093862253806203, 0.05633815243091908]
     id:34 |Total fit:0.7127836183449039 |fitness:[0.11687260163305346, 0.5444399959963968, 0.05147102071545366]
     id:38 |Total fit:0.6623076776278582 |fitness:[0.14476624037046654, 0.46961709983429534, 0.047924337423096375]
     id:42 |Total fit:0.6334550012449912 |fitness:[0.14254639848235667, 0.44294309322834996, 0.047965509534284606]

Gen: 7
     id:0 |Total fit:0.7038646322355969 |fitness:[0.10923524553507026, 0.5427495857382756, 0.05187980096225105]
     id:1 |Total fit:0.7119935073981806 |fitness:[0.11682256051819152, 0.5425382844560104, 0.05263266242397864]
     id:3 |Total fit:0.7396743396493972 |fitness:[0.12330806933264088, 0.5651364005382622, 0.051229869778494044]
     id:10 |Total fit:0.6720466804786384 |fitness:[0.13047792420439136, 0.4931327083263826, 0.048436047947864345]
     id:12 |Total fit:0.7603655257261736 |fitness:[0.10177866859978649, 0.5962199312714777, 0.06236692585490948]
     id:14 |Total fit:0.6744440177308093 |fitness:[0.13184977206497592, 0.48999099189270345, 0.0526032537731299]
     id:15 |Total fit:0.7070621429118208 |fitness:[0.12521368908508612, 0.53144496713709, 0.050403486689644623]
     id:31 |Total fit:0.7040637403554537 |fitness:[0.11130586572030353, 0.5367608625540764, 0.05599701208107377]
     id:32 |Total fit:0.6801557845168684 |fitness:[0.11443140670532906, 0.5093862253806203, 0.05633815243091908]
     id:33 |Total fit:0.703718013019223 |fitness:[0.12939189676563087, 0.5259900577186134, 0.048336058534978646]
     id:34 |Total fit:0.7127836183449039 |fitness:[0.11687260163305346, 0.5444399959963968, 0.05147102071545366]
     id:38 |Total fit:0.6623076776278582 |fitness:[0.14476624037046654, 0.46961709983429534, 0.047924337423096375]
     id:42 |Total fit:0.6334550012449912 |fitness:[0.14254639848235667, 0.44294309322834996, 0.047965509534284606]
     id:43 |Total fit:0.7592468788349488 |fitness:[0.10420002740990796, 0.6005849709182709, 0.05446188050676987]

Gen: 8
     id:0 |Total fit:0.7038646322355969 |fitness:[0.10923524553507026, 0.5427495857382756, 0.05187980096225105]
     id:1 |Total fit:0.7119935073981806 |fitness:[0.11682256051819152, 0.5425382844560104, 0.05263266242397864]
     id:3 |Total fit:0.7396743396493972 |fitness:[0.12330806933264088, 0.5651364005382622, 0.051229869778494044]
     id:10 |Total fit:0.6720466804786384 |fitness:[0.13047792420439136, 0.4931327083263826, 0.048436047947864345]
     id:12 |Total fit:0.7603655257261736 |fitness:[0.10177866859978649, 0.5962199312714777, 0.06236692585490948]
     id:14 |Total fit:0.6744440177308093 |fitness:[0.13184977206497592, 0.48999099189270345, 0.0526032537731299]
     id:15 |Total fit:0.7070621429118208 |fitness:[0.12521368908508612, 0.53144496713709, 0.050403486689644623]
     id:28 |Total fit:0.7125027782782881 |fitness:[0.12478180270636775, 0.5333355575573572, 0.05438541801456316]
     id:31 |Total fit:0.7040637403554537 |fitness:[0.11130586572030353, 0.5367608625540764, 0.05599701208107377]
     id:32 |Total fit:0.6801557845168684 |fitness:[0.11443140670532906, 0.5093862253806203, 0.05633815243091908]
     id:33 |Total fit:0.703718013019223 |fitness:[0.12939189676563087, 0.5259900577186134, 0.048336058534978646]
     id:34 |Total fit:0.7127836183449039 |fitness:[0.11687260163305346, 0.5444399959963968, 0.05147102071545366]
     id:38 |Total fit:0.6623076776278582 |fitness:[0.14476624037046654, 0.46961709983429534, 0.047924337423096375]
     id:42 |Total fit:0.6334550012449912 |fitness:[0.14254639848235667, 0.44294309322834996, 0.047965509534284606]
     id:43 |Total fit:0.7592468788349488 |fitness:[0.10420002740990796, 0.6005849709182709, 0.05446188050676987]

Gen: 9
     id:0 |Total fit:0.7038646322355969 |fitness:[0.10923524553507026, 0.5427495857382756, 0.05187980096225105]
     id:4 |Total fit:0.6523433869732282 |fitness:[0.13212432196543467, 0.47137423681313184, 0.048844828194661745]
     id:10 |Total fit:0.6720466804786384 |fitness:[0.13047792420439136, 0.4931327083263826, 0.048436047947864345]
     id:12 |Total fit:0.7603655257261736 |fitness:[0.10177866859978649, 0.5962199312714777, 0.06236692585490948]
     id:14 |Total fit:0.6744440177308093 |fitness:[0.13184977206497592, 0.48999099189270345, 0.0526032537731299]
     id:15 |Total fit:0.7070621429118208 |fitness:[0.12521368908508612, 0.53144496713709, 0.050403486689644623]
     id:18 |Total fit:0.6883928236775361 |fitness:[0.10990967353356992, 0.5278973298190593, 0.05058582032490677]
     id:32 |Total fit:0.6801557845168684 |fitness:[0.11443140670532906, 0.5093862253806203, 0.05633815243091908]
     id:33 |Total fit:0.703718013019223 |fitness:[0.12939189676563087, 0.5259900577186134, 0.048336058534978646]
     id:38 |Total fit:0.6623076776278582 |fitness:[0.14476624037046654, 0.46961709983429534, 0.047924337423096375]
     id:42 |Total fit:0.6334550012449912 |fitness:[0.14254639848235667, 0.44294309322834996, 0.047965509534284606]
     id:43 |Total fit:0.7592468788349488 |fitness:[0.10420002740990796, 0.6005849709182709, 0.05446188050676987]

Gen: 10
     id:0 |Total fit:0.7038646322355969 |fitness:[0.10923524553507026, 0.5427495857382756, 0.05187980096225105]
     id:4 |Total fit:0.6523433869732282 |fitness:[0.13212432196543467, 0.47137423681313184, 0.048844828194661745]
     id:7 |Total fit:1.0329732061667254 |fitness:[0.09953673648980063, 0.8479631668501652, 0.08547330282675952]
     id:10 |Total fit:0.6720466804786384 |fitness:[0.13047792420439136, 0.4931327083263826, 0.048436047947864345]
