Gen: 2
     [0.18985367422415178, 1.0, 0.48199949824385346]
     [0.1652034089081846, 1.0, 0.43935022579026595]
     [0.15894034410676958, 1.0, 0.4352734570998495]
     [0.15894034410676958, 1.0, 0.4352734570998495]
     [0.15894034410676958, 1.0, 0.4352734570998495]
     [0.15894034410676958, 1.0, 0.4352734570998495]
     [0.15894034410676958, 1.0, 0.4352734570998495]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.15585303103392828, 1.0, 0.4117536377320622]

Gen: 3
     [0.15894034410676958, 1.0, 0.4352734570998495]
     [0.15894034410676958, 1.0, 0.4352734570998495]
     [0.15894034410676958, 1.0, 0.4352734570998495]
     [0.15894034410676958, 1.0, 0.4352734570998495]
     [0.15894034410676958, 1.0, 0.4352734570998495]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]

Gen: 4
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]

Gen: 5
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]

Gen: 6
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.1609422736774401, 1.0, 0.4337681886603111]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]

Gen: 7
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]
     [0.15585303103392828, 1.0, 0.4117536377320622]

