Gen: 2
     id:6 |Total fit:0.7403336491228597 |fitness:[0.136381130875684, 0.5513416946630978, 0.05261082358407797]
     id:13 |Total fit:0.7896959288573854 |fitness:[0.1236834619053197, 0.6047473004530239, 0.06126516649904163]
     id:21 |Total fit:0.6827872081679608 |fitness:[0.1508843856155558, 0.4821808559286381, 0.049721966623766885]
     id:24 |Total fit:0.7374400475516655 |fitness:[0.1325666426814371, 0.5477382338774092, 0.057135170992819125]
     id:32 |Total fit:0.7975220545817148 |fitness:[0.1151282651985475, 0.6196062411209141, 0.06278754826225319]
     id:35 |Total fit:0.7537416025452143 |fitness:[0.12531250522933784, 0.574974544079898, 0.05345455323597834]
     id:44 |Total fit:0.6946994947333262 |fitness:[0.145245067688549, 0.4983507002664488, 0.051103726778328376]
     id:45 |Total fit:0.7944818634737637 |fitness:[0.12476279723556284, 0.611978610929888, 0.05774045530831288]
     id:47 |Total fit:0.8416674323899918 |fitness:[0.11255041081678073, 0.6640367296916633, 0.0650802918815477]

Gen: 3
     id:15 |Total fit:0.7734470589983393 |fitness:[0.11990829833163205, 0.5962782530227, 0.057260507644007225]
     id:18 |Total fit:0.7729641374765928 |fitness:[0.12398718184708579, 0.5909980549847874, 0.05797890064471951]
     id:21 |Total fit:0.6827872081679608 |fitness:[0.1508843856155558, 0.4821808559286381, 0.049721966623766885]
     id:24 |Total fit:0.7374400475516655 |fitness:[0.1325666426814371, 0.5477382338774092, 0.057135170992819125]
     id:32 |Total fit:0.7975220545817148 |fitness:[0.1151282651985475, 0.6196062411209141, 0.06278754826225319]
     id:35 |Total fit:0.7537416025452143 |fitness:[0.12531250522933784, 0.574974544079898, 0.05345455323597834]
     id:38 |Total fit:0.7078205967458713 |fitness:[0.13524992051406481, 0.5241968428561847, 0.04837383337562171]
     id:44 |Total fit:0.6946994947333262 |fitness:[0.145245067688549, 0.4983507002664488, 0.051103726778328376]
     id:47 |Total fit:0.8416674323899918 |fitness:[0.11255041081678073, 0.6640367296916633, 0.0650802918815477]

Gen: 4
     id:15 |Total fit:0.7734470589983393 |fitness:[0.11990829833163205, 0.5962782530227, 0.057260507644007225]
     id:18 |Total fit:0.7729641374765928 |fitness:[0.12398718184708579, 0.5909980549847874, 0.05797890064471951]
     id:21 |Total fit:0.6827872081679608 |fitness:[0.1508843856155558, 0.4821808559286381, 0.049721966623766885]
     id:24 |Total fit:0.7374400475516655 |fitness:[0.1325666426814371, 0.5477382338774092, 0.057135170992819125]
     id:32 |Total fit:0.7975220545817148 |fitness:[0.1151282651985475, 0.6196062411209141, 0.06278754826225319]
     id:35 |Total fit:0.7537416025452143 |fitness:[0.12531250522933784, 0.574974544079898, 0.05345455323597834]
     id:38 |Total fit:0.7078205967458713 |fitness:[0.13524992051406481, 0.5241968428561847, 0.04837383337562171]
     id:44 |Total fit:0.6946994947333262 |fitness:[0.145245067688549, 0.4983507002664488, 0.051103726778328376]
     id:47 |Total fit:0.8416674323899918 |fitness:[0.11255041081678073, 0.6640367296916633, 0.0650802918815477]

Gen: 5
     id:15 |Total fit:0.7734470589983393 |fitness:[0.11990829833163205, 0.5962782530227, 0.057260507644007225]
     id:18 |Total fit:0.7729641374765928 |fitness:[0.12398718184708579, 0.5909980549847874, 0.05797890064471951]
     id:21 |Total fit:0.6827872081679608 |fitness:[0.1508843856155558, 0.4821808559286381, 0.049721966623766885]
     id:32 |Total fit:0.7975220545817148 |fitness:[0.1151282651985475, 0.6196062411209141, 0.06278754826225319]
     id:35 |Total fit:0.7537416025452143 |fitness:[0.12531250522933784, 0.574974544079898, 0.05345455323597834]
     id:41 |Total fit:0.6884314619915007 |fitness:[0.12814638799176692, 0.5129108768421246, 0.04737419715760931]
     id:44 |Total fit:0.6946994947333262 |fitness:[0.145245067688549, 0.4983507002664488, 0.051103726778328376]
     id:47 |Total fit:0.8416674323899918 |fitness:[0.11255041081678073, 0.6640367296916633, 0.0650802918815477]

Gen: 6
     id:0 |Total fit:0.7568926428558342 |fitness:[0.11315199384193175, 0.5808705619813547, 0.06287008703254779]
     id:15 |Total fit:0.7734470589983393 |fitness:[0.11990829833163205, 0.5962782530227, 0.057260507644007225]
     id:18 |Total fit:0.7729641374765928 |fitness:[0.12398718184708579, 0.5909980549847874, 0.05797890064471951]
     id:21 |Total fit:0.6827872081679608 |fitness:[0.1508843856155558, 0.4821808559286381, 0.049721966623766885]
