Gen: 2
     id:84 |fitness:[84, 0.7185298545932808]
     id:35 |fitness:[35, 0.7169086667731854]
     id:95 |fitness:[95, 0.7169004533602599]
     id:21 |fitness:[21, 0.7108792969839391]
     id:24 |fitness:[24, 0.7027220541829617]
     id:81 |fitness:[81, 0.6902468955402575]
     id:16 |fitness:[16, 0.676081478083287]
     id:2 |fitness:[2, 0.6693826673159641]
     id:17 |fitness:[17, 0.6596383997311981]
     id:73 |fitness:[73, 0.6276364136349123]

Gen: 3
     id:13 |fitness:[13, 0.6994840793680658]
     id:81 |fitness:[81, 0.6902468955402575]
     id:76 |fitness:[76, 0.686603685195883]
     id:65 |fitness:[65, 0.6800836812792103]
     id:89 |fitness:[89, 0.676226706291305]
     id:16 |fitness:[16, 0.676081478083287]
     id:2 |fitness:[2, 0.6693826673159641]
     id:17 |fitness:[17, 0.6596383997311981]
     id:56 |fitness:[56, 0.6596383997311981]
     id:73 |fitness:[73, 0.6276364136349123]

Gen: 4
     id:65 |fitness:[65, 0.6800836812792103]
     id:89 |fitness:[89, 0.676226706291305]
     id:16 |fitness:[16, 0.676081478083287]
     id:23 |fitness:[23, 0.6747088704111373]
     id:2 |fitness:[2, 0.6693826673159641]
     id:17 |fitness:[17, 0.6596383997311981]
     id:26 |fitness:[26, 0.6596383997311981]
     id:46 |fitness:[46, 0.6596383997311981]
     id:56 |fitness:[56, 0.6596383997311981]
     id:73 |fitness:[73, 0.6276364136349123]

Gen: 5
     id:26 |fitness:[26, 0.6596383997311981]
     id:37 |fitness:[37, 0.6596383997311981]
     id:46 |fitness:[46, 0.6596383997311981]
     id:48 |fitness:[48, 0.6596383997311981]
     id:56 |fitness:[56, 0.6596383997311981]
     id:62 |fitness:[62, 0.6596383997311981]
     id:80 |fitness:[80, 0.6596383997311981]
     id:9 |fitness:[9, 0.6276364136349123]
     id:66 |fitness:[66, 0.6276364136349123]
     id:73 |fitness:[73, 0.6276364136349123]

Gen: 6
     id:75 |fitness:[75, 0.6596383997311981]
     id:80 |fitness:[80, 0.6596383997311981]
     id:83 |fitness:[83, 0.6596383997311981]
     id:61 |fitness:[61, 0.6486603694494889]
     id:9 |fitness:[9, 0.6276364136349123]
     id:32 |fitness:[32, 0.6276364136349123]
     id:54 |fitness:[54, 0.6276364136349123]
     id:66 |fitness:[66, 0.6276364136349123]
     id:73 |fitness:[73, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]

Gen: 7
     id:51 |fitness:[51, 0.6276364136349123]
     id:54 |fitness:[54, 0.6276364136349123]
     id:59 |fitness:[59, 0.6276364136349123]
     id:66 |fitness:[66, 0.6276364136349123]
     id:68 |fitness:[68, 0.6276364136349123]
     id:73 |fitness:[73, 0.6276364136349123]
     id:85 |fitness:[85, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]

Gen: 8
     id:69 |fitness:[69, 0.6276364136349123]
     id:72 |fitness:[72, 0.6276364136349123]
     id:73 |fitness:[73, 0.6276364136349123]
     id:81 |fitness:[81, 0.6276364136349123]
     id:85 |fitness:[85, 0.6276364136349123]
     id:86 |fitness:[86, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]

Gen: 9
     id:88 |fitness:[88, 0.6276364136349123]
     id:89 |fitness:[89, 0.6276364136349123]
     id:90 |fitness:[90, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 10
     id:88 |fitness:[88, 0.6276364136349123]
     id:89 |fitness:[89, 0.6276364136349123]
     id:90 |fitness:[90, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 11
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 12
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 13
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 14
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 15
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 16
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 17
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 18
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 19
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 20
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 21
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 22
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 23
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 24
     id:90 |fitness:[90, 0.6276364136349123]
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]

Gen: 25
     id:91 |fitness:[91, 0.6276364136349123]
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]
     id:24 |fitness:[24, 0.6254408131692881]

Gen: 26
     id:92 |fitness:[92, 0.6276364136349123]
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]
     id:13 |fitness:[13, 0.6254408131692881]
     id:24 |fitness:[24, 0.6254408131692881]

Gen: 27
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]
     id:13 |fitness:[13, 0.6254408131692881]
     id:24 |fitness:[24, 0.6254408131692881]
     id:39 |fitness:[39, 0.6254408131692881]

Gen: 28
     id:93 |fitness:[93, 0.6276364136349123]
     id:94 |fitness:[94, 0.6276364136349123]
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]
     id:13 |fitness:[13, 0.6254408131692881]
     id:24 |fitness:[24, 0.6254408131692881]
     id:39 |fitness:[39, 0.6254408131692881]

Gen: 29
     id:95 |fitness:[95, 0.6276364136349123]
     id:96 |fitness:[96, 0.6276364136349123]
     id:97 |fitness:[97, 0.6276364136349123]
     id:98 |fitness:[98, 0.6276364136349123]
     id:99 |fitness:[99, 0.6276364136349123]
     id:2 |fitness:[2, 0.6254408131692881]
     id:13 |fitness:[13, 0.6254408131692881]
