Gen: 1
     [0.13848267240376788, 0.4625279544087679, 0.05035914050799278]
     [0.10322057797418305, 0.4962075428731585, 0.04780695051502277]
     [0.1344306023956274, 0.7788229661160451, 0.08096708133386313]
     [0.10948220723339923, 0.8110836676184303, 0.08052694317938686]
     [0.11727017676474008, 0.6828408102253286, 0.06880520830149464]
     [0.11727017676474008, 0.6828408102253286, 0.06880520830149464]
     [0.10751431852540994, 0.7035343715148225, 0.06422349237399518]
     [0.12072079602279334, 0.7536041480547235, 0.07479903414127212]
     [0.13765590475636702, 0.5329701449833879, 0.05552465079316563]
     [0.12714232759623212, 0.631924372741021, 0.06487453006082465]
     [0.12214356320502384, 0.5792737400809291, 0.053736589540605804]
     [0.09701527793929526, 0.6147400750900672, 0.056245988324112844]
     [0.12479103674845912, 0.6290807597760144, 0.068291713787939]
     [0.12347729387138039, 0.6807153993028185, 0.06347158969343154]
     [0.13489213862076985, 0.5668657779646271, 0.05882568695173763]
     [0.10811940341900221, 0.6576570264099825, 0.06833144848244033]
     [0.13924584253983022, 0.6102031402362476, 0.05817159274994651]
     [0.12212720955925108, 0.5411448023776575, 0.05867897423357887]
     [0.11415026456564717, 0.633868773392658, 0.061185316502124276]
     [0.12650816955459937, 0.5125159843747263, 0.0581104624507137]

Gen: 2
     [0.13848267240376788, 0.4625279544087679, 0.05035914050799278]
     [0.10322057797418305, 0.4962075428731585, 0.04780695051502277]
     [0.1344306023956274, 0.7788229661160451, 0.08096708133386313]
     [0.1358279305733225, 0.646714663583653, 0.059904636733196806]
     [0.11727017676474008, 0.6828408102253286, 0.06880520830149464]
     [0.1358279305733225, 0.646714663583653, 0.059904636733196806]
     [0.10751431852540994, 0.7035343715148225, 0.06422349237399518]
     [0.12072079602279334, 0.7536041480547235, 0.07479903414127212]
     [0.13765590475636702, 0.5329701449833879, 0.05552465079316563]
     [0.12714232759623212, 0.631924372741021, 0.06487453006082465]
     [0.12214356320502384, 0.5792737400809291, 0.053736589540605804]
     [0.09701527793929526, 0.6147400750900672, 0.056245988324112844]
     [0.12479103674845912, 0.6290807597760144, 0.068291713787939]
     [0.12347729387138039, 0.6807153993028185, 0.06347158969343154]
     [0.13489213862076985, 0.5668657779646271, 0.05882568695173763]
     [0.10811940341900221, 0.6576570264099825, 0.06833144848244033]
     [0.13924584253983022, 0.6102031402362476, 0.05817159274994651]
     [0.12212720955925108, 0.5411448023776575, 0.05867897423357887]
     [0.11415026456564717, 0.633868773392658, 0.061185316502124276]
     [0.12650816955459937, 0.5125159843747263, 0.0581104624507137]

Gen: 3
     [0.13848267240376788, 0.4625279544087679, 0.05035914050799278]
     [0.10322057797418305, 0.4962075428731585, 0.04780695051502277]
     [0.1344306023956274, 0.7788229661160451, 0.08096708133386313]
     [0.1358279305733225, 0.646714663583653, 0.059904636733196806]
     [0.11727017676474008, 0.6828408102253286, 0.06880520830149464]
     [0.1358279305733225, 0.646714663583653, 0.059904636733196806]
     [0.10751431852540994, 0.7035343715148225, 0.06422349237399518]
     [0.12072079602279334, 0.7536041480547235, 0.07479903414127212]
     [0.10543740551226886, 0.6034648869269711, 0.05311917351835437]
     [0.12714232759623212, 0.631924372741021, 0.06487453006082465]
     [0.10543740551226886, 0.6034648869269711, 0.05311917351835437]
     [0.09701527793929526, 0.6147400750900672, 0.056245988324112844]
     [0.10543740551226886, 0.6034648869269711, 0.05311917351835437]
     [0.12347729387138039, 0.6807153993028185, 0.06347158969343154]
     [0.13489213862076985, 0.5668657779646271, 0.05882568695173763]
     [0.10811940341900221, 0.6576570264099825, 0.06833144848244033]
     [0.13924584253983022, 0.6102031402362476, 0.05817159274994651]
     [0.12212720955925108, 0.5411448023776575, 0.05867897423357887]
     [0.11415026456564717, 0.633868773392658, 0.061185316502124276]
     [0.12650816955459937, 0.5125159843747263, 0.0581104624507137]

Gen: 4
     [0.13848267240376788, 0.4625279544087679, 0.05035914050799278]
     [0.10322057797418305, 0.4962075428731585, 0.04780695051502277]
     [0.1344306023956274, 0.7788229661160451, 0.08096708133386313]
     [0.1358279305733225, 0.646714663583653, 0.059904636733196806]
     [0.11727017676474008, 0.6828408102253286, 0.06880520830149464]
     [0.12914110652401442, 0.617139920939385, 0.06452914387015925]
     [0.10751431852540994, 0.7035343715148225, 0.06422349237399518]
     [0.12072079602279334, 0.7536041480547235, 0.07479903414127212]
     [0.10543740551226886, 0.6034648869269711, 0.05311917351835437]
     [0.12914110652401442, 0.617139920939385, 0.06452914387015925]
     [0.10543740551226886, 0.6034648869269711, 0.05311917351835437]
     [0.09701527793929526, 0.6147400750900672, 0.056245988324112844]
     [0.10543740551226886, 0.6034648869269711, 0.05311917351835437]
     [0.12347729387138039, 0.6807153993028185, 0.06347158969343154]
     [0.13489213862076985, 0.5668657779646271, 0.05882568695173763]
     [0.10811940341900221, 0.6576570264099825, 0.06833144848244033]
     [0.13924584253983022, 0.6102031402362476, 0.05817159274994651]
     [0.12212720955925108, 0.5411448023776575, 0.05867897423357887]
     [0.11415026456564717, 0.633868773392658, 0.061185316502124276]
     [0.12650816955459937, 0.5125159843747263, 0.0581104624507137]

Gen: 5
     [0.13848267240376788, 0.4625279544087679, 0.05035914050799278]
     [0.10322057797418305, 0.4962075428731585, 0.04780695051502277]
     [0.1282180340737295, 0.7524538569785298, 0.07646789131032797]
     [0.1358279305733225, 0.646714663583653, 0.059904636733196806]
     [0.11727017676474008, 0.6828408102253286, 0.06880520830149464]
     [0.12914110652401442, 0.617139920939385, 0.06452914387015925]
