Gen: 2
     id:4 |Total fit:0.7328730369479036 |fitness:[0.15455888282162364, 0.5231163361694147, 0.055197817956865285]
     id:11 |Total fit:0.7115581333241567 |fitness:[0.15962033344537113, 0.5046803867073607, 0.04725741317142493]
     id:12 |Total fit:0.8082295164626738 |fitness:[0.15179656717163173, 0.5989488311821174, 0.05748411810892479]
     id:13 |Total fit:0.8112807959392492 |fitness:[0.14551623964364527, 0.605615611519378, 0.06014894477622594]
     id:14 |Total fit:0.7026868375270707 |fitness:[0.1643963485115989, 0.4904815086361234, 0.047808980379348456]
     id:29 |Total fit:0.8510478812532626 |fitness:[0.13472483788676332, 0.6505524390867704, 0.06577060427972893]
     id:31 |Total fit:0.6971540681646899 |fitness:[0.1568725504151485, 0.4879367082132688, 0.052344809536272574]
     id:32 |Total fit:0.7142859260844133 |fitness:[0.15663183061076502, 0.5031159951576327, 0.05453810031601557]
     id:35 |Total fit:0.6795430599773712 |fitness:[0.18287699665153534, 0.4511628501764736, 0.04550321314936224]
     id:36 |Total fit:0.6597879485064811 |fitness:[0.1707590275516113, 0.43905693191699774, 0.04997198903787212]
     id:45 |Total fit:0.7174185940948404 |fitness:[0.17214782431776804, 0.5013768350696517, 0.04389393470742063]

Gen: 3
     id:4 |Total fit:0.7328730369479036 |fitness:[0.15455888282162364, 0.5231163361694147, 0.055197817956865285]
     id:11 |Total fit:0.7115581333241567 |fitness:[0.15962033344537113, 0.5046803867073607, 0.04725741317142493]
     id:12 |Total fit:0.8082295164626738 |fitness:[0.15179656717163173, 0.5989488311821174, 0.05748411810892479]
     id:13 |Total fit:0.8112807959392492 |fitness:[0.14551623964364527, 0.605615611519378, 0.06014894477622594]
     id:14 |Total fit:0.7026868375270707 |fitness:[0.1643963485115989, 0.4904815086361234, 0.047808980379348456]
     id:29 |Total fit:0.8510478812532626 |fitness:[0.13472483788676332, 0.6505524390867704, 0.06577060427972893]
     id:31 |Total fit:0.6971540681646899 |fitness:[0.1568725504151485, 0.4879367082132688, 0.052344809536272574]
     id:32 |Total fit:0.7142859260844133 |fitness:[0.15663183061076502, 0.5031159951576327, 0.05453810031601557]
     id:35 |Total fit:0.6795430599773712 |fitness:[0.18287699665153534, 0.4511628501764736, 0.04550321314936224]
     id:36 |Total fit:0.6597879485064811 |fitness:[0.1707590275516113, 0.43905693191699774, 0.04997198903787212]
     id:40 |Total fit:0.7433085041783418 |fitness:[0.15792709692661175, 0.5341267540793534, 0.05125465317237665]
     id:45 |Total fit:0.7174185940948404 |fitness:[0.17214782431776804, 0.5013768350696517, 0.04389393470742063]
     id:49 |Total fit:0.6815985567610785 |fitness:[0.18891585911258607, 0.4468831523129124, 0.04579954533557998]

Gen: 4
     id:4 |Total fit:0.7328730369479036 |fitness:[0.15455888282162364, 0.5231163361694147, 0.055197817956865285]
     id:11 |Total fit:0.7115581333241567 |fitness:[0.15962033344537113, 0.5046803867073607, 0.04725741317142493]
