Gen: 2
     id:3 |Total fit:1.0995470317520535 |fitness:[0.15355141619285792, 0.5084109042553191, 0.4375847113038764]
     id:4 |Total fit:1.3028852716410486 |fitness:[0.1345710301929252, 0.6931515957446809, 0.4751626457034427]
     id:5 |Total fit:1.3506178578579517 |fitness:[0.13148893698623992, 0.8152593085106383, 0.40386961236107344]
     id:8 |Total fit:1.7096414971741907 |fitness:[0.1257434218150146, 1.0, 0.5838980753591759]
     id:11 |Total fit:1.215063587343344 |fitness:[0.1407053115175711, 0.6893284574468085, 0.3850298183789645]
     id:30 |Total fit:1.1331018805562487 |fitness:[0.21295787494439522, 0.6931515957446809, 0.22699240986717267]
     id:36 |Total fit:1.0402412238854004 |fitness:[0.16882544025897805, 0.5084109042553191, 0.36300487937110326]
     id:41 |Total fit:1.180474888580137 |fitness:[0.161721112618826, 0.6893284574468085, 0.3294253185145026]
     id:49 |Total fit:1.1786859056086634 |fitness:[0.14892547278076207, 0.6931515957446809, 0.33660883708322037]

Gen: 3
     id:3 |Total fit:1.0995470317520535 |fitness:[0.15355141619285792, 0.5084109042553191, 0.4375847113038764]
     id:4 |Total fit:1.3028852716410486 |fitness:[0.1345710301929252, 0.6931515957446809, 0.4751626457034427]
     id:5 |Total fit:1.3506178578579517 |fitness:[0.13148893698623992, 0.8152593085106383, 0.40386961236107344]
     id:8 |Total fit:1.7096414971741907 |fitness:[0.1257434218150146, 1.0, 0.5838980753591759]
     id:23 |Total fit:1.1802822965632103 |fitness:[0.19196263359163854, 0.6931515957446809, 0.29516806722689076]
     id:30 |Total fit:1.1331018805562487 |fitness:[0.21295787494439522, 0.6931515957446809, 0.22699240986717267]
     id:35 |Total fit:1.1778997591810199 |fitness:[0.13651112282393754, 0.6893284574468085, 0.3520601789102738]
     id:36 |Total fit:1.0402412238854004 |fitness:[0.16882544025897805, 0.5084109042553191, 0.36300487937110326]
     id:41 |Total fit:1.180474888580137 |fitness:[0.161721112618826, 0.6893284574468085, 0.3294253185145026]
     id:49 |Total fit:1.1786859056086634 |fitness:[0.14892547278076207, 0.6931515957446809, 0.33660883708322037]

Gen: 4
     id:1 |Total fit:1.1767592347587081 |fitness:[0.15983522296112712, 0.6893284574468085, 0.3275955543507726]
     id:3 |Total fit:1.0995470317520535 |fitness:[0.15355141619285792, 0.5084109042553191, 0.4375847113038764]
     id:4 |Total fit:1.3028852716410486 |fitness:[0.1345710301929252, 0.6931515957446809, 0.4751626457034427]
     id:5 |Total fit:1.3506178578579517 |fitness:[0.13148893698623992, 0.8152593085106383, 0.40386961236107344]
     id:8 |Total fit:1.7096414971741907 |fitness:[0.1257434218150146, 1.0, 0.5838980753591759]
     id:23 |Total fit:1.1802822965632103 |fitness:[0.19196263359163854, 0.6931515957446809, 0.29516806722689076]
     id:30 |Total fit:1.1331018805562487 |fitness:[0.21295787494439522, 0.6931515957446809, 0.22699240986717267]
     id:35 |Total fit:1.1778997591810199 |fitness:[0.13651112282393754, 0.6893284574468085, 0.3520601789102738]
     id:36 |Total fit:1.0402412238854004 |fitness:[0.16882544025897805, 0.5084109042553191, 0.36300487937110326]
     id:39 |Total fit:1.0929772573718752 |fitness:[0.17361399259101426, 0.6175199468085106, 0.30184331797235026]
     id:44 |Total fit:1.8489954626151497 |fitness:[0.1225790896143365, 1.0, 0.7264163730008132]
     id:47 |Total fit:1.225022040787859 |fitness:[0.13490746244107762, 0.6893284574468085, 0.4007861208999729]
     id:49 |Total fit:1.1786859056086634 |fitness:[0.14892547278076207, 0.6931515957446809, 0.33660883708322037]

Gen: 5
     id:1 |Total fit:1.1767592347587081 |fitness:[0.15983522296112712, 0.6893284574468085, 0.3275955543507726]
     id:3 |Total fit:1.0995470317520535 |fitness:[0.15355141619285792, 0.5084109042553191, 0.4375847113038764]
     id:4 |Total fit:1.3028852716410486 |fitness:[0.1345710301929252, 0.6931515957446809, 0.4751626457034427]
     id:5 |Total fit:1.3506178578579517 |fitness:[0.13148893698623992, 0.8152593085106383, 0.40386961236107344]
     id:8 |Total fit:1.7096414971741907 |fitness:[0.1257434218150146, 1.0, 0.5838980753591759]
     id:23 |Total fit:1.1802822965632103 |fitness:[0.19196263359163854, 0.6931515957446809, 0.29516806722689076]
     id:30 |Total fit:1.1331018805562487 |fitness:[0.21295787494439522, 0.6931515957446809, 0.22699240986717267]
     id:35 |Total fit:1.1778997591810199 |fitness:[0.13651112282393754, 0.6893284574468085, 0.3520601789102738]
     id:36 |Total fit:1.0402412238854004 |fitness:[0.16882544025897805, 0.5084109042553191, 0.36300487937110326]
     id:39 |Total fit:1.0929772573718752 |fitness:[0.17361399259101426, 0.6175199468085106, 0.30184331797235026]
     id:44 |Total fit:1.8489954626151497 |fitness:[0.1225790896143365, 1.0, 0.7264163730008132]
     id:47 |Total fit:1.225022040787859 |fitness:[0.13490746244107762, 0.6893284574468085, 0.4007861208999729]
     id:49 |Total fit:1.1786859056086634 |fitness:[0.14892547278076207, 0.6931515957446809, 0.33660883708322037]

Gen: 6
     id:2 |Total fit:1.0598059101722417 |fitness:[0.14898154482212078, 0.6175199468085106, 0.2933044185416102]
     id:3 |Total fit:1.0995470317520535 |fitness:[0.15355141619285792, 0.5084109042553191, 0.4375847113038764]
     id:4 |Total fit:1.3028852716410486 |fitness:[0.1345710301929252, 0.6931515957446809, 0.4751626457034427]
     id:5 |Total fit:1.3506178578579517 |fitness:[0.13148893698623992, 0.8152593085106383, 0.40386961236107344]
     id:7 |Total fit:1.2795292998674257 |fitness:[0.19612878626459274, 0.8022606382978723, 0.2811398753049607]
     id:8 |Total fit:1.7096414971741907 |fitness:[0.1257434218150146, 1.0, 0.5838980753591759]
     id:30 |Total fit:1.1331018805562487 |fitness:[0.21295787494439522, 0.6931515957446809, 0.22699240986717267]
     id:35 |Total fit:1.1778997591810199 |fitness:[0.13651112282393754, 0.6893284574468085, 0.3520601789102738]
     id:36 |Total fit:1.0402412238854004 |fitness:[0.16882544025897805, 0.5084109042553191, 0.36300487937110326]
     id:44 |Total fit:1.8489954626151497 |fitness:[0.1225790896143365, 1.0, 0.7264163730008132]
     id:47 |Total fit:1.225022040787859 |fitness:[0.13490746244107762, 0.6893284574468085, 0.4007861208999729]
     id:49 |Total fit:1.1786859056086634 |fitness:[0.14892547278076207, 0.6931515957446809, 0.33660883708322037]

Gen: 7
     id:2 |Total fit:1.0598059101722417 |fitness:[0.14898154482212078, 0.6175199468085106, 0.2933044185416102]
     id:5 |Total fit:1.3506178578579517 |fitness:[0.13148893698623992, 0.8152593085106383, 0.40386961236107344]
     id:7 |Total fit:1.2795292998674257 |fitness:[0.19612878626459274, 0.8022606382978723, 0.2811398753049607]
     id:8 |Total fit:1.7096414971741907 |fitness:[0.1257434218150146, 1.0, 0.5838980753591759]
     id:30 |Total fit:1.1331018805562487 |fitness:[0.21295787494439522, 0.6931515957446809, 0.22699240986717267]
     id:32 |Total fit:0.943742348187341 |fitness:[0.13319913424768143, 0.38248005319148937, 0.42806316074817025]
     id:35 |Total fit:1.1778997591810199 |fitness:[0.13651112282393754, 0.6893284574468085, 0.3520601789102738]
     id:36 |Total fit:1.0402412238854004 |fitness:[0.16882544025897805, 0.5084109042553191, 0.36300487937110326]
     id:44 |Total fit:1.8489954626151497 |fitness:[0.1225790896143365, 1.0, 0.7264163730008132]
     id:47 |Total fit:1.225022040787859 |fitness:[0.13490746244107762, 0.6893284574468085, 0.4007861208999729]
     id:49 |Total fit:1.1786859056086634 |fitness:[0.14892547278076207, 0.6931515957446809, 0.33660883708322037]

Gen: 8
     id:2 |Total fit:1.0598059101722417 |fitness:[0.14898154482212078, 0.6175199468085106, 0.2933044185416102]
     id:4 |Total fit:0.9512773330548094 |fitness:[0.1643976180596831, 0.5045877659574468, 0.28229194903767957]
     id:5 |Total fit:1.3506178578579517 |fitness:[0.13148893698623992, 0.8152593085106383, 0.40386961236107344]
