Gen: 2
     [0.16228992896567088, 1.0, 0.10592047207496076]
     [0.16194741208134497, 1.0, 0.09675246377592606]
     [0.1619242582593276, 1.0, 0.10239068783639046]
     [0.15968871682316788, 1.0, 0.09713642885531253]
     [0.1589717467482852, 1.0, 0.11170015695414649]
     [0.1583984900514414, 1.0, 0.1047753130662643]
     [0.15774219895839736, 1.0, 0.08980067497019219]
     [0.1568695393906393, 1.0, 0.09361338084620514]
     [0.15515216452307518, 1.0, 0.10500434486800359]
     [0.14872657970942751, 1.0, 0.10015425965470087]

Gen: 3
     [0.1583984900514414, 1.0, 0.1047753130662643]
     [0.1583984900514414, 1.0, 0.1047753130662643]
     [0.15774219895839736, 1.0, 0.08980067497019219]
     [0.15774219895839736, 1.0, 0.08980067497019219]
     [0.15774219895839736, 1.0, 0.08980067497019219]
     [0.15774219895839736, 1.0, 0.08980067497019219]
     [0.1568695393906393, 1.0, 0.09361338084620514]
     [0.1568695393906393, 1.0, 0.09361338084620514]
     [0.15515216452307518, 1.0, 0.10500434486800359]
     [0.14872657970942751, 1.0, 0.10015425965470087]

Gen: 4
     [0.15774219895839736, 1.0, 0.08980067497019219]
     [0.15774219895839736, 1.0, 0.08980067497019219]
     [0.1568695393906393, 1.0, 0.09361338084620514]
     [0.1568695393906393, 1.0, 0.09361338084620514]
     [0.15515216452307518, 1.0, 0.10500434486800359]
     [0.15515216452307518, 1.0, 0.10500434486800359]
     [0.15420844667395348, 1.0, 0.10994873729378718]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14362156115842564, 1.0, 0.09944695556109423]

Gen: 5
     [0.1568695393906393, 1.0, 0.09361338084620514]
     [0.1568695393906393, 1.0, 0.09361338084620514]
     [0.15515216452307518, 1.0, 0.10500434486800359]
     [0.15515216452307518, 1.0, 0.10500434486800359]
     [0.15432102215341723, 1.0, 0.09817380819260227]
     [0.15420844667395348, 1.0, 0.10994873729378718]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14362156115842564, 1.0, 0.09944695556109423]

Gen: 6
     [0.15432102215341723, 1.0, 0.09817380819260227]
     [0.15432102215341723, 1.0, 0.09817380819260227]
     [0.15420844667395348, 1.0, 0.10994873729378718]
     [0.14887508353340098, 1.0, 0.0982479067166944]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]

Gen: 7
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]

Gen: 8
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]

Gen: 9
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14872657970942751, 1.0, 0.10015425965470087]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]

Gen: 10
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]
     [0.14362156115842564, 1.0, 0.09944695556109423]

