Gen: 2
     id:0 |Total fit:0.7282771180279297 |fitness:[0.1738345730827603, 0.5022073932415112, 0.05223515170365825]
     id:11 |Total fit:0.7185302222134281 |fitness:[0.1589093327837215, 0.5078754094358432, 0.05174547999386334]
     id:14 |Total fit:0.6565490106573584 |fitness:[0.18840756215922505, 0.42479604500233964, 0.043345403495793654]
     id:16 |Total fit:0.731348511110002 |fitness:[0.17619681100222967, 0.5029438691432873, 0.05220783096448514]
     id:18 |Total fit:0.7366038314485966 |fitness:[0.16273584905660377, 0.52404125892621, 0.049826723465782874]
     id:19 |Total fit:0.7364103601000357 |fitness:[0.1645631522737067, 0.5217830040892723, 0.0500642037370568]
     id:22 |Total fit:0.8462109291834373 |fitness:[0.14738715781978978, 0.6334872744288242, 0.06533649693482323]
     id:28 |Total fit:0.6857122669530427 |fitness:[0.17796228288771054, 0.46034219681402966, 0.047407787251302465]
     id:29 |Total fit:0.6792857541321836 |fitness:[0.18226471304641098, 0.45525603727137715, 0.041765003814395504]
     id:30 |Total fit:0.6522213917736815 |fitness:[0.1858677933709318, 0.42082884055907066, 0.04552475784367914]
     id:35 |Total fit:0.7499385228430645 |fitness:[0.1516169830057522, 0.5463511891441011, 0.051970350693211216]

Gen: 3
     id:11 |Total fit:0.7185302222134281 |fitness:[0.1589093327837215, 0.5078754094358432, 0.05174547999386334]
     id:12 |Total fit:0.7179216388064819 |fitness:[0.1595454460287422, 0.5053445364474193, 0.053031656330320344]
     id:18 |Total fit:0.7366038314485966 |fitness:[0.16273584905660377, 0.52404125892621, 0.049826723465782874]
     id:19 |Total fit:0.7364103601000357 |fitness:[0.1645631522737067, 0.5217830040892723, 0.0500642037370568]
     id:22 |Total fit:0.8462109291834373 |fitness:[0.14738715781978978, 0.6334872744288242, 0.06533649693482323]
     id:28 |Total fit:0.6857122669530427 |fitness:[0.17796228288771054, 0.46034219681402966, 0.047407787251302465]
     id:29 |Total fit:0.6792857541321836 |fitness:[0.18226471304641098, 0.45525603727137715, 0.041765003814395504]
     id:35 |Total fit:0.7499385228430645 |fitness:[0.1516169830057522, 0.5463511891441011, 0.051970350693211216]
     id:39 |Total fit:0.6866639177710676 |fitness:[0.16568735830319836, 0.47622729029764205, 0.04474926917022712]
     id:46 |Total fit:0.636095499063654 |fitness:[0.1793764403889753, 0.41391166358106324, 0.042807395093615565]

Gen: 4
     id:11 |Total fit:0.7185302222134281 |fitness:[0.1589093327837215, 0.5078754094358432, 0.05174547999386334]
     id:12 |Total fit:0.7179216388064819 |fitness:[0.1595454460287422, 0.5053445364474193, 0.053031656330320344]
     id:18 |Total fit:0.7366038314485966 |fitness:[0.16273584905660377, 0.52404125892621, 0.049826723465782874]
     id:19 |Total fit:0.7364103601000357 |fitness:[0.1645631522737067, 0.5217830040892723, 0.0500642037370568]
     id:23 |Total fit:0.8045861188605863 |fitness:[0.1462816885574563, 0.5998128293288304, 0.05849160097429959]
     id:28 |Total fit:0.6857122669530427 |fitness:[0.17796228288771054, 0.46034219681402966, 0.047407787251302465]
     id:29 |Total fit:0.6792857541321836 |fitness:[0.18226471304641098, 0.45525603727137715, 0.041765003814395504]
     id:35 |Total fit:0.7499385228430645 |fitness:[0.1516169830057522, 0.5463511891441011, 0.051970350693211216]
     id:39 |Total fit:0.6866639177710676 |fitness:[0.16568735830319836, 0.47622729029764205, 0.04474926917022712]
     id:46 |Total fit:0.636095499063654 |fitness:[0.1793764403889753, 0.41391166358106324, 0.042807395093615565]

Gen: 5
     id:2 |Total fit:0.7951379309191626 |fitness:[0.1421193157332634, 0.59179704188961, 0.06122157329628921]
     id:11 |Total fit:0.7185302222134281 |fitness:[0.1589093327837215, 0.5078754094358432, 0.05174547999386334]
     id:12 |Total fit:0.7179216388064819 |fitness:[0.1595454460287422, 0.5053445364474193, 0.053031656330320344]
     id:18 |Total fit:0.7366038314485966 |fitness:[0.16273584905660377, 0.52404125892621, 0.049826723465782874]
     id:19 |Total fit:0.7364103601000357 |fitness:[0.1645631522737067, 0.5217830040892723, 0.0500642037370568]
     id:21 |Total fit:0.6323248897872731 |fitness:[0.18076108748196587, 0.4123207128761215, 0.039243089429185696]
     id:23 |Total fit:0.8045861188605863 |fitness:[0.1462816885574563, 0.5998128293288304, 0.05849160097429959]
     id:28 |Total fit:0.6857122669530427 |fitness:[0.17796228288771054, 0.46034219681402966, 0.047407787251302465]
     id:35 |Total fit:0.7499385228430645 |fitness:[0.1516169830057522, 0.5463511891441011, 0.051970350693211216]
     id:39 |Total fit:0.6866639177710676 |fitness:[0.16568735830319836, 0.47622729029764205, 0.04474926917022712]
     id:46 |Total fit:0.636095499063654 |fitness:[0.1793764403889753, 0.41391166358106324, 0.042807395093615565]

Gen: 6
     id:2 |Total fit:0.7951379309191626 |fitness:[0.1421193157332634, 0.59179704188961, 0.06122157329628921]
     id:9 |Total fit:0.6544814217663517 |fitness:[0.19339107380412585, 0.422574410514109, 0.03851593744811686]
     id:11 |Total fit:0.7185302222134281 |fitness:[0.1589093327837215, 0.5078754094358432, 0.05174547999386334]
     id:12 |Total fit:0.7179216388064819 |fitness:[0.1595454460287422, 0.5053445364474193, 0.053031656330320344]
     id:18 |Total fit:0.7366038314485966 |fitness:[0.16273584905660377, 0.52404125892621, 0.049826723465782874]
     id:19 |Total fit:0.7364103601000357 |fitness:[0.1645631522737067, 0.5217830040892723, 0.0500642037370568]
     id:21 |Total fit:0.6323248897872731 |fitness:[0.18076108748196587, 0.4123207128761215, 0.039243089429185696]
     id:23 |Total fit:0.8045861188605863 |fitness:[0.1462816885574563, 0.5998128293288304, 0.05849160097429959]
     id:28 |Total fit:0.6857122669530427 |fitness:[0.17796228288771054, 0.46034219681402966, 0.047407787251302465]
     id:35 |Total fit:0.7499385228430645 |fitness:[0.1516169830057522, 0.5463511891441011, 0.051970350693211216]
     id:39 |Total fit:0.6866639177710676 |fitness:[0.16568735830319836, 0.47622729029764205, 0.04474926917022712]
     id:46 |Total fit:0.636095499063654 |fitness:[0.1793764403889753, 0.41391166358106324, 0.042807395093615565]

Gen: 7
     id:2 |Total fit:0.7951379309191626 |fitness:[0.1421193157332634, 0.59179704188961, 0.06122157329628921]
