Gen: 2
     id:19 |fitness:[19, 0.7004780790260599]
     id:31 |fitness:[31, 0.6953874302389852]
     id:51 |fitness:[51, 0.6903874937863577]
     id:61 |fitness:[61, 0.6865879957166348]
     id:35 |fitness:[35, 0.6693065478084405]
     id:59 |fitness:[59, 0.6655617156838489]
     id:91 |fitness:[91, 0.6555393232084132]
     id:53 |fitness:[53, 0.6491681981522306]
     id:58 |fitness:[58, 0.6456878946562016]
     id:95 |fitness:[95, 0.6221287685300345]

Gen: 3
     id:59 |fitness:[59, 0.6655617156838489]
     id:26 |fitness:[26, 0.6555393232084132]
     id:74 |fitness:[74, 0.6555393232084132]
     id:76 |fitness:[76, 0.6555393232084132]
     id:91 |fitness:[91, 0.6555393232084132]
     id:36 |fitness:[36, 0.6491681981522306]
     id:53 |fitness:[53, 0.6491681981522306]
     id:11 |fitness:[11, 0.6479610997756756]
     id:58 |fitness:[58, 0.6456878946562016]
     id:95 |fitness:[95, 0.6221287685300345]

Gen: 4
     id:53 |fitness:[53, 0.6491681981522306]
     id:73 |fitness:[73, 0.6491681981522306]
     id:11 |fitness:[11, 0.6479610997756756]
     id:12 |fitness:[12, 0.6479610997756756]
     id:58 |fitness:[58, 0.6456878946562016]
     id:95 |fitness:[95, 0.6221287685300345]
     id:34 |fitness:[34, 0.6048649613668574]
     id:40 |fitness:[40, 0.6048649613668574]
     id:83 |fitness:[83, 0.5819348805243142]
     id:4 |fitness:[4, 0.5324039001820147]

Gen: 5
     id:23 |fitness:[23, 0.6221287685300345]
     id:95 |fitness:[95, 0.6221287685300345]
     id:34 |fitness:[34, 0.6048649613668574]
     id:40 |fitness:[40, 0.6048649613668574]
     id:30 |fitness:[30, 0.5819348805243142]
     id:54 |fitness:[54, 0.5819348805243142]
     id:83 |fitness:[83, 0.5819348805243142]
     id:4 |fitness:[4, 0.5324039001820147]
     id:65 |fitness:[65, 0.5324039001820147]
     id:79 |fitness:[79, 0.5324039001820147]

Gen: 6
     id:52 |fitness:[52, 0.5819348805243142]
     id:54 |fitness:[54, 0.5819348805243142]
     id:83 |fitness:[83, 0.5819348805243142]
     id:2 |fitness:[2, 0.5324039001820147]
     id:4 |fitness:[4, 0.5324039001820147]
     id:17 |fitness:[17, 0.5324039001820147]
     id:18 |fitness:[18, 0.5324039001820147]
     id:25 |fitness:[25, 0.5324039001820147]
     id:65 |fitness:[65, 0.5324039001820147]
     id:79 |fitness:[79, 0.5324039001820147]

Gen: 7
     id:32 |fitness:[32, 0.5324039001820147]
     id:43 |fitness:[43, 0.5324039001820147]
     id:47 |fitness:[47, 0.5324039001820147]
     id:48 |fitness:[48, 0.5324039001820147]
     id:62 |fitness:[62, 0.5324039001820147]
     id:65 |fitness:[65, 0.5324039001820147]
     id:75 |fitness:[75, 0.5324039001820147]
     id:78 |fitness:[78, 0.5324039001820147]
     id:79 |fitness:[79, 0.5324039001820147]
     id:96 |fitness:[96, 0.5324039001820147]

Gen: 8
     id:75 |fitness:[75, 0.5324039001820147]
     id:77 |fitness:[77, 0.5324039001820147]
     id:78 |fitness:[78, 0.5324039001820147]
     id:79 |fitness:[79, 0.5324039001820147]
     id:80 |fitness:[80, 0.5324039001820147]
     id:81 |fitness:[81, 0.5324039001820147]
     id:88 |fitness:[88, 0.5324039001820147]
     id:89 |fitness:[89, 0.5324039001820147]
     id:92 |fitness:[92, 0.5324039001820147]
     id:96 |fitness:[96, 0.5324039001820147]

Gen: 9
     id:81 |fitness:[81, 0.5324039001820147]
     id:85 |fitness:[85, 0.5324039001820147]
     id:88 |fitness:[88, 0.5324039001820147]
     id:89 |fitness:[89, 0.5324039001820147]
     id:91 |fitness:[91, 0.5324039001820147]
     id:92 |fitness:[92, 0.5324039001820147]
     id:93 |fitness:[93, 0.5324039001820147]
     id:94 |fitness:[94, 0.5324039001820147]
     id:95 |fitness:[95, 0.5324039001820147]
     id:96 |fitness:[96, 0.5324039001820147]

Gen: 10
     id:89 |fitness:[89, 0.5324039001820147]
     id:90 |fitness:[90, 0.5324039001820147]
     id:91 |fitness:[91, 0.5324039001820147]
     id:92 |fitness:[92, 0.5324039001820147]
     id:93 |fitness:[93, 0.5324039001820147]
     id:94 |fitness:[94, 0.5324039001820147]
     id:95 |fitness:[95, 0.5324039001820147]
     id:96 |fitness:[96, 0.5324039001820147]
     id:97 |fitness:[97, 0.5324039001820147]
     id:99 |fitness:[99, 0.5324039001820147]

Gen: 11
     id:90 |fitness:[90, 0.5324039001820147]
     id:91 |fitness:[91, 0.5324039001820147]
     id:92 |fitness:[92, 0.5324039001820147]
     id:93 |fitness:[93, 0.5324039001820147]
     id:94 |fitness:[94, 0.5324039001820147]
     id:95 |fitness:[95, 0.5324039001820147]
     id:96 |fitness:[96, 0.5324039001820147]
     id:97 |fitness:[97, 0.5324039001820147]
     id:98 |fitness:[98, 0.5324039001820147]
     id:99 |fitness:[99, 0.5324039001820147]

Gen: 12
     id:90 |fitness:[90, 0.5324039001820147]
     id:91 |fitness:[91, 0.5324039001820147]
     id:92 |fitness:[92, 0.5324039001820147]
     id:93 |fitness:[93, 0.5324039001820147]
     id:94 |fitness:[94, 0.5324039001820147]
     id:95 |fitness:[95, 0.5324039001820147]
     id:96 |fitness:[96, 0.5324039001820147]
     id:97 |fitness:[97, 0.5324039001820147]
     id:98 |fitness:[98, 0.5324039001820147]
     id:99 |fitness:[99, 0.5324039001820147]

Gen: 13
     id:90 |fitness:[90, 0.5324039001820147]
     id:91 |fitness:[91, 0.5324039001820147]
     id:92 |fitness:[92, 0.5324039001820147]
     id:93 |fitness:[93, 0.5324039001820147]
     id:94 |fitness:[94, 0.5324039001820147]
     id:95 |fitness:[95, 0.5324039001820147]
     id:96 |fitness:[96, 0.5324039001820147]
     id:97 |fitness:[97, 0.5324039001820147]
     id:98 |fitness:[98, 0.5324039001820147]
     id:99 |fitness:[99, 0.5324039001820147]

Gen: 14
     id:90 |fitness:[90, 0.5324039001820147]
     id:91 |fitness:[91, 0.5324039001820147]
