Gen: 2
     id:6 |Total fit:0.6953277365709492 |fitness:[0.13868328465215082, 0.5091875151450675, 0.04745693677373075]
     id:15 |Total fit:0.6462081795118336 |fitness:[0.13079748628075766, 0.4674491864512964, 0.047961506779779506]
     id:27 |Total fit:0.8400432989790024 |fitness:[0.11112586298459905, 0.6565541942233019, 0.07236324177110151]
     id:28 |Total fit:0.7221406451298101 |fitness:[0.12350775579748628, 0.5455770492384616, 0.05305584009386218]
     id:37 |Total fit:0.7454461531397658 |fitness:[0.11623738714816782, 0.5699096319674699, 0.059299134024128175]
     id:43 |Total fit:0.6687921033059829 |fitness:[0.12575511152416358, 0.4932061443169796, 0.04983084746483968]
     id:44 |Total fit:0.7085321377907388 |fitness:[0.13757689414055585, 0.5232125865115812, 0.047742657138601735]
     id:49 |Total fit:0.672411832427093 |fitness:[0.14278661046202867, 0.4842048026856268, 0.04542041927943755]

Gen: 3
     id:6 |Total fit:0.6953277365709492 |fitness:[0.13868328465215082, 0.5091875151450675, 0.04745693677373075]
     id:15 |Total fit:0.6462081795118336 |fitness:[0.13079748628075766, 0.4674491864512964, 0.047961506779779506]
     id:27 |Total fit:0.8400432989790024 |fitness:[0.11112586298459905, 0.6565541942233019, 0.07236324177110151]
     id:28 |Total fit:0.7221406451298101 |fitness:[0.12350775579748628, 0.5455770492384616, 0.05305584009386218]
     id:37 |Total fit:0.7454461531397658 |fitness:[0.11623738714816782, 0.5699096319674699, 0.059299134024128175]
     id:43 |Total fit:0.6687921033059829 |fitness:[0.12575511152416358, 0.4932061443169796, 0.04983084746483968]
     id:44 |Total fit:0.7085321377907388 |fitness:[0.13757689414055585, 0.5232125865115812, 0.047742657138601735]
     id:49 |Total fit:0.672411832427093 |fitness:[0.14278661046202867, 0.4842048026856268, 0.04542041927943755]

Gen: 4
     id:13 |Total fit:0.6442466097474964 |fitness:[0.1300824814126394, 0.4674610069918497, 0.046703121343007296]
     id:15 |Total fit:0.6462081795118336 |fitness:[0.13079748628075766, 0.4674491864512964, 0.047961506779779506]
     id:18 |Total fit:0.5824736694739864 |fitness:[0.15590701894140555, 0.38299733446810524, 0.04356931606447553]
     id:27 |Total fit:0.8400432989790024 |fitness:[0.11112586298459905, 0.6565541942233019, 0.07236324177110151]
     id:28 |Total fit:0.7221406451298101 |fitness:[0.12350775579748628, 0.5455770492384616, 0.05305584009386218]
     id:37 |Total fit:0.7454461531397658 |fitness:[0.11623738714816782, 0.5699096319674699, 0.059299134024128175]
     id:43 |Total fit:0.6687921033059829 |fitness:[0.12575511152416358, 0.4932061443169796, 0.04983084746483968]
     id:49 |Total fit:0.672411832427093 |fitness:[0.14278661046202867, 0.4842048026856268, 0.04542041927943755]

Gen: 5
     id:13 |Total fit:0.6442466097474964 |fitness:[0.1300824814126394, 0.4674610069918497, 0.046703121343007296]
     id:15 |Total fit:0.6462081795118336 |fitness:[0.13079748628075766, 0.4674491864512964, 0.047961506779779506]
     id:17 |Total fit:0.7118261762419492 |fitness:[0.12494053151000177, 0.5314042211150316, 0.05548142361691586]
     id:18 |Total fit:0.5824736694739864 |fitness:[0.15590701894140555, 0.38299733446810524, 0.04356931606447553]
     id:27 |Total fit:0.8400432989790024 |fitness:[0.11112586298459905, 0.6565541942233019, 0.07236324177110151]
     id:28 |Total fit:0.7221406451298101 |fitness:[0.12350775579748628, 0.5455770492384616, 0.05305584009386218]
     id:37 |Total fit:0.7454461531397658 |fitness:[0.11623738714816782, 0.5699096319674699, 0.059299134024128175]
     id:43 |Total fit:0.6687921033059829 |fitness:[0.12575511152416358, 0.4932061443169796, 0.04983084746483968]
     id:49 |Total fit:0.672411832427093 |fitness:[0.14278661046202867, 0.4842048026856268, 0.04542041927943755]

Gen: 6
     id:13 |Total fit:0.6442466097474964 |fitness:[0.1300824814126394, 0.4674610069918497, 0.046703121343007296]
     id:15 |Total fit:0.6462081795118336 |fitness:[0.13079748628075766, 0.4674491864512964, 0.047961506779779506]
     id:17 |Total fit:0.7118261762419492 |fitness:[0.12494053151000177, 0.5314042211150316, 0.05548142361691586]
     id:18 |Total fit:0.5824736694739864 |fitness:[0.15590701894140555, 0.38299733446810524, 0.04356931606447553]
     id:27 |Total fit:0.8400432989790024 |fitness:[0.11112586298459905, 0.6565541942233019, 0.07236324177110151]
     id:28 |Total fit:0.7221406451298101 |fitness:[0.12350775579748628, 0.5455770492384616, 0.05305584009386218]
     id:37 |Total fit:0.7454461531397658 |fitness:[0.11623738714816782, 0.5699096319674699, 0.059299134024128175]
     id:43 |Total fit:0.6687921033059829 |fitness:[0.12575511152416358, 0.4932061443169796, 0.04983084746483968]
     id:49 |Total fit:0.672411832427093 |fitness:[0.14278661046202867, 0.4842048026856268, 0.04542041927943755]

Gen: 7
     id:13 |Total fit:0.6442466097474964 |fitness:[0.1300824814126394, 0.4674610069918497, 0.046703121343007296]
     id:15 |Total fit:0.6462081795118336 |fitness:[0.13079748628075766, 0.4674491864512964, 0.047961506779779506]
     id:17 |Total fit:0.7118261762419492 |fitness:[0.12494053151000177, 0.5314042211150316, 0.05548142361691586]
     id:18 |Total fit:0.5824736694739864 |fitness:[0.15590701894140555, 0.38299733446810524, 0.04356931606447553]
     id:26 |Total fit:0.84223499553026 |fitness:[0.11364566737475659, 0.6571865931429044, 0.07140273501259906]
     id:27 |Total fit:0.8400432989790024 |fitness:[0.11112586298459905, 0.6565541942233019, 0.07236324177110151]
     id:28 |Total fit:0.7221406451298101 |fitness:[0.12350775579748628, 0.5455770492384616, 0.05305584009386218]
     id:37 |Total fit:0.7454461531397658 |fitness:[0.11623738714816782, 0.5699096319674699, 0.059299134024128175]
     id:43 |Total fit:0.6687921033059829 |fitness:[0.12575511152416358, 0.4932061443169796, 0.04983084746483968]
     id:47 |Total fit:0.7182605253798068 |fitness:[0.12260051557797841, 0.5464340384285773, 0.049225971373251104]
     id:49 |Total fit:0.672411832427093 |fitness:[0.14278661046202867, 0.4842048026856268, 0.04542041927943755]

Gen: 8
     id:13 |Total fit:0.6442466097474964 |fitness:[0.1300824814126394, 0.4674610069918497, 0.046703121343007296]
     id:15 |Total fit:0.6462081795118336 |fitness:[0.13079748628075766, 0.4674491864512964, 0.047961506779779506]
     id:17 |Total fit:0.7118261762419492 |fitness:[0.12494053151000177, 0.5314042211150316, 0.05548142361691586]
     id:18 |Total fit:0.5824736694739864 |fitness:[0.15590701894140555, 0.38299733446810524, 0.04356931606447553]
     id:26 |Total fit:0.84223499553026 |fitness:[0.11364566737475659, 0.6571865931429044, 0.07140273501259906]
     id:27 |Total fit:0.8400432989790024 |fitness:[0.11112586298459905, 0.6565541942233019, 0.07236324177110151]
     id:28 |Total fit:0.7221406451298101 |fitness:[0.12350775579748628, 0.5455770492384616, 0.05305584009386218]
     id:37 |Total fit:0.7454461531397658 |fitness:[0.11623738714816782, 0.5699096319674699, 0.059299134024128175]
     id:43 |Total fit:0.6687921033059829 |fitness:[0.12575511152416358, 0.4932061443169796, 0.04983084746483968]
     id:47 |Total fit:0.7182605253798068 |fitness:[0.12260051557797841, 0.5464340384285773, 0.049225971373251104]
