Gen: 1
     id: 0| fitness:0.29698861650434927 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.16307528421045347 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 53
     continue len = 0

Gen:new 54
     continue len = 0

Gen:new 55
     continue len = 0

Gen:new 56
     continue len = 0

Gen:new 57
     continue len = 0

Gen:new 58
     continue len = 0

Gen:new 59
     continue len = 0

Gen:new 60
     continue len = 0

Gen:new 61
     continue len = 0

Gen:new 62
     continue len = 0

Gen:new 63
     continue len = 0

Gen:new 64
     continue len = 0

Gen:new 65
     continue len = 0

Gen:new 66
     continue len = 0

Gen:new 67
     continue len = 0

Gen: 68
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.16307528421045347 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 69
     continue len = 0

Gen:new 70
     continue len = 0

Gen:new 71
     continue len = 0

Gen: 72
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.16307528421045347 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 73
     continue len = 0

Gen: 74
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.16307528421045347 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 75
     continue len = 0

Gen:new 76
     continue len = 0

Gen: 77
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.16307528421045347 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen: 78
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.16307528421045347 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 79
     continue len = 0

Gen:new 80
     continue len = 0

Gen:new 81
     continue len = 0

Gen: 82
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.16307528421045347 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 83
     continue len = 0

Gen: 84
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.16307528421045347 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 85
     continue len = 0

Gen: 86
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.16307528421045347 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 87
     continue len = 0

Gen: 88
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.16307528421045347 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 89
     continue len = 0

Gen: 90
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.16307528421045347 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen: 91
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.16307528421045347 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 92
     continue len = 0

Gen:new 93
     continue len = 0

Gen: 94
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.1969414939962901 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.18918540152440527 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.18291801289933882 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.19049395704087838 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.1631692780721824 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.2038237752023807 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15978814347585418 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20659532040934786 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.4106174057231899 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 95
     continue len = 0

Gen: 96
     id: 0| fitness:0.24256983382663092 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.5012417307295078 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.18028098454077418 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.4440353358407497 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.1732422432298568 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.2970410079927972 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
