Gen: 2
     id:4 |Total fit:0.7717017460366117 |fitness:[0.13252777731678173, 0.5853886298220418, 0.053785338897788096]
     id:5 |Total fit:0.7207141238881862 |fitness:[0.14073961514206054, 0.5255235021897552, 0.0544510065563705]
     id:22 |Total fit:0.724711520923293 |fitness:[0.1458246896574615, 0.5297611659781202, 0.04912566528771129]
     id:23 |Total fit:0.7543763577189907 |fitness:[0.12203297182023366, 0.5782844849494967, 0.054058900949260316]
     id:36 |Total fit:0.7667488483190452 |fitness:[0.13884457564391928, 0.5720550600778974, 0.05584921259722851]
     id:39 |Total fit:0.7155666034277774 |fitness:[0.15293030984466277, 0.5124558946080604, 0.05018039897505418]
     id:40 |Total fit:0.7397615446448554 |fitness:[0.14424134111125864, 0.5423914135593421, 0.05312878997425477]
     id:43 |Total fit:0.7615064988293162 |fitness:[0.13819889305629315, 0.5664462135853473, 0.056861392187675726]

Gen: 3
     id:4 |Total fit:0.7717017460366117 |fitness:[0.13252777731678173, 0.5853886298220418, 0.053785338897788096]
     id:5 |Total fit:0.7207141238881862 |fitness:[0.14073961514206054, 0.5255235021897552, 0.0544510065563705]
     id:22 |Total fit:0.724711520923293 |fitness:[0.1458246896574615, 0.5297611659781202, 0.04912566528771129]
     id:23 |Total fit:0.7543763577189907 |fitness:[0.12203297182023366, 0.5782844849494967, 0.054058900949260316]
     id:34 |Total fit:0.7279460291441754 |fitness:[0.1310139239245884, 0.5374445173377779, 0.05948758788180904]
     id:36 |Total fit:0.7667488483190452 |fitness:[0.13884457564391928, 0.5720550600778974, 0.05584921259722851]
     id:40 |Total fit:0.7397615446448554 |fitness:[0.14424134111125864, 0.5423914135593421, 0.05312878997425477]
     id:43 |Total fit:0.7615064988293162 |fitness:[0.13819889305629315, 0.5664462135853473, 0.056861392187675726]
     id:44 |Total fit:0.6590320753821628 |fitness:[0.15056747460833775, 0.46194081455344954, 0.04652378622037551]

Gen: 4
     id:4 |Total fit:0.7717017460366117 |fitness:[0.13252777731678173, 0.5853886298220418, 0.053785338897788096]
     id:5 |Total fit:0.7207141238881862 |fitness:[0.14073961514206054, 0.5255235021897552, 0.0544510065563705]
     id:14 |Total fit:0.7730262306274077 |fitness:[0.1404102910913436, 0.5769369433264183, 0.055678996209645795]
     id:18 |Total fit:0.7458122740746211 |fitness:[0.1418510189856612, 0.5498324438376567, 0.05412881125130322]
     id:22 |Total fit:0.724711520923293 |fitness:[0.1458246896574615, 0.5297611659781202, 0.04912566528771129]
     id:23 |Total fit:0.7543763577189907 |fitness:[0.12203297182023366, 0.5782844849494967, 0.054058900949260316]
