Gen: 2
     id:2 |Total fit:0.7490218421305833 |fitness:[0.09558576814016066, 0.5691359359792365, 0.08430013801118617]
     id:4 |Total fit:0.7161160619700765 |fitness:[0.11794147252906308, 0.5285065426624851, 0.06966804677852836]
     id:11 |Total fit:0.7199576359274756 |fitness:[0.11270946137094812, 0.521974694495512, 0.08527348006101547]
     id:17 |Total fit:0.7599880241636837 |fitness:[0.10403165851957605, 0.5615334703146967, 0.09442289532941091]
     id:32 |Total fit:0.6408359238846523 |fitness:[0.1181059494595288, 0.45117335352006055, 0.07155662090506283]
     id:35 |Total fit:0.7557367420945944 |fitness:[0.10948077922590578, 0.5584459824808046, 0.08780998038788407]
     id:37 |Total fit:0.62325613547717 |fitness:[0.13869188207661992, 0.42283983994809127, 0.06172441345245878]

Gen: 3
     id:2 |Total fit:0.7490218421305833 |fitness:[0.09558576814016066, 0.5691359359792365, 0.08430013801118617]
     id:4 |Total fit:0.7161160619700765 |fitness:[0.11794147252906308, 0.5285065426624851, 0.06966804677852836]
     id:11 |Total fit:0.7199576359274756 |fitness:[0.11270946137094812, 0.521974694495512, 0.08527348006101547]
     id:17 |Total fit:0.7599880241636837 |fitness:[0.10403165851957605, 0.5615334703146967, 0.09442289532941091]
     id:32 |Total fit:0.6408359238846523 |fitness:[0.1181059494595288, 0.45117335352006055, 0.07155662090506283]
     id:35 |Total fit:0.7557367420945944 |fitness:[0.10948077922590578, 0.5584459824808046, 0.08780998038788407]
     id:37 |Total fit:0.62325613547717 |fitness:[0.13869188207661992, 0.42283983994809127, 0.06172441345245878]

Gen: 4
     id:2 |Total fit:0.7490218421305833 |fitness:[0.09558576814016066, 0.5691359359792365, 0.08430013801118617]
     id:4 |Total fit:0.7161160619700765 |fitness:[0.11794147252906308, 0.5285065426624851, 0.06966804677852836]
     id:11 |Total fit:0.7199576359274756 |fitness:[0.11270946137094812, 0.521974694495512, 0.08527348006101547]
     id:17 |Total fit:0.7599880241636837 |fitness:[0.10403165851957605, 0.5615334703146967, 0.09442289532941091]
     id:19 |Total fit:0.8882397391957804 |fitness:[0.09500351980631197, 0.6842219098085865, 0.10901430958088182]
     id:32 |Total fit:0.6408359238846523 |fitness:[0.1181059494595288, 0.45117335352006055, 0.07155662090506283]
     id:35 |Total fit:0.7557367420945944 |fitness:[0.10948077922590578, 0.5584459824808046, 0.08780998038788407]
     id:37 |Total fit:0.62325613547717 |fitness:[0.13869188207661992, 0.42283983994809127, 0.06172441345245878]

Gen: 5
     id:2 |Total fit:0.7490218421305833 |fitness:[0.09558576814016066, 0.5691359359792365, 0.08430013801118617]
     id:4 |Total fit:0.7161160619700765 |fitness:[0.11794147252906308, 0.5285065426624851, 0.06966804677852836]
     id:11 |Total fit:0.7199576359274756 |fitness:[0.11270946137094812, 0.521974694495512, 0.08527348006101547]
     id:17 |Total fit:0.7599880241636837 |fitness:[0.10403165851957605, 0.5615334703146967, 0.09442289532941091]
     id:19 |Total fit:0.8882397391957804 |fitness:[0.09500351980631197, 0.6842219098085865, 0.10901430958088182]
     id:32 |Total fit:0.6408359238846523 |fitness:[0.1181059494595288, 0.45117335352006055, 0.07155662090506283]
     id:35 |Total fit:0.7557367420945944 |fitness:[0.10948077922590578, 0.5584459824808046, 0.08780998038788407]
     id:37 |Total fit:0.62325613547717 |fitness:[0.13869188207661992, 0.42283983994809127, 0.06172441345245878]

Gen: 6
     id:2 |Total fit:0.7490218421305833 |fitness:[0.09558576814016066, 0.5691359359792365, 0.08430013801118617]
     id:4 |Total fit:0.7161160619700765 |fitness:[0.11794147252906308, 0.5285065426624851, 0.06966804677852836]
