Gen: 2
     id:4 |Total fit:0.9132064583962548 |fitness:[0.0986195451226011, 0.7011300962474316, 0.11345681702622212]
     id:6 |Total fit:0.7430905925667768 |fitness:[0.11661003177694297, 0.5439818319454959, 0.08249872884433791]
     id:24 |Total fit:0.8186169618436412 |fitness:[0.10635160562379521, 0.6228776900616416, 0.0893876661582044]
     id:29 |Total fit:0.8205326998750747 |fitness:[0.10771347460805147, 0.61316643235644, 0.09965279291058328]
     id:38 |Total fit:0.9976212631879982 |fitness:[0.10565915774653448, 0.7793013950470423, 0.11266071039442144]
     id:45 |Total fit:0.7637965487311238 |fitness:[0.1421458976164003, 0.5499080782956635, 0.07174257281906007]
     id:48 |Total fit:0.824309199987119 |fitness:[0.10765508529773614, 0.6095923002054721, 0.1070618144839108]

Gen: 3
     id:4 |Total fit:0.9132064583962548 |fitness:[0.0986195451226011, 0.7011300962474316, 0.11345681702622212]
     id:6 |Total fit:0.7430905925667768 |fitness:[0.11661003177694297, 0.5439818319454959, 0.08249872884433791]
     id:7 |Total fit:0.766054691300753 |fitness:[0.1275535043454805, 0.5584459824808046, 0.08005520447446793]
     id:24 |Total fit:0.8186169618436412 |fitness:[0.10635160562379521, 0.6228776900616416, 0.0893876661582044]
     id:29 |Total fit:0.8205326998750747 |fitness:[0.10771347460805147, 0.61316643235644, 0.09965279291058328]
     id:38 |Total fit:0.9976212631879982 |fitness:[0.10565915774653448, 0.7793013950470423, 0.11266071039442144]
     id:45 |Total fit:0.7637965487311238 |fitness:[0.1421458976164003, 0.5499080782956635, 0.07174257281906007]
     id:48 |Total fit:0.824309199987119 |fitness:[0.10765508529773614, 0.6095923002054721, 0.1070618144839108]

Gen: 4
     id:4 |Total fit:0.9132064583962548 |fitness:[0.0986195451226011, 0.7011300962474316, 0.11345681702622212]
     id:16 |Total fit:0.8634595022149855 |fitness:[0.1276077817325342, 0.6668054504163512, 0.06904627006610009]
     id:18 |Total fit:0.7565676880164883 |fitness:[0.1068047395672283, 0.5516762193143723, 0.09808672913488778]
     id:21 |Total fit:0.7238144079339437 |fitness:[0.11470785607610677, 0.5310154644749648, 0.07809108738287208]
     id:24 |Total fit:0.8186169618436412 |fitness:[0.10635160562379521, 0.6228776900616416, 0.0893876661582044]
     id:38 |Total fit:0.9976212631879982 |fitness:[0.10565915774653448, 0.7793013950470423, 0.11266071039442144]
     id:45 |Total fit:0.7637965487311238 |fitness:[0.1421458976164003, 0.5499080782956635, 0.07174257281906007]

Gen: 5
     id:4 |Total fit:0.9132064583962548 |fitness:[0.0986195451226011, 0.7011300962474316, 0.11345681702622212]
     id:16 |Total fit:0.8634595022149855 |fitness:[0.1276077817325342, 0.6668054504163512, 0.06904627006610009]
     id:18 |Total fit:0.7565676880164883 |fitness:[0.1068047395672283, 0.5516762193143723, 0.09808672913488778]
     id:21 |Total fit:0.7238144079339437 |fitness:[0.11470785607610677, 0.5310154644749648, 0.07809108738287208]
     id:24 |Total fit:0.8186169618436412 |fitness:[0.10635160562379521, 0.6228776900616416, 0.0893876661582044]
     id:38 |Total fit:0.9976212631879982 |fitness:[0.10565915774653448, 0.7793013950470423, 0.11266071039442144]
     id:45 |Total fit:0.7637965487311238 |fitness:[0.1421458976164003, 0.5499080782956635, 0.07174257281906007]

Gen: 6
     id:4 |Total fit:0.9132064583962548 |fitness:[0.0986195451226011, 0.7011300962474316, 0.11345681702622212]
     id:16 |Total fit:0.8634595022149855 |fitness:[0.1276077817325342, 0.6668054504163512, 0.06904627006610009]
     id:18 |Total fit:0.7565676880164883 |fitness:[0.1068047395672283, 0.5516762193143723, 0.09808672913488778]
     id:21 |Total fit:0.7238144079339437 |fitness:[0.11470785607610677, 0.5310154644749648, 0.07809108738287208]
     id:22 |Total fit:0.7754564252193431 |fitness:[0.11003013217366132, 0.5773548177787391, 0.08807147526694269]
     id:24 |Total fit:0.8186169618436412 |fitness:[0.10635160562379521, 0.6228776900616416, 0.0893876661582044]
     id:33 |Total fit:0.6951257727746067 |fitness:[0.12189138601419765, 0.49702606250675896, 0.07620832425365004]
     id:38 |Total fit:0.9976212631879982 |fitness:[0.10565915774653448, 0.7793013950470423, 0.11266071039442144]
     id:45 |Total fit:0.7637965487311238 |fitness:[0.1421458976164003, 0.5499080782956635, 0.07174257281906007]

Gen: 7
     id:3 |Total fit:0.9130315106355253 |fitness:[0.1047931867076324, 0.7024927003352439, 0.1057456235926491]
     id:4 |Total fit:0.9132064583962548 |fitness:[0.0986195451226011, 0.7011300962474316, 0.11345681702622212]
     id:16 |Total fit:0.8634595022149855 |fitness:[0.1276077817325342, 0.6668054504163512, 0.06904627006610009]
     id:18 |Total fit:0.7565676880164883 |fitness:[0.1068047395672283, 0.5516762193143723, 0.09808672913488778]
     id:21 |Total fit:0.7238144079339437 |fitness:[0.11470785607610677, 0.5310154644749648, 0.07809108738287208]
     id:22 |Total fit:0.7754564252193431 |fitness:[0.11003013217366132, 0.5773548177787391, 0.08807147526694269]
     id:24 |Total fit:0.8186169618436412 |fitness:[0.10635160562379521, 0.6228776900616416, 0.0893876661582044]
     id:33 |Total fit:0.6951257727746067 |fitness:[0.12189138601419765, 0.49702606250675896, 0.07620832425365004]
     id:45 |Total fit:0.7637965487311238 |fitness:[0.1421458976164003, 0.5499080782956635, 0.07174257281906007]

Gen: 8
     id:3 |Total fit:0.9130315106355253 |fitness:[0.1047931867076324, 0.7024927003352439, 0.1057456235926491]
     id:4 |Total fit:0.9132064583962548 |fitness:[0.0986195451226011, 0.7011300962474316, 0.11345681702622212]
     id:10 |Total fit:0.8086175941641679 |fitness:[0.1067817127969631, 0.6057045528279442, 0.09613132853926055]
     id:16 |Total fit:0.8634595022149855 |fitness:[0.1276077817325342, 0.6668054504163512, 0.06904627006610009]
     id:18 |Total fit:0.7565676880164883 |fitness:[0.1068047395672283, 0.5516762193143723, 0.09808672913488778]
     id:21 |Total fit:0.7238144079339437 |fitness:[0.11470785607610677, 0.5310154644749648, 0.07809108738287208]
     id:22 |Total fit:0.7754564252193431 |fitness:[0.11003013217366132, 0.5773548177787391, 0.08807147526694269]
     id:24 |Total fit:0.8186169618436412 |fitness:[0.10635160562379521, 0.6228776900616416, 0.0893876661582044]
     id:33 |Total fit:0.6951257727746067 |fitness:[0.12189138601419765, 0.49702606250675896, 0.07620832425365004]
     id:45 |Total fit:0.7637965487311238 |fitness:[0.1421458976164003, 0.5499080782956635, 0.07174257281906007]

Gen: 9
     id:3 |Total fit:0.9130315106355253 |fitness:[0.1047931867076324, 0.7024927003352439, 0.1057456235926491]
     id:4 |Total fit:0.9132064583962548 |fitness:[0.0986195451226011, 0.7011300962474316, 0.11345681702622212]
     id:10 |Total fit:0.8086175941641679 |fitness:[0.1067817127969631, 0.6057045528279442, 0.09613132853926055]
     id:16 |Total fit:0.8634595022149855 |fitness:[0.1276077817325342, 0.6668054504163512, 0.06904627006610009]
     id:18 |Total fit:0.7565676880164883 |fitness:[0.1068047395672283, 0.5516762193143723, 0.09808672913488778]
     id:21 |Total fit:0.7238144079339437 |fitness:[0.11470785607610677, 0.5310154644749648, 0.07809108738287208]
     id:22 |Total fit:0.7754564252193431 |fitness:[0.11003013217366132, 0.5773548177787391, 0.08807147526694269]
     id:24 |Total fit:0.8186169618436412 |fitness:[0.10635160562379521, 0.6228776900616416, 0.0893876661582044]
     id:33 |Total fit:0.6951257727746067 |fitness:[0.12189138601419765, 0.49702606250675896, 0.07620832425365004]
     id:45 |Total fit:0.7637965487311238 |fitness:[0.1421458976164003, 0.5499080782956635, 0.07174257281906007]

Gen: 10
     id:3 |Total fit:0.9130315106355253 |fitness:[0.1047931867076324, 0.7024927003352439, 0.1057456235926491]
     id:4 |Total fit:0.9132064583962548 |fitness:[0.0986195451226011, 0.7011300962474316, 0.11345681702622212]
     id:10 |Total fit:0.8086175941641679 |fitness:[0.1067817127969631, 0.6057045528279442, 0.09613132853926055]
     id:16 |Total fit:0.8634595022149855 |fitness:[0.1276077817325342, 0.6668054504163512, 0.06904627006610009]
     id:18 |Total fit:0.7565676880164883 |fitness:[0.1068047395672283, 0.5516762193143723, 0.09808672913488778]
