Gen: 2
     id:19 |fitness:[19, 0.7908399466728409]
     id:93 |fitness:[93, 0.7906092758776141]
     id:77 |fitness:[77, 0.7867061699342704]
     id:3 |fitness:[3, 0.7799513570433297]
     id:76 |fitness:[76, 0.7763785757241624]
     id:53 |fitness:[53, 0.7528338287686197]
     id:13 |fitness:[13, 0.7362383501425783]
     id:71 |fitness:[71, 0.7238563745946035]
     id:96 |fitness:[96, 0.71441901707157]
     id:61 |fitness:[61, 0.651965431950249]

Gen: 3
     id:37 |fitness:[37, 0.7238563745946035]
     id:62 |fitness:[62, 0.7238563745946035]
     id:70 |fitness:[70, 0.7238563745946035]
     id:71 |fitness:[71, 0.7238563745946035]
     id:43 |fitness:[43, 0.7218841533994763]
     id:96 |fitness:[96, 0.71441901707157]
     id:26 |fitness:[26, 0.6875434223908071]
     id:84 |fitness:[84, 0.6765232320848211]
     id:61 |fitness:[61, 0.651965431950249]
     id:98 |fitness:[98, 0.651965431950249]

Gen: 4
     id:14 |fitness:[14, 0.6875434223908071]
     id:26 |fitness:[26, 0.6875434223908071]
     id:39 |fitness:[39, 0.6875434223908071]
     id:66 |fitness:[66, 0.6875434223908071]
     id:58 |fitness:[58, 0.6765232320848211]
     id:84 |fitness:[84, 0.6765232320848211]
     id:60 |fitness:[60, 0.651965431950249]
     id:61 |fitness:[61, 0.651965431950249]
     id:67 |fitness:[67, 0.651965431950249]
     id:98 |fitness:[98, 0.651965431950249]

Gen: 5
     id:89 |fitness:[89, 0.6765232320848211]
     id:91 |fitness:[91, 0.6765232320848211]
     id:10 |fitness:[10, 0.651965431950249]
     id:60 |fitness:[60, 0.651965431950249]
     id:61 |fitness:[61, 0.651965431950249]
     id:67 |fitness:[67, 0.651965431950249]
     id:95 |fitness:[95, 0.651965431950249]
     id:98 |fitness:[98, 0.651965431950249]
     id:24 |fitness:[24, 0.6493918976570756]
     id:74 |fitness:[74, 0.6270730582422779]

Gen: 6
     id:61 |fitness:[61, 0.651965431950249]
     id:67 |fitness:[67, 0.651965431950249]
     id:95 |fitness:[95, 0.651965431950249]
     id:98 |fitness:[98, 0.651965431950249]
     id:18 |fitness:[18, 0.6493918976570756]
     id:21 |fitness:[21, 0.6493918976570756]
     id:24 |fitness:[24, 0.6493918976570756]
     id:65 |fitness:[65, 0.6270730582422779]
     id:74 |fitness:[74, 0.6270730582422779]
     id:80 |fitness:[80, 0.6270730582422779]

Gen: 7
     id:7 |fitness:[7, 0.6493918976570756]
     id:18 |fitness:[18, 0.6493918976570756]
     id:21 |fitness:[21, 0.6493918976570756]
     id:24 |fitness:[24, 0.6493918976570756]
     id:46 |fitness:[46, 0.6270730582422779]
     id:63 |fitness:[63, 0.6270730582422779]
     id:65 |fitness:[65, 0.6270730582422779]
     id:74 |fitness:[74, 0.6270730582422779]
     id:80 |fitness:[80, 0.6270730582422779]
     id:83 |fitness:[83, 0.6270730582422779]

Gen: 8
     id:74 |fitness:[74, 0.6270730582422779]
     id:80 |fitness:[80, 0.6270730582422779]
     id:83 |fitness:[83, 0.6270730582422779]
     id:85 |fitness:[85, 0.6270730582422779]
     id:62 |fitness:[62, 0.626831524069407]
     id:71 |fitness:[71, 0.6194976508820726]
     id:5 |fitness:[5, 0.5960669315754418]
     id:40 |fitness:[40, 0.5960669315754418]
     id:17 |fitness:[17, 0.5902210682791535]
     id:29 |fitness:[29, 0.5387264758147411]

Gen: 9
     id:3 |fitness:[3, 0.5960669315754418]
     id:5 |fitness:[5, 0.5960669315754418]
     id:14 |fitness:[14, 0.5960669315754418]
     id:37 |fitness:[37, 0.5960669315754418]
     id:40 |fitness:[40, 0.5960669315754418]
     id:77 |fitness:[77, 0.5960669315754418]
     id:2 |fitness:[2, 0.5902210682791535]
     id:17 |fitness:[17, 0.5902210682791535]
     id:43 |fitness:[43, 0.5625735300752595]
     id:29 |fitness:[29, 0.5387264758147411]

Gen: 10
     id:78 |fitness:[78, 0.5960669315754418]
     id:84 |fitness:[84, 0.5960669315754418]
     id:86 |fitness:[86, 0.5960669315754418]
     id:90 |fitness:[90, 0.5960669315754418]
     id:93 |fitness:[93, 0.5960669315754418]
     id:2 |fitness:[2, 0.5902210682791535]
     id:17 |fitness:[17, 0.5902210682791535]
     id:43 |fitness:[43, 0.5625735300752595]
     id:29 |fitness:[29, 0.5387264758147411]
     id:66 |fitness:[66, 0.5387264758147411]

Gen: 11
     id:59 |fitness:[59, 0.5902210682791535]
     id:64 |fitness:[64, 0.5902210682791535]
     id:43 |fitness:[43, 0.5625735300752595]
     id:50 |fitness:[50, 0.5625735300752595]
     id:22 |fitness:[22, 0.5387264758147411]
