Gen: 2
     [0.234852897397067, 0.6276741567533167, 0.20610064015914714]
     [0.2410754734076289, 0.6276741567533167, 0.23550715396975183]
     [0.20940278802469614, 0.6249082097224262, 0.2592772067637532]
     [0.24688062232231844, 0.6166103686297547, 0.19296590068606698]
     [0.23075628729338976, 0.6166103686297547, 0.25058022392817975]
     [0.23793991638514606, 0.6166103686297547, 0.22020454487490118]
     [0.2621409803388602, 0.6163900719635776, 0.18799255273024051]
     [0.2521194941689641, 0.5171831399618152, 0.24320946721416]
     [0.20977814882408521, 0.5144171929309248, 0.2730240506006274]
     [0.2292419006199925, 0.5141968962647476, 0.2637914764467342]

Gen: 3
     [0.24688062232231844, 0.6166103686297547, 0.19296590068606698]
     [0.23793991638514606, 0.6166103686297547, 0.22020454487490118]
     [0.23075628729338976, 0.6166103686297547, 0.25058022392817975]
     [0.23793991638514606, 0.6166103686297547, 0.22020454487490118]
     [0.2621409803388602, 0.6163900719635776, 0.18799255273024051]
     [0.2347817082799415, 0.6136241249326871, 0.20691677931087252]
     [0.2521194941689641, 0.5171831399618152, 0.24320946721416]
     [0.20977814882408521, 0.5144171929309248, 0.2730240506006274]
     [0.24030210072612898, 0.5141968962647476, 0.2149251447371777]
     [0.2292419006199925, 0.5141968962647476, 0.2637914764467342]

Gen: 4
     [0.23075628729338976, 0.6166103686297547, 0.25058022392817975]
     [0.2621409803388602, 0.6163900719635776, 0.18799255273024051]
     [0.2621409803388602, 0.6163900719635776, 0.18799255273024051]
     [0.2347817082799415, 0.6136241249326871, 0.20691677931087252]
     [0.2347817082799415, 0.6136241249326871, 0.20691677931087252]
     [0.2521194941689641, 0.5171831399618152, 0.24320946721416]
     [0.20977814882408521, 0.5144171929309248, 0.2730240506006274]
     [0.20977814882408521, 0.5144171929309248, 0.2730240506006274]
     [0.24030210072612898, 0.5141968962647476, 0.2149251447371777]
     [0.2292419006199925, 0.5141968962647476, 0.2637914764467342]

Gen: 5
     [0.2347817082799415, 0.6136241249326871, 0.20691677931087252]
     [0.2347817082799415, 0.6136241249326871, 0.20691677931087252]
     [0.2521194941689641, 0.5171831399618152, 0.24320946721416]
