Gen: 2
     id:59 |fitness:[59, 1.028858461428729]
     id:8 |fitness:[8, 1.0199177479616397]
     id:32 |fitness:[32, 1.009866386375526]
     id:38 |fitness:[38, 0.9944527981678286]
     id:66 |fitness:[66, 0.9937386316367074]
     id:53 |fitness:[53, 0.9792724903044692]
     id:60 |fitness:[60, 0.9689084823650573]
     id:91 |fitness:[91, 0.9564972962904498]
     id:11 |fitness:[11, 0.9413627700139552]
     id:25 |fitness:[25, 0.937604216269946]

Gen: 3
     id:2 |fitness:[2, 0.9792724903044692]
     id:53 |fitness:[53, 0.9792724903044692]
     id:60 |fitness:[60, 0.9689084823650573]
     id:93 |fitness:[93, 0.9689084823650573]
     id:96 |fitness:[96, 0.9664635915640256]
     id:91 |fitness:[91, 0.9564972962904498]
     id:11 |fitness:[11, 0.9413627700139552]
     id:72 |fitness:[72, 0.9413627700139552]
     id:25 |fitness:[25, 0.937604216269946]
     id:57 |fitness:[57, 0.937604216269946]

Gen: 4
     id:4 |fitness:[4, 0.937604216269946]
     id:6 |fitness:[6, 0.937604216269946]
     id:7 |fitness:[7, 0.937604216269946]
     id:10 |fitness:[10, 0.937604216269946]
     id:19 |fitness:[19, 0.937604216269946]
     id:25 |fitness:[25, 0.937604216269946]
     id:35 |fitness:[35, 0.937604216269946]
     id:42 |fitness:[42, 0.937604216269946]
     id:57 |fitness:[57, 0.937604216269946]
     id:85 |fitness:[85, 0.937604216269946]

Gen: 5
     id:57 |fitness:[57, 0.937604216269946]
     id:68 |fitness:[68, 0.937604216269946]
     id:70 |fitness:[70, 0.937604216269946]
     id:71 |fitness:[71, 0.937604216269946]
     id:76 |fitness:[76, 0.937604216269946]
     id:78 |fitness:[78, 0.937604216269946]
     id:85 |fitness:[85, 0.937604216269946]
     id:88 |fitness:[88, 0.937604216269946]
     id:97 |fitness:[97, 0.937604216269946]
     id:99 |fitness:[99, 0.937604216269946]

Gen: 6
     id:76 |fitness:[76, 0.937604216269946]
     id:77 |fitness:[77, 0.937604216269946]
     id:78 |fitness:[78, 0.937604216269946]
     id:80 |fitness:[80, 0.937604216269946]
     id:83 |fitness:[83, 0.937604216269946]
     id:85 |fitness:[85, 0.937604216269946]
     id:88 |fitness:[88, 0.937604216269946]
     id:92 |fitness:[92, 0.937604216269946]
     id:97 |fitness:[97, 0.937604216269946]
     id:99 |fitness:[99, 0.937604216269946]

Gen: 7
     id:80 |fitness:[80, 0.937604216269946]
     id:81 |fitness:[81, 0.937604216269946]
     id:83 |fitness:[83, 0.937604216269946]
     id:84 |fitness:[84, 0.937604216269946]
     id:85 |fitness:[85, 0.937604216269946]
     id:88 |fitness:[88, 0.937604216269946]
     id:92 |fitness:[92, 0.937604216269946]
     id:95 |fitness:[95, 0.937604216269946]
     id:97 |fitness:[97, 0.937604216269946]
     id:99 |fitness:[99, 0.937604216269946]

Gen: 8
     id:90 |fitness:[90, 0.937604216269946]
     id:91 |fitness:[91, 0.937604216269946]
     id:92 |fitness:[92, 0.937604216269946]
     id:93 |fitness:[93, 0.937604216269946]
     id:94 |fitness:[94, 0.937604216269946]
     id:95 |fitness:[95, 0.937604216269946]
     id:96 |fitness:[96, 0.937604216269946]
     id:97 |fitness:[97, 0.937604216269946]
     id:98 |fitness:[98, 0.937604216269946]
     id:99 |fitness:[99, 0.937604216269946]

Gen: 9
     id:90 |fitness:[90, 0.937604216269946]
     id:91 |fitness:[91, 0.937604216269946]
     id:92 |fitness:[92, 0.937604216269946]
     id:93 |fitness:[93, 0.937604216269946]
     id:94 |fitness:[94, 0.937604216269946]
     id:95 |fitness:[95, 0.937604216269946]
     id:96 |fitness:[96, 0.937604216269946]
