Gen: 2
     id:31 |fitness:[31, 0.7212556618580653]
     id:60 |fitness:[60, 0.7183345643510546]
     id:27 |fitness:[27, 0.7159645336852835]
     id:23 |fitness:[23, 0.713946872663723]
     id:85 |fitness:[85, 0.7136421359773187]
     id:6 |fitness:[6, 0.7098459602183337]
     id:8 |fitness:[8, 0.7078546414875351]
     id:80 |fitness:[80, 0.707846543957744]
     id:89 |fitness:[89, 0.690082924240812]
     id:38 |fitness:[38, 0.5961133854778262]

Gen: 3
     id:89 |fitness:[89, 0.690082924240812]
     id:0 |fitness:[0, 0.6840393777650816]
     id:76 |fitness:[76, 0.6766398904972496]
     id:35 |fitness:[35, 0.6689961396316709]
     id:61 |fitness:[61, 0.6661934991648185]
     id:68 |fitness:[68, 0.6661934991648185]
     id:94 |fitness:[94, 0.6643754279597726]
     id:42 |fitness:[42, 0.6582924604584763]
     id:38 |fitness:[38, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]

Gen: 4
     id:94 |fitness:[94, 0.6643754279597726]
     id:42 |fitness:[42, 0.6582924604584763]
     id:57 |fitness:[57, 0.6407805690894763]
     id:34 |fitness:[34, 0.6361058004905529]
     id:77 |fitness:[77, 0.6322074458041846]
     id:63 |fitness:[63, 0.6239432111389188]
     id:10 |fitness:[10, 0.5961133854778262]
     id:28 |fitness:[28, 0.5961133854778262]
     id:38 |fitness:[38, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]

Gen: 5
     id:28 |fitness:[28, 0.5961133854778262]
     id:32 |fitness:[32, 0.5961133854778262]
     id:36 |fitness:[36, 0.5961133854778262]
     id:38 |fitness:[38, 0.5961133854778262]
     id:54 |fitness:[54, 0.5961133854778262]
     id:73 |fitness:[73, 0.5961133854778262]
     id:75 |fitness:[75, 0.5961133854778262]
     id:91 |fitness:[91, 0.5961133854778262]
     id:93 |fitness:[93, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]

Gen: 6
     id:70 |fitness:[70, 0.5961133854778262]
     id:71 |fitness:[71, 0.5961133854778262]
     id:72 |fitness:[72, 0.5961133854778262]
     id:73 |fitness:[73, 0.5961133854778262]
     id:75 |fitness:[75, 0.5961133854778262]
     id:82 |fitness:[82, 0.5961133854778262]
     id:83 |fitness:[83, 0.5961133854778262]
     id:91 |fitness:[91, 0.5961133854778262]
     id:93 |fitness:[93, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]

Gen: 7
     id:72 |fitness:[72, 0.5961133854778262]
     id:73 |fitness:[73, 0.5961133854778262]
     id:75 |fitness:[75, 0.5961133854778262]
     id:82 |fitness:[82, 0.5961133854778262]
     id:83 |fitness:[83, 0.5961133854778262]
     id:85 |fitness:[85, 0.5961133854778262]
     id:91 |fitness:[91, 0.5961133854778262]
     id:92 |fitness:[92, 0.5961133854778262]
     id:93 |fitness:[93, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]

Gen: 8
     id:87 |fitness:[87, 0.5961133854778262]
     id:88 |fitness:[88, 0.5961133854778262]
     id:89 |fitness:[89, 0.5961133854778262]
     id:91 |fitness:[91, 0.5961133854778262]
     id:92 |fitness:[92, 0.5961133854778262]
     id:93 |fitness:[93, 0.5961133854778262]
     id:94 |fitness:[94, 0.5961133854778262]
     id:95 |fitness:[95, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]
     id:99 |fitness:[99, 0.5961133854778262]

Gen: 9
     id:90 |fitness:[90, 0.5961133854778262]
     id:91 |fitness:[91, 0.5961133854778262]
     id:92 |fitness:[92, 0.5961133854778262]
     id:93 |fitness:[93, 0.5961133854778262]
     id:94 |fitness:[94, 0.5961133854778262]
     id:95 |fitness:[95, 0.5961133854778262]
     id:96 |fitness:[96, 0.5961133854778262]
     id:97 |fitness:[97, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]
     id:99 |fitness:[99, 0.5961133854778262]

Gen: 10
     id:90 |fitness:[90, 0.5961133854778262]
     id:91 |fitness:[91, 0.5961133854778262]
     id:92 |fitness:[92, 0.5961133854778262]
     id:93 |fitness:[93, 0.5961133854778262]
     id:94 |fitness:[94, 0.5961133854778262]
     id:95 |fitness:[95, 0.5961133854778262]
     id:96 |fitness:[96, 0.5961133854778262]
     id:97 |fitness:[97, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]
     id:99 |fitness:[99, 0.5961133854778262]

Gen: 11
     id:90 |fitness:[90, 0.5961133854778262]
     id:91 |fitness:[91, 0.5961133854778262]
     id:92 |fitness:[92, 0.5961133854778262]
     id:93 |fitness:[93, 0.5961133854778262]
     id:94 |fitness:[94, 0.5961133854778262]
     id:95 |fitness:[95, 0.5961133854778262]
     id:96 |fitness:[96, 0.5961133854778262]
     id:97 |fitness:[97, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]
     id:99 |fitness:[99, 0.5961133854778262]

Gen: 12
     id:90 |fitness:[90, 0.5961133854778262]
     id:91 |fitness:[91, 0.5961133854778262]
     id:92 |fitness:[92, 0.5961133854778262]
     id:93 |fitness:[93, 0.5961133854778262]
     id:94 |fitness:[94, 0.5961133854778262]
     id:95 |fitness:[95, 0.5961133854778262]
     id:96 |fitness:[96, 0.5961133854778262]
     id:97 |fitness:[97, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]
     id:99 |fitness:[99, 0.5961133854778262]

Gen: 13
     id:90 |fitness:[90, 0.5961133854778262]
     id:91 |fitness:[91, 0.5961133854778262]
     id:92 |fitness:[92, 0.5961133854778262]
     id:93 |fitness:[93, 0.5961133854778262]
     id:94 |fitness:[94, 0.5961133854778262]
     id:95 |fitness:[95, 0.5961133854778262]
     id:96 |fitness:[96, 0.5961133854778262]
     id:97 |fitness:[97, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]
     id:99 |fitness:[99, 0.5961133854778262]

Gen: 14
     id:90 |fitness:[90, 0.5961133854778262]
     id:91 |fitness:[91, 0.5961133854778262]
     id:92 |fitness:[92, 0.5961133854778262]
     id:93 |fitness:[93, 0.5961133854778262]
     id:94 |fitness:[94, 0.5961133854778262]
     id:95 |fitness:[95, 0.5961133854778262]
     id:96 |fitness:[96, 0.5961133854778262]
     id:97 |fitness:[97, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]
     id:99 |fitness:[99, 0.5961133854778262]

Gen: 15
     id:90 |fitness:[90, 0.5961133854778262]
     id:91 |fitness:[91, 0.5961133854778262]
     id:92 |fitness:[92, 0.5961133854778262]
     id:93 |fitness:[93, 0.5961133854778262]
     id:94 |fitness:[94, 0.5961133854778262]
     id:95 |fitness:[95, 0.5961133854778262]
     id:96 |fitness:[96, 0.5961133854778262]
     id:97 |fitness:[97, 0.5961133854778262]
     id:98 |fitness:[98, 0.5961133854778262]
     id:99 |fitness:[99, 0.5961133854778262]

Gen: 16
     id:90 |fitness:[90, 0.5961133854778262]
     id:91 |fitness:[91, 0.5961133854778262]
     id:92 |fitness:[92, 0.5961133854778262]
     id:93 |fitness:[93, 0.5961133854778262]
     id:94 |fitness:[94, 0.5961133854778262]
     id:95 |fitness:[95, 0.5961133854778262]
     id:96 |fitness:[96, 0.5961133854778262]
     id:97 |fitness:[97, 0.5961133854778262]
